date,C,WFC,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2011-07-26,39.72,28.97,1.3710735243355194,1.369854015936391,1.4591129488011665,0.05404377607876665,-1.6516042982393413,-1,0.9995920175587868,0.007767995857068877,-0.010452961672473867
2011-07-27,38.27,28.58,1.339048285514346,1.3685347531786332,1.4557409820755878,0.05512555100621532,-1.5819565937240654,-1,0.9924050786183019,0.007767995857068877,-0.010452961672473867
2011-07-28,38.18,28.3,1.3491166077738515,1.3638856445087608,1.4526981892908855,0.05589588224127676,-1.588892441106159,-1,0.9946327882594583,0.007767995857068877,-0.010452961672473867
2011-07-29,38.34,27.94,1.3722261989978526,1.3620096763467664,1.4494219963369581,0.05472415420558854,-1.5973261032376997,-1,0.99963873379868,0.007767995857068877,-0.010452961672473867
2011-08-01,38.48,27.93,1.3777300393841747,1.361838931201149,1.4458407343437578,0.05216627112105703,-1.61027041683072,-1,1.0008307828353944,0.007767995857068877,-0.010452961672473867
2011-08-02,37.04,27.18,1.362766740250184,1.3601775743840818,1.4418868466812609,0.049189375724533475,-1.661116269390386,-1,0.9974845900555707,0.007767995857068877,-0.010452961672473867
2011-08-03,37.26,27.3,1.3648351648351646,1.3653349502482455,1.4385440604352489,0.04743711588722211,-1.5432875464236082,-1,0.997939193743429,0.007767995857068877,-0.010452961672473867
2011-08-04,34.81,25.74,1.3523698523698526,1.3659855991674457,1.4352627845199035,0.046448713487982164,-1.4914769462965252,-2,0.9952142241026696,0.007767995857068877,-0.010452961672473867
2011-08-05,33.44,25.21,1.3264577548591827,1.3568319103397117,1.4319679516463446,0.047044541121036836,-1.5971256072691165,-1,0.9901121394648963,0.007767995857068877,-0.010452961672473867
2011-08-08,27.95,22.93,1.218927169646751,1.3250713363922269,1.4272391253381191,0.05361916920345915,-1.9054340166706856,-1,0.9712985948228287,0.007767995857068877,-0.010452961672473867
2011-08-09,31.82,24.78,1.28410008071025,1.3093380044842404,1.4238585997707705,0.05612724929259661,-2.0403742697156497,2,0.9819215192919254,0.0,0.0
2011-08-10,28.49,22.88,1.2451923076923077,1.2854094330556687,1.419970742443843,0.060211324796028566,-2.234817284688773,2,0.9819215192919254,0.0,0.0
2011-08-11,30.29,24.29,1.2470152326060107,1.2643385091029002,1.4166731702336532,0.0641158951241578,-2.375926606588946,2,0.9819215192919254,0.0,0.0
2011-08-12,29.85,24.13,1.2370493162038956,1.246456821371843,1.4135239460661893,0.06816264985125892,-2.4510068939354865,2,0.9819215192919254,0.0,0.0
2011-08-15,31.27,25.02,1.2498001598721022,1.2526314194169132,1.4102481582145878,0.07121308595843298,-2.2133114535954155,2,0.9819215192919254,0.0,0.0
2011-08-16,29.94,24.55,1.219551934826884,1.23972179024024,1.4061573571283692,0.07496554228958068,-2.2201609139998415,2,0.9819215192919254,0.0,0.0
2011-08-17,29.85,24.88,1.19975884244373,1.2306350971905244,1.401840467028161,0.07922121002822465,-2.1611052113018743,2,0.9819215192919254,0.0,0.0
2011-08-18,27.98,23.72,1.1795952782462058,1.2171511063185634,1.3970643888148315,0.08378455795341175,-2.1473322398658308,2,0.9819215192919254,0.0,0.0
2011-08-19,26.77,23.36,1.1459760273972603,1.1989364485572365,1.3917747778539393,0.08936154947121663,-2.157956419039221,2,0.9819215192919254,0.0,0.0
2011-08-22,26.06,22.89,1.1384884228920926,1.1766741011612345,1.3865498255760278,0.0947820279670188,-2.2142987327494565,2,0.9819215192919254,0.0,0.0
2011-08-23,27.32,23.94,1.141186299081036,1.1610009740120648,1.3813040203498612,0.09947082357471264,-2.21475040037571,2,0.9819215192919254,0.0,0.0
2011-08-24,28.45,24.43,1.1645517805976258,1.1539595616428442,1.3765386191135522,0.10289096480225489,-2.163251728647705,2,0.9819215192919254,0.0,0.0
2011-08-25,29.83,24.76,1.2047657512116314,1.158993656235929,1.3720882289487668,0.10446403822709789,-2.039884503120435,2,0.9819215192919254,0.0,0.0
2011-08-26,29.84,24.59,1.2135014233428223,1.1724987354250416,1.3677612153613778,0.10557910542945892,-1.849442454944818,-1,0.9818015192919254,0.010053619302949061,-0.012200081333875559
2011-08-29,31.29,25.42,1.2309205350118015,1.1909851578489836,1.36354957821222,0.10591874321385802,-1.6292151429215473,-1,0.9862531997740848,0.010053619302949061,-0.012200081333875559
2011-08-30,30.94,25.4,1.2181102362204725,1.2063699452768706,1.3596891915678622,0.106940409481333,-1.4336886031631872,-2,0.9829784346447302,0.010053619302949061,-0.012200081333875559
2011-08-31,31.05,26.1,1.1896551724137931,1.2113906236401042,1.3552120306527822,0.10835648868051782,-1.3272985195812887,-2,0.9755442758343417,0.010053619302949061,-0.012200081333875559
2011-09-01,30.0,25.23,1.1890606420927468,1.2082496018163273,1.3508380676424458,0.10969247546081885,-1.299892861630694,-2,0.9756020463267169,0.010053619302949061,-0.012200081333875559
2011-09-02,28.4,24.2,1.1735537190082643,1.2002600609494158,1.346388905751012,0.11139455539406778,-1.311813169724974,-2,0.9720823392158902,0.010053619302949061,-0.012200081333875559
2011-09-06,27.7,23.92,1.1580267558528428,1.1856813051176238,1.3416406454414056,0.1132662157131151,-1.3769272623957123,-2,0.9684608284773109,0.010053619302949061,-0.012200081333875559
2011-09-07,28.98,24.96,1.1610576923076923,1.1742707963350678,1.3367227098299292,0.11460878557572951,-1.4174472984666506,-2,0.9686413765978551,0.010053619302949061,-0.012200081333875559
2011-09-08,27.98,24.4,1.14672131147541,1.1656840241473911,1.3319141790108235,0.1164433487399493,-1.4275624727580707,-2,0.9654198028418765,0.010053619302949061,-0.012200081333875559
2011-09-09,26.74,23.52,1.1369047619047619,1.1552528481097943,1.3270082288718223,0.11837163415297498,-1.4509842834480406,-2,0.9636893864800301,0.010053619302949061,-0.012200081333875559
2011-09-12,26.96,24.1,1.1186721991701245,1.1442765441421663,1.3222510242311254,0.12092867995424939,-1.4717309422073548,-2,0.9588251355530311,0.010053619302949061,-0.012200081333875559
2011-09-13,27.05,24.36,1.1104269293924467,1.1347565788500868,1.3174016328299154,0.1235077984844007,-1.4788139390477195,-2,0.9565579401434889,0.010053619302949061,-0.012200081333875559
2011-09-14,27.39,24.69,1.109356014580802,1.1244162433047091,1.3122916418546233,0.12568455268784554,-1.494816940762227,-2,0.9559501438663127,0.010053619302949061,-0.012200081333875559
2011-09-15,28.59,25.19,1.1349741961095672,1.1220668202315405,1.3073489321102487,0.12674250226273712,-1.461878285270229,-2,0.9619144463629138,0.010053619302949061,-0.012200081333875559
2011-09-16,28.99,24.95,1.1619238476953908,1.1270706373896662,1.3026551406788902,0.1268277566289964,-1.3844327768317592,-2,0.9688639136042235,0.010053619302949061,-0.012200081333875559
2011-09-19,27.71,24.33,1.138923140156186,1.1311208255868785,1.2973460194448068,0.12690452197895946,-1.3098445293028096,-2,0.9635593313234515,0.010053619302949061,-0.012200081333875559
2011-09-20,26.93,24.67,1.091609241994325,1.1273572881072542,1.2913343221696572,0.12797813147690024,-1.281289484149098,-2,0.9515694806136334,0.010053619302949061,-0.012200081333875559
2011-09-21,25.52,23.71,1.0763390974272458,1.120753904676543,1.2849927971085633,0.12906093410172498,-1.2725686016077364,-2,0.9491059554769958,0.010053619302949061,-0.012200081333875559
2011-09-22,23.96,23.17,1.0340958135520069,1.100578228165031,1.2778855422974467,0.1309581103617118,-1.3539238894230032,-2,0.9400103532846881,0.010053619302949061,-0.012200081333875559
2011-09-23,24.98,23.69,1.0544533558463487,1.0790841297952225,1.270818985890017,0.13139102903455516,-1.4592690041598593,-2,0.9439210026800808,0.010053619302949061,-0.012200081333875559
2011-09-26,26.72,24.79,1.0778539733763615,1.0668702964392576,1.2640505031702145,0.130683273408726,-1.5088404321971232,-1,0.947994210799949,0.010053619302949061,-0.012200081333875559
2011-09-27,26.99,24.96,1.0813301282051282,1.0648144736814182,1.2571453379427069,0.12917607885613192,-1.4889046483249775,-2,0.9486346741849865,0.010053619302949061,-0.012200081333875559
2011-09-28,25.92,24.45,1.0601226993865032,1.0615711940732697,1.249849236087537,0.1277024889835633,-1.474349039810029,-2,0.9440993430111077,0.010053619302949061,-0.012200081333875559
2011-09-29,26.9,24.99,1.0764305722288916,1.0700381458086465,1.2428905042780753,0.12553268474645515,-1.3769510213100886,-2,0.947363846007705,0.010053619302949061,-0.012200081333875559
2011-09-30,25.62,24.12,1.0621890547263682,1.0715852855846504,1.2358030062020449,0.12347949534749424,-1.3299189485287035,-2,0.945109284060402,0.010053619302949061,-0.012200081333875559
2011-10-03,23.11,23.18,0.9969801553062985,1.055410521970638,1.2276666919471382,0.12285239324987325,-1.4021393105964413,-2,0.9313427760638429,0.010053619302949061,-0.012200081333875559
2011-10-04,24.39,24.21,1.0074349442379182,1.040631485177196,1.2204207877013509,0.12280629987697304,-1.464007161719449,-2,0.9316453249977259,0.010053619302949061,-0.012200081333875559
2011-10-05,24.71,24.5,1.0085714285714287,1.030321231014181,1.213456428098437,0.12277379152155984,-1.4916473199583185,-2,0.9313244595878457,0.010053619302949061,-0.012200081333875559
2011-10-06,26.02,25.37,1.0256208119826566,1.0201592789649339,1.2066549636075077,0.12166405521966678,-1.53287414516845,-1,0.9338806301142373,0.010053619302949061,-0.012200081333875559
2011-10-07,24.63,24.54,1.0036674816625917,1.0084549643521787,1.1995435565325783,0.12083436391780208,-1.5814093440371655,-1,0.9300321667902548,0.010053619302949061,-0.012200081333875559
2011-10-10,26.49,26.13,1.0137772675086107,1.0118143867926412,1.1929053827104565,0.11989786257309949,-1.5103771829744463,-1,0.9293337693728779,0.010053619302949061,-0.012200081333875559
2011-10-11,27.84,26.05,1.0687140115163147,1.0240702002483204,1.1873169852833476,0.11768498299980386,-1.3871505172014962,-2,0.9438821619385692,0.010053619302949061,-0.012200081333875559
2011-10-12,29.2,26.95,1.0834879406307978,1.0390535026601941,1.183070764699821,0.11673888411146856,-1.2336700246518677,-2,0.9465750109900919,0.010053619302949061,-0.012200081333875559
2011-10-13,27.64,26.12,1.0581929555895866,1.0455679313815804,1.178279903971262,0.11584890301604071,-1.1455608912525126,-2,0.941017432384608,0.010053619302949061,-0.012200081333875559
2011-10-14,28.4,26.67,1.064866891638545,1.057807813376771,1.1731549829798509,0.11390271162885182,-1.01268150646786,-2,0.9419481383212177,0.010053619302949061,-0.012200081333875559
2011-10-17,27.93,24.42,1.1437346437346436,1.0837992886219774,1.1691904597119644,0.11061664614456357,-0.7719558860823746,0,0.9645573755353908,0.0,0.0
2011-10-18,29.88,25.86,1.1554524361948957,1.1011469735576938,1.1654716042300082,0.10715424377891013,-0.6002994226251509,0,0.9645573755353908,0.0,0.0
2011-10-19,29.39,25.18,1.1671961874503574,1.1178886229216058,1.1620736486152556,0.1037008363502384,-0.42608167155392684,0,0.9645573755353908,0.0,0.0
2011-10-20,30.08,25.76,1.167701863354037,1.1397904044744958,1.1592178749125839,0.10107056372198624,-0.1922168999821458,0,0.9645573755353908,0.0,0.0
2011-10-21,30.3,26.31,1.1516533637400228,1.1571476988947915,1.1559268208453533,0.09794897522311824,0.012464429021919077,0,0.9645573755353908,0.0,0.0
2011-10-24,31.6,26.52,1.191553544494721,1.1667114790468067,1.152915609936968,0.09387928618205024,0.1469532808663019,0,0.9645573755353908,0.0,0.0
2011-10-25,30.9,25.55,1.2093933463796476,1.1774996610837571,1.1501099983868923,0.08945805017492327,0.3061732582289464,0,0.9645573755353908,0.0,0.0
2011-10-26,31.15,25.76,1.2092391304347825,1.1859082496806421,1.147551204889969,0.08537478100545932,0.44927839742535197,0,0.9645573755353908,0.0,0.0
2011-10-27,34.17,27.07,1.2622829700775766,1.2048244710253502,1.1458420016440092,0.0819071525633913,0.7201137817077946,0,0.9645573755353908,0.0,0.0
2011-10-28,34.16,27.08,1.261447562776957,1.2267833108327368,1.1443266301507944,0.07880368532369893,1.046355641151023,-2,0.9645573755353908,0.0,0.0
2011-10-31,31.59,25.91,1.2192203782323427,1.2323166775802614,1.1425393405403468,0.07576020276764205,1.1850197565503278,-2,0.9645573755353908,0.0,0.0
2011-11-01,29.17,24.77,1.1776342349616473,1.225964855296661,1.1418511249622618,0.0752402957105667,1.1179346059187059,-2,0.9645573755353908,0.0,0.0
2011-11-02,29.83,25.33,1.1776549545992894,1.2196480201295627,1.1400770395270792,0.07305249214134348,1.0892301996833729,-2,0.9645573755353908,0.0,0.0
2011-11-03,30.78,25.81,1.1925610228593568,1.2057036306859188,1.1391998514465302,0.0720784073128721,0.9226588338823074,0,0.9645573755353908,0.0,0.0
2011-11-04,30.34,25.4,1.194488188976378,1.192311755925803,1.1383244007193694,0.07105848274825585,0.75975947020567,0,0.9645573755353908,0.0,0.0
2011-11-07,30.55,25.42,1.2018095987411486,1.188829600027564,1.1377370720949902,0.07037095828105235,0.7260456469630122,0,0.9645573755353908,0.0,0.0
2011-11-08,31.42,26.53,1.1843196381454957,1.1901666806643338,1.1366457300662136,0.06909985069111213,0.7745450976061846,0,0.9645573755353908,0.0,0.0
2011-11-09,28.85,24.99,1.1544617847138856,1.1855280466872529,1.135560894230997,0.06828230699370026,0.7317730559523409,0,0.9645573755353908,0.0,0.0
2011-11-10,28.63,25.08,1.1415470494417863,1.175325252003739,1.1345906976809643,0.06776628756288414,0.6011035248902301,0,0.9645573755353908,0.0,0.0
2011-11-11,29.33,25.65,1.1434697855750486,1.1651215713234728,1.1339886061364453,0.06751968817071607,0.4610946233683916,0,0.9645573755353908,0.0,0.0
2011-11-14,28.38,25.1,1.1306772908366534,1.150895109742574,1.1337336271937686,0.06750253665471297,0.25423463175301486,0,0.9645573755353908,0.0,0.0
2011-11-15,28.02,25.29,1.1079478054567022,1.135620743204815,1.1332246169031785,0.06758117653211122,0.03545552807145977,0,0.9645573755353908,0.0,0.0
2011-11-16,26.86,24.94,1.0769847634322374,1.1201253389484855,1.132154591309032,0.06796017594018117,-0.17700443228891471,0,0.9645573755353908,0.0,0.0
2011-11-17,26.0,24.67,1.0539116335630319,1.1025982557727345,1.1303105888584555,0.06856456899616711,-0.4041786230329857,0,0.9645573755353908,0.0,0.0
2011-11-18,26.28,24.69,1.0643985419198057,1.086784007041686,1.1279711353702584,0.06837550252030847,-0.6023667367759258,0,0.9645573755353908,0.0,0.0
2011-11-21,25.0,24.18,1.0339123242349049,1.0674310137213365,1.1249779837184597,0.06849860121450259,-0.8401189072009732,0,0.9645573755353908,0.0,0.0
2011-11-22,24.46,23.93,1.022147931466778,1.0502710389233516,1.1214984403260426,0.06832812234279452,-1.0424317098214866,-2,0.9645573755353908,0.0,0.0
2011-11-23,23.51,23.21,1.01292546316243,1.03745917886939,1.1180786941084087,0.06854514512389125,-1.1761520833211982,-2,0.9645573755353908,0.0,0.0
2011-11-25,23.63,23.51,1.0051042109740536,1.0276976943515943,1.1150028447510796,0.06941403278730152,-1.2577449673181462,-2,0.9645573755353908,0.0,0.0
2011-11-28,25.05,24.15,1.0372670807453417,1.0222714021167016,1.1124729520619563,0.0694353057214625,-1.2990732741509812,-2,0.9645573755353908,0.0,0.0
2011-11-29,25.24,24.08,1.048172757475083,1.0251234887647371,1.1103832693697366,0.06945259176446146,-1.2275968173246272,-2,0.9645573755353908,0.0,0.0
2011-11-30,27.48,25.86,1.062645011600928,1.033222904791567,1.1087935736322048,0.06943519099515857,-1.0883626552695291,-2,0.9645573755353908,0.0,0.0
2011-12-01,26.99,25.64,1.0526521060842433,1.0411682333759298,1.1069868138618137,0.06946258139006999,-0.9475400880407396,0,0.9645573755353908,0.0,0.0
2011-12-02,28.17,26.07,1.0805523590333717,1.0562578629877934,1.1058839979877797,0.06934621328477397,-0.7156286212225293,0,0.9645573755353908,0.0,0.0
2011-12-05,29.83,26.74,1.1155572176514585,1.071915890369017,1.105528205583558,0.06923903922434084,-0.48545322972541727,0,0.9645573755353908,0.0,0.0
2011-12-06,29.75,26.65,1.1163227016885553,1.0855458792117112,1.1054890472921988,0.069232143654682,-0.28806226454521844,0,0.9645573755353908,0.0,0.0
2011-12-07,29.83,27.05,1.1027726432532348,1.0935714055421726,1.105361475856545,0.06922994268541492,-0.1703030488981814,0,0.9645573755353908,0.0,0.0
2011-12-08,27.75,26.19,1.0595647193585338,1.0949539281970309,1.104531620936174,0.06947922258672815,-0.13784973957052635,0,0.9645573755353908,0.0,0.0
2011-12-09,28.77,26.91,1.0691192865105907,1.0926673136924747,1.103434039109524,0.0695103189264829,-0.154893914793237,0,0.9645573755353908,0.0,0.0
2011-12-12,27.22,26.29,1.0353746671738304,1.076630803596949,1.1013248861008316,0.06962532787415669,-0.35467096899731054,0,0.9645573755353908,0.0,0.0
2011-12-13,26.9,25.79,1.0430399379604498,1.061974250851328,1.0997268327309027,0.06984774854248185,-0.5404981931037246,0,0.9645573755353908,0.0,0.0
2011-12-14,26.05,25.86,1.0073472544470226,1.0428891730900856,1.0983224662717812,0.07085357628932241,-0.7823640821648887,0,0.9645573755353908,0.0,0.0
2011-12-15,25.92,25.61,1.0121046466224133,1.0333971585428614,1.0972518920917005,0.0716719224131094,-0.8909309447678426,0,0.9645573755353908,0.0,0.0
2011-12-16,26.03,25.98,1.0019245573518092,1.019958212711105,1.096715704488364,0.07227025127531073,-1.0620897315667852,-2,0.9645573755353908,0.0,0.0
2011-12-19,24.82,25.31,0.9806400632161202,1.009011291919563,1.0954854829445269,0.07361754185131818,-1.1746411093107614,-2,0.9645573755353908,0.0,0.0
2011-12-20,25.95,26.5,0.9792452830188679,0.9962523609312466,1.0938420047719017,0.07510352835879457,-1.2994015856943089,-2,0.9645573755353908,0.0,0.0
2011-12-21,26.1,26.89,0.9706210487169952,0.9889071197852412,1.0919968534470996,0.07675786718312717,-1.343051044082678,-2,0.9645573755353908,0.0,0.0
2011-12-22,27.65,27.25,1.0146788990825688,0.9894219702772723,1.0912394567753674,0.07730000171931814,-1.3171731466164993,-2,0.9645573755353908,0.0,0.0
2011-12-23,27.46,27.79,0.9881252249010436,0.986662103787119,1.08976770098657,0.07841927767250811,-1.3147991190385233,-2,0.9645573755353908,0.0,0.0
2011-12-27,26.9,27.61,0.9742846794639624,0.9853910270366877,1.08830262806553,0.07975304720182397,-1.2903782944921585,-2,0.9645573755353908,0.0,0.0
2011-12-28,26.13,27.11,0.9638509774990778,0.9823121659327295,1.0877504751020761,0.08050713103110974,-1.3096766437820633,-2,0.9645573755353908,0.0,0.0
2011-12-29,26.76,27.76,0.9639769452449568,0.9809833452383219,1.0870261751188601,0.08143213002583385,-1.3022234570911606,-2,0.9645573755353908,0.0,0.0
2011-12-30,26.31,27.56,0.954644412191582,0.9689764478601244,1.0861273915125293,0.08260192793475468,-1.4182591929929256,-2,0.9645573755353908,0.0,0.0
2012-01-03,28.33,28.43,0.9964825888146324,0.9706479206428422,1.085641754459729,0.08304814055176966,-1.3846647625446007,-2,0.9645573755353908,0.0,0.0
2012-01-04,28.17,28.56,0.9863445378151261,0.9730598923130749,1.0853530387289376,0.08336745084097658,-1.3469662953958126,-2,0.9645573755353908,0.0,0.0
2012-01-05,28.51,29.02,0.9824259131633357,0.9767748794459266,1.0848305161565166,0.08392008911677977,-1.2876015486616588,-2,0.9645573755353908,0.0,0.0
2012-01-06,28.55,28.94,0.9865238424326191,0.9812842588834592,1.0834606800051216,0.0848532305545093,-1.204154755852517,-2,0.9645573755353908,0.0,0.0
2012-01-09,29.08,29.3,0.9924914675767917,0.9888536699605011,1.0819440721208882,0.08566208388293806,-1.0867165254536681,-2,0.9645573755353908,0.0,0.0
2012-01-10,30.0,29.41,1.0200612036722203,0.9935693929320186,1.0813085429222655,0.08598213298083413,-1.0204346757692604,-2,0.9645573755353908,0.0,0.0
2012-01-11,31.27,29.62,1.0557056043214044,1.0074416062332743,1.0811558548003133,0.086019951181265,-0.8569436224359757,0,0.9645573755353908,0.0,0.0
2012-01-12,31.6,29.61,1.0672070246538332,1.0243978285313737,1.0798803944822997,0.0856428675697885,-0.6478363876094457,0,0.9645573755353908,0.0,0.0
2012-01-13,30.74,29.61,1.038162782843634,1.0347256166135765,1.0779255669264454,0.08522624822010674,-0.5068855102162881,0,0.9645573755353908,0.0,0.0
2012-01-17,28.22,29.83,0.946027489104928,1.0254328209192038,1.0742394219540214,0.08607839244545795,-0.5670017718528263,0,0.9645573755353908,0.0,0.0
2012-01-18,29.03,30.24,0.9599867724867726,1.0134179346821144,1.0707775037729006,0.08643202839558424,-0.6636378915957117,0,0.9645573755353908,0.0,0.0
2012-01-19,29.33,30.15,0.9728026533996683,0.9968373444977672,1.0677966586005612,0.08667925256864491,-0.8186424317237664,0,0.9645573755353908,0.0,0.0
2012-01-20,29.64,30.54,0.9705304518664047,0.9775020299402815,1.064112940390089,0.08602473413537531,-1.0068140438947462,-2,0.9645573755353908,0.0,0.0
2012-01-23,29.85,30.92,0.9653945666235446,0.9629483866962636,1.0600462940608208,0.08479903484352781,-1.145035524799586,-2,0.9645573755353908,0.0,0.0
2012-01-24,29.9,30.54,0.9790438768827767,0.9695516642518335,1.0562097065016207,0.08312553578067676,-1.0424960445179066,-2,0.9645573755353908,0.0,0.0
2012-01-25,29.96,30.2,0.9920529801324504,0.975964905780969,1.0517058733358686,0.0789887625580981,-0.9588828220873875,0,0.9645573755353908,0.0,0.0
2012-01-26,30.38,29.05,1.0457831325301203,0.9905610016070593,1.048111466165088,0.07403418459287762,-0.7773498806599322,0,0.9645573755353908,0.0,0.0
2012-01-27,30.87,29.6,1.0429054054054054,1.0050359923148595,1.045172883284639,0.07054428779992039,-0.5689601840423535,0,0.9645573755353908,0.0,0.0
2012-01-30,30.23,29.25,1.0335042735042734,1.0186579336910053,1.0427707172603493,0.06837796485689715,-0.3526396788761954,0,0.9645573755353908,0.0,0.0
2012-01-31,30.72,29.21,1.0516946251283805,1.0331880833401261,1.0406713784358343,0.06606091998920838,-0.11327869937219585,0,0.9645573755353908,0.0,0.0
2012-02-01,31.6,29.89,1.0572097691535631,1.0462194411443488,1.0384155242074045,0.06302762179324761,0.12381741076228328,0,0.9645573755353908,0.0,0.0
2012-02-02,31.99,29.9,1.0698996655518396,1.0510427477486926,1.0363390488169955,0.059766530922363496,0.24601894580090564,0,0.9645573755353908,0.0,0.0
2012-02-03,33.54,30.63,1.0950048971596473,1.0614626460995407,1.0345589704573037,0.056241204664192926,0.47836236444212765,0,0.9645573755353908,0.0,0.0
2012-02-06,33.3,30.2,1.1026490066225165,1.0752915927231892,1.033197793265254,0.053475503699718194,0.7871604107612539,0,0.9645573755353908,0.0,0.0
2012-02-07,33.07,30.26,1.0928618638466623,1.0835250404668457,1.0321711279174672,0.05166872040883319,0.9939071868441146,0,0.9645573755353908,0.0,0.0
2012-02-08,34.23,30.63,1.117531831537708,1.0955894529436747,1.0317708742857323,0.050894288712170783,1.253943817131703,-2,0.9645573755353908,0.0,0.0
2012-02-09,33.66,30.58,1.1007194244604317,1.1017534047253932,1.0310583682671555,0.049586473805941784,1.4256919484717738,-2,0.9645573755353908,0.0,0.0
2012-02-10,32.93,30.26,1.088235294117647,1.100399484116993,1.030351001655172,0.0484305432675678,1.4463699503600242,-2,0.9645573755353908,0.0,0.0
2012-02-13,32.88,30.62,1.0738079686479425,1.0946312765220783,1.029782004375026,0.04769844404526588,1.3595678736503465,-2,0.9645573755353908,0.0,0.0
2012-02-14,32.08,30.42,1.0545693622616699,1.0869727762050798,1.0294084143555167,0.04740937666932262,1.2141978210570221,-2,0.9645573755353908,0.0,0.0
2012-02-15,31.72,30.17,1.0513755386145176,1.0737415176204417,1.0293661461063748,0.047388286183050445,0.9364206872275286,0,0.9645573755353908,0.0,0.0
2012-02-16,32.71,30.37,1.077049720118538,1.069007576752063,1.0295769990763535,0.04757458324946965,0.828816039626561,0,0.9645573755353908,0.0,0.0
2012-02-17,32.92,31.09,1.0588613702155034,1.063132791971634,1.0299928165093635,0.04772192091456999,0.6944392603473882,0,0.9645573755353908,0.0,0.0
2012-02-21,33.36,30.96,1.0775193798449612,1.063875074211038,1.030915673982333,0.04810152653715064,0.6852048698132112,0,0.9645573755353908,0.0,0.0
2012-02-22,32.36,30.59,1.0578620464203987,1.0645336110427839,1.0316646170366328,0.04816645904117739,0.6824042011901154,0,0.9645573755353908,0.0,0.0
2012-02-23,32.71,30.65,1.0672104404567702,1.0677005914112343,1.0326997208613446,0.048253255412106025,0.7253577038681717,0,0.9645573755353908,0.0,0.0
2012-02-24,32.35,30.18,1.0719019218025183,1.0666710317480304,1.0332769682122978,0.048515274848894334,0.6883206091224205,0,0.9645573755353908,0.0,0.0
2012-02-27,32.93,31.03,1.0612310667096359,1.0671449710468568,1.03349460669954,0.048612422005382024,0.6922173995690071,0,0.9645573755353908,0.0,0.0
2012-02-28,33.48,31.37,1.0672617150143449,1.0650934380807335,1.0335715517564303,0.048662971529374446,0.6477591756860887,0,0.9645573755353908,0.0,0.0
2012-02-29,33.32,31.29,1.0648769574944073,1.0664964202955354,1.0337752992799332,0.04876968931861447,0.670931504234807,0,0.9645573755353908,0.0,0.0
2012-03-01,34.13,31.54,1.082117945466075,1.0694779212973962,1.0338013923871447,0.0487955524591635,0.7311430471067776,0,0.9645573755353908,0.0,0.0
2012-03-02,34.1,31.28,1.090153452685422,1.0731282274739768,1.0333779963043777,0.04818047539157665,0.8250277907500407,0,0.9645573755353908,0.0,0.0
2012-03-05,33.68,30.97,1.0875040361640298,1.0783828213648556,1.0328976852123022,0.04747811207451485,0.9580232693576041,0,0.9645573755353908,0.0,0.0
2012-03-06,32.12,30.11,1.0667552308203254,1.078281524526052,1.032297395005087,0.046802560261863385,0.9825131203011257,0,0.9645573755353908,0.0,0.0
2012-03-07,33.24,30.41,1.0930614929299574,1.083918431613162,1.0328556745646107,0.04733013646180433,1.0788635078151372,-2,0.9645573755353908,0.0,0.0
2012-03-08,34.0,31.4,1.0828025477707006,1.084055352074087,1.0330837289189458,0.04754032851730665,1.072176502452762,-2,0.9645573755353908,0.0,0.0
2012-03-09,34.2,31.66,1.0802274162981682,1.0820701447966363,1.033831274737685,0.04792802454546805,1.0064856733911156,-2,0.9645573755353908,0.0,0.0
2012-03-12,34.29,31.51,1.0882259600126942,1.0822145295663692,1.0345843751052224,0.04842757817940669,0.9835336857997379,0,0.9645573755353908,0.0,0.0
2012-03-13,36.45,33.33,1.0936093609360937,1.087585355589523,1.03602207688004,0.048883579856915174,1.0548179748785032,-2,0.9645573755353908,0.0,0.0
2012-03-14,35.21,33.37,1.0551393467186096,1.0800009263472532,1.0367393218816434,0.048842399354997325,0.8857387236686491,0,0.9645573755353908,0.0,0.0
2012-03-15,36.27,34.07,1.0645729380686821,1.0763550044068495,1.0377834615602581,0.048755086168591776,0.7911285955523408,0,0.9645573755353908,0.0,0.0
2012-03-16,36.69,33.89,1.0826202419592799,1.0768335695390718,1.0394831312059774,0.04850617355415113,0.770014115654729,0,0.9645573755353908,0.0,0.0
2012-03-19,37.17,34.25,1.0852554744525549,1.076239472427044,1.041249967729872,0.04820459396368134,0.725854152480447,0,0.9645573755353908,0.0,0.0
2012-03-20,38.08,34.32,1.1095571095571095,1.0794290221512473,1.043565568743874,0.048091190005633,0.745738531385321,0,0.9645573755353908,0.0,0.0
2012-03-21,37.8,34.02,1.111111111111111,1.0906233750297474,1.0451727722776831,0.04871674706496826,0.9329564367557567,0,0.9645573755353908,0.0,0.0
2012-03-22,36.9,33.36,1.106115107913669,1.098931808998745,1.0471392703278934,0.048756309277446695,1.0622735690703586,-2,0.9645573755353908,0.0,0.0
2012-03-23,37.14,33.53,1.1076647778109157,1.1039407161690722,1.0493622719670093,0.048417766286102004,1.1272400275460313,-2,0.9645573755353908,0.0,0.0
2012-03-26,37.43,34.39,1.0883977900552486,1.1045691792896108,1.051438052176279,0.04734754012872005,1.122151794346411,-2,0.9645573755353908,0.0,0.0
