date,MSFT,AAPL,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2021-07-30,284.91,145.86,1.953311394487865,1.9574127000653676,1.9642714937709587,0.03118339021603531,-0.21995022536273462,0,1.0009216396282108,0.0,0.0
2021-08-02,284.82,145.52,1.9572567344694884,1.9608514286627354,1.9648116110221372,0.03076687936186933,-0.12871576323433645,0,1.0009216396282108,0.0,0.0
2021-08-03,287.12,147.36,1.9484256243213895,1.9600752876007341,1.9649709050526631,0.03065481887570823,-0.15970139871902628,0,1.0009216396282108,0.0,0.0
2021-08-04,286.51,146.95,1.9497107859816265,1.955176777118759,1.9649894063273665,0.030645104868485144,-0.32020217423692743,0,1.0009216396282108,0.0,0.0
2021-08-05,289.52,147.06,1.968720250237998,1.9554849578996734,1.965208023687315,0.030623790344259934,-0.3175004033902739,0,1.0009216396282108,0.0,0.0
2021-08-06,289.46,146.14,1.9807034350622692,1.9609633660145545,1.965774253320314,0.030590404042454524,-0.15726785756352818,0,1.0009216396282108,0.0,0.0
2021-08-09,288.33,146.09,1.9736463823670338,1.9642412955940636,1.9662565808661792,0.0304805489013493,-0.06611709253130851,0,1.0009216396282108,0.0,0.0
2021-08-10,286.44,145.6,1.9673076923076924,1.968017709191324,1.966594408168993,0.030376081482268672,0.04685597854884056,0,1.0009216396282108,0.0,0.0
2021-08-11,286.95,145.86,1.9672974084738788,1.9715350336897743,1.967020828243436,0.030199936392210098,0.14947731636622608,0,1.0009216396282108,0.0,0.0
2021-08-12,289.81,148.89,1.9464705487272485,1.9670850933876245,1.9670123978614573,0.03020569673824991,0.0024066826465592335,0,1.0009216396282108,0.0,0.0
2021-08-13,292.85,149.1,1.9641180415828305,1.963768014691737,1.9672511070074676,0.030123812127054252,-0.11562588098212738,0,1.0009216396282108,0.0,0.0
2021-08-16,294.6,151.12,1.9494441503440976,1.9589275682871494,1.9674741498137815,0.029937934587495576,-0.28547665843995285,0,1.0009216396282108,0.0,0.0
2021-08-17,293.08,150.19,1.9513948997935946,1.95574500978433,1.9674201306106547,0.029964404350104928,-0.38963300220862623,0,1.0009216396282108,0.0,0.0
2021-08-18,290.73,146.36,1.9864033889040722,1.959566205870369,1.967641986200703,0.030056248496502496,-0.2686888994570936,0,1.0009216396282108,0.0,0.0
2021-08-19,296.77,146.7,2.022972051806408,1.9748665064862005,1.9682980347132106,0.030830303300388086,0.2130524539117081,0,1.0009216396282108,0.0,0.0
2021-08-20,304.36,148.19,2.0538497874350496,1.9928128556566442,1.9694859003729317,0.03270579597600358,0.7132361279581041,0,1.0009216396282108,0.0,0.0
