date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2022-04-04,151.04,214.41,0.7044447553752157,0.6918127069825362,0.6558079213413885,0.023858195284265152,1.5091160589541042,1,1.0501123918444064,-0.001986228813559322,0.0013991884706870015
2022-04-05,151.47,214.79,0.705200428325341,0.700766487529406,0.657097472345875,0.024404961751530937,1.7893498718878984,1,1.049790005073437,-0.001986228813559322,0.0013991884706870015
2022-04-06,154.99,215.94,0.7177456700935445,0.7092732715751466,0.6584620342645479,0.02546399481222884,1.9954150040196037,1,1.044407546390998,-0.001986228813559322,0.0013991884706870015
2022-04-07,156.54,228.19,0.6860072746395547,0.7061298014253081,0.659333707548385,0.025497364604097364,1.835330615674808,1,1.058468950495897,-0.001986228813559322,0.0013991884706870015
2022-04-08,157.41,233.34,0.6745950115710979,0.6975986280009507,0.6599266852475107,0.02543047535091321,1.4813699796644655,-2,1.0639467520521384,-0.001986228813559322,0.0013991884706870015
2022-04-11,154.29,229.31,0.6728446208189787,0.6912786010897034,0.6604048104389934,0.025398622954370526,1.215569470288836,-2,1.0645050564135747,-0.001986228813559322,0.0013991884706870015
2022-04-12,153.23,231.34,0.6623584334745396,0.682710202119543,0.6605242140200881,0.025390550682458907,0.8737891657774146,0,1.06932520393106,0.0,0.0
2022-04-13,157.22,233.82,0.6723975707809426,0.6736405822570226,0.6609343612518438,0.025380098553027523,0.5006371814763158,0,1.06932520393106,0.0,0.0
2022-04-14,157.08,237.2,0.6622259696458686,0.6688843212582855,0.6612539839768209,0.02527156010105224,0.3019337647123279,0,1.06932520393106,0.0,0.0
2022-04-18,155.88,239.39,0.6511550190066419,0.6641963227453942,0.6614910766172496,0.025105670615554652,0.10775438623290622,0,1.06932520393106,0.0,0.0
2022-04-19,157.65,246.05,0.6407234301971144,0.6577720846210214,0.6614149097749269,0.025162512732163217,-0.1447719149784723,0,1.06932520393106,0.0,0.0
2022-04-20,159.63,249.32,0.6402615113107653,0.6533527001882666,0.6614926505919343,0.025088491916680764,-0.3244495695755868,0,1.06932520393106,0.0,0.0
2022-04-21,159.87,248.17,0.6441955111415563,0.6477122882603893,0.6615816118623421,0.0250162301481277,-0.554413015863257,0,1.06932520393106,0.0,0.0
2022-04-22,156.86,241.68,0.6490400529625953,0.6450751049237347,0.6617121575469036,0.024928389149009987,-0.667393810475302,0,1.06932520393106,0.0,0.0
2022-04-25,156.94,241.66,0.649424811718944,0.6447290634661951,0.6618657187174919,0.024821846877454794,-0.6903859868244417,0,1.06932520393106,0.0,0.0
2022-04-26,155.3,236.5,0.6566596194503171,0.6479163013168356,0.6622803447849144,0.02451671261411814,-0.5858878265680322,0,1.06932520393106,0.0,0.0
2022-04-27,154.24,230.97,0.6677923539853661,0.6534224698517557,0.6628392121947493,0.024247873414382413,-0.38835332823076163,0,1.06932520393106,0.0,0.0
2022-04-28,156.21,236.39,0.660814755277296,0.6567463186789037,0.6631402977213228,0.02410593507749048,-0.2652450121459779,0,1.06932520393106,0.0,0.0
2022-04-29,152.99,228.65,0.669101246446534,0.6607585573756916,0.6635043375356104,0.024026832289255368,-0.11427974053603315,0,1.06932520393106,0.0,0.0
2022-05-02,151.98,229.78,0.661415266776917,0.663156648387286,0.6635072268191498,0.02402656603754788,-0.014591283303482902,0,1.06932520393106,0.0,0.0
2022-05-03,152.51,232.54,0.6558441558441558,0.6629935556660538,0.6635887445352218,0.023991521923224752,-0.024808299826607393,0,1.06932520393106,0.0,0.0
2022-05-04,154.62,237.43,0.6512235185107189,0.6596797885711243,0.6635601122625263,0.024005465188624522,-0.16164334500131997,0,1.06932520393106,0.0,0.0
2022-05-05,152.74,230.76,0.6618998093257065,0.6598967993808065,0.6637919009763017,0.023919590315166106,-0.16284148449756472,0,1.06932520393106,0.0,0.0
2022-05-06,149.56,225.21,0.6640912925713778,0.6588948086057751,0.6642672469898621,0.02363090047370076,-0.22734801790841802,0,1.06932520393106,0.0,0.0
2022-05-09,151.31,224.2,0.6748884924174844,0.6615894537338887,0.6649093279240929,0.02338194699363155,-0.1419845058714917,0,1.06932520393106,0.0,0.0
2022-05-10,149.18,219.11,0.6808452375519145,0.6665896700754403,0.665595470425549,0.023232513324398896,0.042793460871373874,0,1.06932520393106,0.0,0.0
2022-05-11,147.62,213.49,0.6914609583587054,0.6746371580450378,0.6664159792942641,0.02326266191923419,0.35340662127648304,0,1.06932520393106,0.0,0.0
2022-05-12,147.48,217.27,0.6787867630137616,0.6780145487826488,0.6669196509454202,0.023196706705992148,0.47829625031912787,0,1.06932520393106,0.0,0.0
2022-05-13,148.05,219.73,0.673781459063396,0.6799525820810525,0.6674400401637739,0.022990232324814605,0.544254696537934,0,1.06932520393106,0.0,0.0
2022-05-16,148.21,219.25,0.6759863169897378,0.680172146995503,0.6673600735515114,0.02295134193105631,0.5582276401300575,0,1.06932520393106,0.0,0.0
2022-05-17,131.35,215.28,0.6101356373095503,0.6660302269470302,0.6662768195525959,0.024084218776134217,-0.010238762895230577,0,1.06932520393106,0.0,0.0
2022-05-18,122.43,161.61,0.757564507146835,0.6792509367046561,0.6673206860306775,0.02657571194008567,0.44891556248333236,0,1.06932520393106,0.0,0.0
2022-05-19,119.07,153.43,0.7760542266831779,0.6987044294385394,0.6684021936353058,0.029544687995295877,1.0256407448966218,-2,1.06932520393106,0.0,0.0
2022-05-20,119.2,155.36,0.7672502574665293,0.7173981891191661,0.669484312039353,0.03190305127136702,1.501858761792349,1,1.06920520393106,-0.0025167785234899327,0.0019309989701338823
2022-05-23,122.6,153.9,0.7966211825860948,0.7415251622384375,0.6713518347106713,0.03583801336657259,1.958069684555098,1,1.0578288984547988,-0.0025167785234899327,0.0019309989701338823
2022-05-24,124.13,149.95,0.8278092697565855,0.7850598887278444,0.6738723547937062,0.0411380196809252,2.7027925699032465,2,1.0462303891790918,0.0,0.0
2022-05-25,123.37,156.42,0.7887098836465926,0.791288964027796,0.6766884852049666,0.0431060176715326,2.658572631229446,2,1.0462303891790918,0.0,0.0
2022-05-26,126.0,163.2,0.7720588235294118,0.7904898833970428,0.6794657217109518,0.04379919105341896,2.534845028317585,2,1.0462303891790918,0.0,0.0
2022-05-27,128.48,167.14,0.7686969008017231,0.7907792120640815,0.6819060894047999,0.044629902130488376,2.439465861721132,2,1.0462303891790918,0.0,0.0
2022-05-31,128.63,161.88,0.7946009389671361,0.7903751633402898,0.6845276921433494,0.04654437384699266,2.27411956480277,2,1.0462303891790918,0.0,0.0
2022-06-01,125.45,156.52,0.8014950166112956,0.7851123127112319,0.6866977000648845,0.04889283475309112,2.0128637078079303,2,1.0462303891790918,0.0,0.0
2022-06-02,127.51,160.91,0.7924305512398235,0.785856446229878,0.688831012917429,0.05066517731059186,1.9150319502023199,1,1.046110389179092,-0.0023527566465375263,0.0018643962463488907
2022-06-03,125.32,161.04,0.7781917536015897,0.7870830322443136,0.6910400730083197,0.05163076810633184,1.8601884643319013,1,1.0515052977470345,-0.0023527566465375263,0.0018643962463488907
2022-06-06,124.87,159.67,0.782050479113171,0.7897537479066032,0.6930063332051045,0.052819205169713536,1.8316711580691025,1,1.0500098153804784,-0.0023527566465375263,0.0018643962463488907
2022-06-07,123.37,155.98,0.7909347352224645,0.7890205071576688,0.6947481123799442,0.05430093597568082,1.7361099414556207,1,1.0466593282012573,-0.0023527566465375263,0.0018643962463488907
2022-06-08,122.3,156.7,0.7804722399489471,0.7848159518251991,0.6962555359613886,0.05541169538860927,1.5982260647815434,1,1.0505191431104237,-0.0023527566465375263,0.0018643962463488907
2022-06-09,121.02,154.55,0.7830475574247815,0.7829393530621906,0.6980239201028196,0.05646796173402173,1.5037807342744918,1,1.0495222196883416,-0.0023527566465375263,0.0018643962463488907
