date,JNJ,ABT,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2022-04-28,183.46,118.01,1.5546140157613761,1.5521927972490526,1.441772290898778,0.07418810020060185,1.4883856851934696,-2,0.9677927761982104,-0.0017780938833570413,0.0025837567823615536
2022-04-29,180.46,113.5,1.5899559471365639,1.5667068887158169,1.4461283699726064,0.07509750613441964,1.6056261379356962,1,0.9614743147598308,-0.0017780938833570413,0.0025837567823615536
2022-05-02,178.64,112.83,1.5832668616502703,1.5733694269487124,1.4503861584297217,0.07551585552887448,1.6285754515747544,1,0.9629793285833584,-0.0017780938833570413,0.0025837567823615536
2022-05-03,178.29,112.43,1.5857867117317441,1.5747534940962924,1.454762895558538,0.07562835168225372,1.5865822256960576,1,0.9625681587295888,-0.0017780938833570413,0.0025837567823615536
2022-05-04,180.2,115.7,1.5574762316335349,1.574219953582698,1.4584560924166239,0.07513363940251491,1.5407727096233164,1,0.9676208840906991,-0.0017780938833570413,0.0025837567823615536
2022-05-05,176.76,113.01,1.5641093708521367,1.57611902460085,1.4623053825526684,0.07451893521926482,1.5273117055859151,1,0.9667872213048948,-0.0017780938833570413,0.0025837567823615536
2022-05-06,176.37,112.27,1.57094504319943,1.572316843813423,1.4665844612415964,0.0732305468661696,1.4438289361003245,-2,0.9655686979004565,-0.0017780938833570413,0.0025837567823615536
2022-05-09,177.33,107.39,1.6512710680696527,1.5859176850972998,1.4720043098713942,0.0746750318422645,1.5254546588814848,1,0.9512529946745094,-0.0017780938833570413,0.0025837567823615536
2022-05-10,177.09,106.75,1.6589227166276348,1.600544886076478,1.4773790026370333,0.0763392454964768,1.6134018962124665,1,0.9500261328658037,-0.0017780938833570413,0.0025837567823615536
2022-05-11,176.13,105.84,1.6641156462585034,1.6218727690014716,1.4826350322628705,0.07816776199709834,1.7812680468422482,1,0.9493818843218775,-0.0017780938833570413,0.0025837567823615536
2022-05-12,177.87,107.97,1.647402056126702,1.6385313060563846,1.4876002023062365,0.07902409343147787,1.9099378075247542,1,0.9517914029112663,-0.0017780938833570413,0.0025837567823615536
2022-05-13,176.85,109.88,1.6094830724426648,1.6462389119050314,1.4918923091410397,0.07852394285136188,1.965599244757165,1,0.958540034126601,-0.0017780938833570413,0.0025837567823615536
2022-05-16,178.08,109.71,1.6231884057971016,1.6406223794505213,1.4959745308985195,0.07888201274643501,1.8337241091574321,1,0.9559137399970704,-0.0017780938833570413,0.0025837567823615536
2022-05-17,178.82,114.54,1.5612013270473195,1.6210781015344584,1.4986820547998032,0.07827396559800207,1.5636878213537113,1,0.9670774957821926,-0.0017780938833570413,0.0025837567823615536
2022-05-18,175.5,112.74,1.5566790846194785,1.5995907892066534,1.501771913710199,0.07680522025693476,1.2735967056565054,-2,0.9683300052666872,-0.0017780938833570413,0.0025837567823615536
2022-05-19,173.94,112.44,1.5469583778014941,1.5795020535416116,1.5046377089905436,0.07518610853172085,0.9957204331100983,0,0.9702087448374798,0.0,0.0
2022-05-20,176.98,113.24,1.5628753090780643,1.5701805008686915,1.508484934492249,0.07204498340727294,0.8563478462848018,0,0.9702087448374798,0.0,0.0
2022-05-23,179.44,115.03,1.5599408849865253,1.5575309967065762,1.5118823099424028,0.06949842273023804,0.6568305433543626,0,0.9702087448374798,0.0,0.0
2022-05-24,181.4,113.77,1.5944449327590755,1.5641797178489276,1.5157169349063944,0.0675410110660914,0.7175312033026958,0,0.9702087448374798,0.0,0.0
