date,PEP,KO,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2022-01-25,171.34,59.82,2.8642594450016716,2.8745152385136095,2.927526214459342,0.05758212110543356,-0.9206152001359752,0,1.0062006628130744,0.0,0.0
2022-01-26,169.53,59.6,2.844463087248322,2.868948839569831,2.9271543808091107,0.05805120284009094,-1.002658659797522,-2,1.0062006628130744,0.0,0.0
2022-01-27,169.37,59.65,2.8393964794635376,2.864186160153897,2.9266288631102997,0.058707838613630395,-1.0636178137531573,-2,1.0062006628130744,0.0,0.0
2022-01-28,172.67,60.84,2.83809993425378,2.8553958905943966,2.9255823409212436,0.05972525278072421,-1.1751553498572895,-2,1.0062006628130744,0.0,0.0
2022-01-31,173.52,61.01,2.844123914112441,2.8460685720159504,2.9243375180176456,0.06064007786222175,-1.2907131514495644,-2,1.0062006628130744,0.0,0.0
2022-02-01,172.34,60.56,2.845772787318362,2.8423712404792885,2.923383672246803,0.06142635279680855,-1.3188546621918849,-2,1.0062006628130744,0.0,0.0
2022-02-02,175.47,61.18,2.8680941484145146,2.847097452712527,2.922510599116344,0.06183923504774007,-1.219503222276247,-2,1.0062006628130744,0.0,0.0
2022-02-03,175.37,61.61,2.846453497808797,2.848508856381579,2.9218924339975705,0.062418038629680456,-1.1756790060541407,-2,1.0062006628130744,0.0,0.0
2022-02-04,172.49,60.96,2.8295603674540684,2.8468009430216363,2.9208101967749,0.06345543962216457,-1.1663185093971449,-2,1.0062006628130744,0.0,0.0
2022-02-07,171.81,61.6,2.7891233766233765,2.835800835523824,2.919093893860607,0.06560145032324503,-1.269683184233953,-2,1.0062006628130744,0.0,0.0
2022-02-08,172.02,62.0,2.7745161290322584,2.8215495038666027,2.917547672841129,0.06789636198825232,-1.4138926764755988,-2,1.0062006628130744,0.0,0.0
2022-02-09,171.94,61.04,2.8168414154652686,2.8112989572767537,2.916608908350017,0.06890232549034249,-1.5283947286804398,-1,1.0060806628130745,0.0017447946958241247,-0.0049148099606815205
2022-02-10,168.37,61.38,2.7430759204952753,2.7906234418140494,2.914110662329307,0.07240244812162572,-1.7055669209943938,-1,0.9981807103623507,0.0017447946958241247,-0.0049148099606815205
2022-02-11,168.58,60.29,2.796151932327086,2.7839417547886525,2.91229922560318,0.07398077615654544,-1.7350111405011426,-1,1.0039042601056167,0.0017447946958241247,-0.0049148099606815205
2022-02-14,166.7,60.68,2.747198417930125,2.7755567630500027,2.909385573765844,0.07697354029976848,-1.7386339538840716,-1,0.9987072701928016,0.0017447946958241247,-0.0049148099606815205
2022-02-15,165.96,60.91,2.7246757511081925,2.76558868746519,2.905642050746204,0.08038628928634481,-1.7422543635784538,-1,0.996285715826935,0.0017447946958241247,-0.0049148099606815205
2022-02-16,166.3,60.9,2.730706075533662,2.7483616194788683,2.901631477538686,0.08301282383649074,-1.8463395289589397,-1,0.996928094123122,0.0017447946958241247,-0.0049148099606815205
2022-02-17,166.75,62.12,2.6843206696716035,2.7366105693141334,2.8970492010969706,0.08725765740438375,-1.8386768170878827,-1,0.9917171835842113,0.0017447946958241247,-0.0049148099606815205
2022-02-18,167.71,62.54,2.6816437480012794,2.7137089324489727,2.8924561005953935,0.09120028627749502,-1.959940866880033,-1,0.9913279663087162,0.0017447946958241247,-0.0049148099606815205
2022-02-22,168.35,62.28,2.7031149646756583,2.704892241798079,2.888274749489485,0.09403803068556499,-1.9500887710481982,-1,0.9937224855038208,0.0017447946958241247,-0.0049148099606815205
2022-02-23,166.69,61.59,2.7064458515992853,2.7012462618962974,2.883397689996474,0.09576676009203479,-1.9020318524415332,-1,0.994217345181623,0.0017447946958241247,-0.0049148099606815205
2022-02-24,163.79,60.51,2.7068253181292348,2.6964701104154125,2.8783893004348196,0.09702515306454011,-1.8749693690088416,-1,0.9944654353212691,0.0017447946958241247,-0.0049148099606815205
2022-02-25,168.38,62.85,2.679077167859984,2.6954214100530884,2.872268422600137,0.09783177645969478,-1.807664328981157,-1,0.990973387667107,0.0017447946958241247,-0.0049148099606815205
2022-02-28,163.74,62.24,2.6307840616966582,2.6852494727921643,2.865075945362003,0.09947137374129261,-1.807821344033464,-1,0.9858755743544988,0.0017447946958241247,-0.0049148099606815205
2022-03-01,162.27,61.97,2.6185250927868324,2.668331498414399,2.8582752188605896,0.1021556740939,-1.859355558376495,-1,0.9846377248410213,0.0017447946958241247,-0.0049148099606815205
2022-03-02,164.52,62.43,2.635271504084575,2.654096628911457,2.8509232192119427,0.10206544605412707,-1.9284351159951332,-1,0.9863027003247121,0.0017447946958241247,-0.0049148099606815205
2022-03-03,163.27,62.47,2.6135745157675685,2.6354464684391234,2.8439698338725377,0.10380145512646152,-2.0088674593180778,2,0.9838067343948584,0.0,0.0
2022-03-04,165.75,62.57,2.649033082947099,2.6294376514565463,2.837939258647491,0.10444958126431966,-1.9961938063046074,-1,0.9836867343948584,0.0018099547511312216,-0.00479463001438389
2022-03-07,162.45,61.08,2.6596267190569742,2.63520618292861,2.831805764571168,0.10392519895645724,-1.8917412101845412,-1,0.9848578824375573,0.0018099547511312216,-0.00479463001438389
2022-03-08,157.87,58.66,2.6912717354244804,2.6497555114561395,2.826134713229992,0.10210951595927767,-1.7273532257678552,-1,0.9881712943121854,0.0018099547511312216,-0.00479463001438389
2022-03-09,157.4,58.96,2.669606512890095,2.656622513217244,2.8205896571252347,0.10141151033609683,-1.6168494420857442,-1,0.9858822265748386,0.0018099547511312216,-0.00479463001438389
2022-03-10,154.51,57.88,2.669488597097443,2.6678053294832185,2.8160824033649474,0.10202569785683388,-1.4533306509679225,-2,0.985829657759604,0.0018099547511312216,-0.00479463001438389
2022-03-11,153.73,57.92,2.65417817679558,2.6688343482529144,2.8114749923553704,0.10300280658949786,-1.384822888088173,-2,0.9842261078531462,0.0018099547511312216,-0.00479463001438389
2022-03-14,155.89,58.54,2.6629654936795353,2.6695021031774266,2.80660697552308,0.10300448804042582,-1.3310572670565994,-2,0.9851629395066717,0.0018099547511312216,-0.00479463001438389
2022-03-15,159.0,59.62,2.6668903052666892,2.6646258171458688,2.8022287761493634,0.10327134379550662,-1.3324408683590867,-2,0.9856136983671552,0.0018099547511312216,-0.00479463001438389
2022-03-16,159.7,59.46,2.6858392196434577,2.667872358496541,2.79840450747046,0.1032619046013505,-1.264088140518492,-2,0.9876478074952485,0.0018099547511312216,-0.00479463001438389
2022-03-17,160.94,60.09,2.6783158595440173,2.6696378109858556,2.793969996567368,0.10259752529182481,-1.2118439039135316,-2,0.9868715344775894,0.0018099547511312216,-0.00479463001438389
2022-03-18,162.79,60.1,2.7086522462562392,2.680532624877988,2.79038071731811,0.10173452323238376,-1.0797523687136692,-2,0.9901720044670382,0.0018099547511312216,-0.00479463001438389
2022-03-21,162.56,60.58,2.6833938593595246,2.6846182980139854,2.7864131038018782,0.10117673893531111,-1.0061087840850145,-2,0.9874542924673738,0.0018099547511312216,-0.00479463001438389
2022-03-22,164.34,60.8,2.7029605263157896,2.6918323422238055,2.782859445792633,0.10028217747560826,-0.9077096834177527,0,0.9895034010274878,0.0,0.0
2022-03-23,163.48,60.4,2.7066225165562914,2.6959890016063723,2.7792429100142946,0.09902487877001984,-0.8407372919009084,0,0.9895034010274878,0.0,0.0
2022-03-24,164.47,60.98,2.697113807805838,2.6997485912587367,2.775406310434247,0.09764063227555453,-0.7748589640631827,0,0.9895034010274878,0.0,0.0
2022-03-25,165.24,61.53,2.6855192588980987,2.695121993787109,2.771261939586648,0.09605149225766335,-0.7926992492244633,0,0.9895034010274878,0.0,0.0
2022-03-28,165.73,61.92,2.676518087855297,2.693746839486263,2.766911177764071,0.09428695855110432,-0.7759751656232722,0,0.9895034010274878,0.0,0.0
2022-03-29,168.19,62.16,2.705759330759331,2.694306600374971,2.76311058382562,0.09201459731462089,-0.7477507423674404,0,0.9895034010274878,0.0,0.0
2022-03-30,167.96,62.21,2.699887477897444,2.692959592643202,2.7594915077827076,0.09010859405598988,-0.7383526048377265,0,0.9895034010274878,0.0,0.0
2022-03-31,167.38,62.0,2.6996774193548387,2.693472314953002,2.756598145592434,0.08917529579560647,-0.7078847350741492,0,0.9895034010274878,0.0,0.0
2022-04-01,169.76,62.87,2.7001749642118655,2.696403456015755,2.7539451972112414,0.08843121711288107,-0.650694891172144,0,0.9895034010274878,0.0,0.0
2022-04-04,169.32,62.54,2.7073872721458265,2.702577292873861,2.7511492400828192,0.08717739636815151,-0.5571621685492671,0,0.9895034010274878,0.0,0.0
2022-04-05,169.5,62.47,2.7133023851448694,2.704085903750969,2.748279891747494,0.08549875010660918,-0.5168963048163806,0,0.9895034010274878,0.0,0.0
2022-04-06,172.39,63.1,2.732012678288431,2.710510943829166,2.7457771409473866,0.08369155500406895,-0.421382983223407,0,0.9895034010274878,0.0,0.0
2022-04-07,172.55,63.44,2.719892812105927,2.714554022379384,2.743110342075538,0.08187489990776704,-0.34877990358856037,0,0.9895034010274878,0.0,0.0
