date,PEP,KO,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2011-05-12,70.96,34.16,2.0772833723653394,2.0798028202666146,1.9936240139646708,0.04337012408845193,1.987054639875711,1,0.9678973553806556,-0.004273504273504273,0.008912655971479501
2011-05-13,70.56,34.09,2.0698151950718686,2.0795954556935445,1.9944931736301694,0.04437109750294008,1.917966578530904,1,0.9689828711720537,-0.004273504273504273,0.008912655971479501
2011-05-16,70.72,33.92,2.084905660377358,2.07949176100677,1.995835983789701,0.04586793696014403,1.8238399797610227,1,0.9667839589731415,-0.004273504273504273,0.008912655971479501
2011-05-17,71.11,34.0,2.091470588235294,2.0818072626752127,1.9979542565015118,0.04730268587984142,1.7726901678840135,1,0.9658303047841932,-0.004273504273504273,0.008912655971479501
2011-05-18,71.27,34.15,2.08696925329429,2.08208881386883,1.999722648280591,0.048618041100745135,1.6941481746983933,1,0.9664834424961545,-0.004273504273504273,0.008912655971479501
2011-05-19,71.78,34.23,2.096990943616711,2.0860303281191044,2.001855434345458,0.05003471599393334,1.6823298004499976,1,0.9650169677943856,-0.004273504273504273,0.008912655971479501
2011-05-20,71.3,34.15,2.0878477306002927,2.089636835224789,2.0037631031595753,0.0511015607203766,1.6804522377527256,1,0.9663552373679493,-0.004273504273504273,0.008912655971479501
2011-05-23,71.04,33.75,2.104888888888889,2.093633480927095,2.0058843856360813,0.052616835585541435,1.6676999731075879,1,0.9639012860904685,-0.004273504273504273,0.008912655971479501
2011-05-24,70.98,33.74,2.103734439834025,2.0960862512468417,2.0078740355615587,0.05402713806736857,1.6327390056324589,1,0.9640685697871639,-0.004273504273504273,0.008912655971479501
2011-05-25,70.45,33.46,2.105499103407053,2.099792221269394,2.010510357648534,0.05487486401733538,1.6270083802422741,1,0.9638379833801068,-0.004273504273504273,0.008912655971479501
2011-05-26,70.42,33.35,2.111544227886057,2.1027028781232633,2.0131453436936866,0.05587495081667004,1.6028208190003028,1,0.9629857963514492,-0.004273504273504273,0.008912655971479501
2011-05-27,70.4,33.26,2.11665664461816,2.108464660926837,2.016019782738634,0.056697628749180204,1.6304893207644011,1,0.9622691273994861,-0.004273504273504273,0.008912655971479501
2011-05-31,71.12,33.41,2.128703980844059,2.113227679317871,2.0190950341008564,0.05773012426983913,1.630563703224069,1,0.960529102718285,-0.004273504273504273,0.008912655971479501
2011-06-01,70.29,33.38,2.105751947273817,2.1136311808058297,2.021751975223518,0.057992573363204195,1.58432710007327,1,0.9638087315861491,-0.004273504273504273,0.008912655971479501
2011-06-02,69.51,33.02,2.1050878255602665,2.113548925236472,2.02444290678704,0.05805211442301899,1.5349314893188337,1,0.9639335087697498,-0.004273504273504273,0.008912655971479501
2011-06-03,68.97,32.77,2.10466890448581,2.1121738605564224,2.0266801244829558,0.058520164641101304,1.4609278117686741,-2,0.9640130370845723,-0.004273504273504273,0.008912655971479501
2011-06-06,68.89,32.71,2.106083766432284,2.1100592849192474,2.02889229139159,0.05897709781085157,1.3762459758188224,-2,0.9638201580681638,-0.004273504273504273,0.008912655971479501
2011-06-07,68.93,32.6,2.1144171779141105,2.107201924333258,2.0308866659345273,0.05982036181164872,1.275740501854835,-2,0.9626688257403608,-0.004273504273504273,0.008912655971479501
2011-06-08,68.84,32.7,2.1051987767584097,2.107091290230176,2.0325357144659453,0.06048988111764217,1.2325297121882781,-2,0.9639447067221242,-0.004273504273504273,0.008912655971479501
2011-06-09,69.51,32.95,2.1095599393019726,2.1079857129785173,2.0343775763984744,0.061132017349453546,1.2040848604630734,-2,0.9633096228517462,-0.004273504273504273,0.008912655971479501
2011-06-10,68.69,32.7,2.1006116207951067,2.1071742562403766,2.03567023761086,0.061705795893849336,1.1587893421312134,-2,0.9645857323631498,-0.004273504273504273,0.008912655971479501
2011-06-13,69.06,32.56,2.121007371007371,2.110158977155394,2.0372588532890714,0.06266403793421074,1.1633486489150056,-2,0.9617567639459461,-0.004273504273504273,0.008912655971479501
2011-06-14,69.57,32.81,2.1203901249619017,2.1113535665649525,2.0389782740320563,0.06351460277323112,1.1395063398459844,-2,0.9618054407593288,-0.004273504273504273,0.008912655971479501
2011-06-15,68.48,32.49,2.1077254539858417,2.1118589020104386,2.0405010758472026,0.06405605516089442,1.113990332123967,-2,0.963611510506575,-0.004273504273504273,0.008912655971479501
2011-06-16,68.89,32.75,2.103511450381679,2.1106492042263802,2.0420058636642273,0.06446361858028733,1.0648384635227992,-2,0.964176664307023,-0.004273504273504273,0.008912655971479501
2011-06-17,68.72,32.81,2.0944833892106063,2.10942355790948,2.04362207198679,0.06454472754009226,1.0194711238314111,-2,0.9654379193918076,-0.004273504273504273,0.008912655971479501
2011-06-20,68.98,32.92,2.095382746051033,2.1042986329182125,2.045469383596656,0.06441121735697201,0.9133385726203593,0,0.9651895622456856,0.0,0.0
2011-06-21,68.93,33.13,2.080591608813764,2.0963389296885846,2.047446329504566,0.06362059491512621,0.7685027191154713,0,0.9651895622456856,0.0,0.0
2011-06-22,68.78,33.2,2.0716867469879516,2.0891311882890067,2.048999862208568,0.06304329179300991,0.6365677447840447,0,0.9651895622456856,0.0,0.0
2011-06-23,67.98,32.49,2.092336103416436,2.0868961188959583,2.051330032810244,0.061992065946051306,0.5737199679176004,0,0.9651895622456856,0.0,0.0
2011-06-24,68.45,32.47,2.1080997844163845,2.089619397937114,2.0536313930370906,0.06148327158962449,0.5853300250550799,0,0.9651895622456856,0.0,0.0
2011-06-27,69.05,32.61,2.117448635387918,2.0940325758044906,2.0565586220772962,0.06023779980288811,0.6221003066150786,0,0.9651895622456856,0.0,0.0
2011-06-28,69.62,33.02,2.108419139915203,2.099598082024779,2.0593573760654693,0.05863351723997137,0.6863089211349034,0,0.9651895622456856,0.0,0.0
2011-06-29,69.96,33.36,2.097122302158273,2.1046851930588426,2.062242215695982,0.05606433124892457,0.7570406427290591,0,0.9651895622456856,0.0,0.0
2011-06-30,70.43,33.65,2.0930163447251116,2.104821241320578,2.0647310378018036,0.05398829175368366,0.7425721803105407,0,0.9651895622456856,0.0,0.0
2011-07-01,70.19,34.05,2.061380323054332,2.095477349048168,2.066685444723594,0.05161845656788232,0.5577831310533334,0,0.9651895622456856,0.0,0.0
2011-07-05,69.77,34.15,2.0430453879941433,2.080596699569413,2.068154152949752,0.04959872825908736,0.25086422689439547,0,0.9651895622456856,0.0,0.0
2011-07-06,70.17,34.27,2.047563466588853,2.068425564904143,2.069714812390918,0.04736645510430574,-0.027218576605234513,0,0.9651895622456856,0.0,0.0
2011-07-07,70.52,34.38,2.0511925538103544,2.059239615234559,2.071240623005858,0.045184943725591516,-0.26559749292111706,0,0.9651895622456856,0.0,0.0
2011-07-08,69.93,34.34,2.0364006988934187,2.04791648606822,2.0720117258349484,0.044160534399113785,-0.5456283556027748,0,0.9651895622456856,0.0,0.0
2011-07-11,69.3,34.05,2.035242290748899,2.0426888796071334,2.07301031415282,0.04258654954485758,-0.7119955683131458,0,0.9651895622456856,0.0,0.0
2011-07-12,69.01,33.93,2.033893309755379,2.0408584639593808,2.074365600775207,0.039897914838776694,-0.8398217538742373,0,0.9651895622456856,0.0,0.0
2011-07-13,68.89,34.03,2.024390243902439,2.036223819422098,2.0752180521106585,0.03821149031499136,-1.0204844764524184,-2,0.9651895622456856,0.0,0.0
2011-07-14,68.6,33.84,2.027186761229314,2.03142266090589,2.075755339881989,0.03727897678078317,-1.189213943204354,-2,0.9651895622456856,0.0,0.0
2011-07-15,68.53,33.77,2.029315960912052,2.0300057133096168,2.076378107387947,0.03615025143543814,-1.282768230841995,-2,0.9651895622456856,0.0,0.0
2011-07-18,68.0,33.56,2.0262216924910605,2.028201593658049,2.0770754755116436,0.034720765593446556,-1.4076268486089873,-2,0.9651895622456856,0.0,0.0
2011-07-19,68.54,34.66,1.9774956722446628,2.0169220661559057,2.0769312028323976,0.035120658410579854,-1.70865636899377,-1,0.9650695622456856,0.004377006127808578,-0.008655510675129834
2011-07-20,68.49,34.44,1.9886759581881532,2.0097792090130486,2.0770918438637103,0.03468464230123612,-1.9407043113217486,-1,0.9667549242878237,0.004377006127808578,-0.008655510675129834
2011-07-21,66.17,34.67,1.9085664839919239,1.9860551535655706,2.0751845239848183,0.040387036764686676,-2.2068806616973697,2,0.9544915600059112,0.0,0.0
2011-07-22,65.76,34.87,1.8858617722971038,1.9573643158425806,2.072819533622606,0.046848872225104546,-2.464418294324646,2,0.9544915600059112,0.0,0.0
2011-07-25,64.37,34.63,1.8587929540860526,1.9238785681615795,2.069328932654664,0.05439177390616209,-2.6741243031348625,2,0.9544915600059112,0.0,0.0
2011-07-26,64.07,34.6,1.8517341040462425,1.8987262545218955,2.0661512428283375,0.06114246708485802,-2.7382766232523346,2,0.9544915600059112,0.0,0.0
2011-07-27,63.86,34.35,1.8590975254730713,1.872810567978879,2.063020233876043,0.066699470975002,-2.8517417472239286,2,0.9544915600059112,0.0,0.0
2011-07-28,63.89,34.41,1.856727695437373,1.8624428102679687,2.059792644985424,0.07181098293493042,-2.7481845624683703,2,0.9544915600059112,0.0,0.0
2011-07-29,64.04,34.01,1.882975595413114,1.8618655748911705,2.056671173907889,0.07533228388311276,-2.5859510554463374,2,0.9544915600059112,0.0,0.0
2011-08-01,63.86,33.87,1.8854443460289343,1.8671958532797472,2.0536974452422543,0.07849845883268279,-2.3758631027397596,2,0.9544915600059112,0.0,0.0
2011-08-02,63.18,33.54,1.8837209302325582,1.8735932185170103,2.05057859378051,0.08146670074969144,-2.1724873308333885,2,0.9544915600059112,0.0,0.0
2011-08-03,64.48,34.2,1.8853801169590643,1.878849736814209,2.0472445268329738,0.08406836820947226,-2.003069568320599,2,0.9544915600059112,0.0,0.0
2011-08-04,63.35,32.91,1.9249468246733519,1.8924935626614048,2.044662089245979,0.085417479493067,-1.7814682368018708,-1,0.9543715600059112,0.00473559589581689,-0.00911577028258888
2011-08-05,64.67,33.39,1.9368074273734652,1.9032599290534749,2.0421828547467658,0.08636380211778535,-1.608578157592274,-1,0.9562469768527467,0.00473559589581689,-0.00911577028258888
2011-08-08,62.97,32.56,1.9339680589680588,1.9129646716412996,2.0397942661901447,0.08735275717990214,-1.4519243426700412,-2,0.9557625531644067,0.00473559589581689,-0.00911577028258888
2011-08-09,63.09,33.34,1.8923215356928613,1.9146847927333603,2.0368360385338278,0.0893025357362315,-1.3678362522791017,-2,0.9492205238514855,0.00473559589581689,-0.00911577028258888
2011-08-10,60.32,31.98,1.886178861788618,1.9148445416992712,2.0335239252240154,0.091155512596989,-1.3019441188317593,-2,0.9485003708043936,0.00473559589581689,-0.00911577028258888
2011-08-11,62.87,33.24,1.8913959085439227,1.9081343584733852,2.0301893472291597,0.09264710829768151,-1.3174182227426185,-2,0.9490902697826648,0.00473559589581689,-0.00911577028258888
2011-08-12,63.18,33.57,1.8820375335120643,1.8971803797011049,2.0267738185661224,0.09428147236895613,-1.3745377072376785,-2,0.9475501003171137,0.00473559589581689,-0.00911577028258888
2011-08-15,63.57,34.1,1.8642228739002933,1.883231342687552,2.0228943507375154,0.09611434879516757,-1.453092174068659,-2,0.9445656244667102,0.00473559589581689,-0.00911577028258888
2011-08-16,63.76,34.09,1.8703432091522438,1.8788356773794284,2.019269275380048,0.0977114875866495,-1.437227100611734,-2,0.9455565453897413,0.00473559589581689,-0.00911577028258888
2011-08-17,64.62,34.64,1.8654734411085452,1.8746945932434138,2.015279017917042,0.09903531853496206,-1.4195382693094316,-2,0.9446154842047201,0.00473559589581689,-0.00911577028258888
2011-08-18,63.09,33.88,1.8621605667060213,1.8688475248758336,2.011252786698242,0.10028095539550491,-1.4200628749573283,-2,0.9442980078988878,0.00473559589581689,-0.00911577028258888
2011-08-19,62.07,33.55,1.8500745156482863,1.8624549213030779,2.006995710235596,0.1016248197806918,-1.4222981083207797,-2,0.942475904278409,0.00473559589581689,-0.00911577028258888
2011-08-22,61.92,33.64,1.840665873959572,1.8577435213149336,2.002481071003488,0.10291027353805518,-1.4064441256686764,-2,0.9409451455686035,0.00473559589581689,-0.00911577028258888
2011-08-23,63.48,34.53,1.838401390095569,1.8513551575035987,1.9978434834281116,0.10394233950351808,-1.4093229633296331,-2,0.9402196396145738,0.00473559589581689,-0.00911577028258888
2011-08-24,63.7,34.84,1.8283582089552237,1.8439321110729345,1.9928377205632974,0.10476235539075315,-1.4213656130101295,-2,0.938435581924051,0.00473559589581689,-0.00911577028258888
2011-08-25,63.02,33.99,1.8540747278611356,1.8423149433039572,1.9886431002397527,0.10520228863307679,-1.3909218025299523,-2,0.9429637814550961,0.00473559589581689,-0.00911577028258888
2011-08-26,63.16,34.25,1.8440875912408758,1.8411175584224755,1.9842930963344296,0.10570067584513428,-1.3545375823492896,-2,0.9412566646070374,0.00473559589581689,-0.00911577028258888
2011-08-29,64.16,34.87,1.8399770576426728,1.8409797951590954,1.9798815655537108,0.10611429935901315,-1.3089825898456289,-2,0.9403404829276492,0.00473559589581689,-0.00911577028258888
2011-08-30,64.52,34.93,1.8471228170626968,1.842724080552521,1.9755655497308842,0.10616062641256105,-1.251325219786432,-2,0.9414983512331878,0.00473559589581689,-0.00911577028258888
2011-08-31,64.43,35.23,1.8288390576213458,1.8428202502857451,1.9708059143926713,0.10623162082654118,-1.2047793595835814,-2,0.9383374165177877,0.00473559589581689,-0.00911577028258888
2011-09-01,64.15,35.23,1.8208912858359356,1.8361835618807052,1.9660674562106302,0.10647591068266586,-1.2198430001413447,-2,0.9370114496669589,0.00473559589581689,-0.00911577028258888
2011-09-02,63.3,34.87,1.8153140235159164,1.8304288483357134,1.961163357614196,0.10653109258623394,-1.2271957989415785,-2,0.9362678704572466,0.00473559589581689,-0.00911577028258888
2011-09-06,62.45,34.72,1.7986751152073734,1.8221684598486536,1.956131082521067,0.10696274742209574,-1.2524231650835485,-2,0.9336099794881906,0.00473559589581689,-0.00911577028258888
2011-09-07,61.62,35.4,1.740677966101695,1.800879489656453,1.9497922591059724,0.10828757575896311,-1.375160247201246,-2,0.9234807111025021,0.00473559589581689,-0.00911577028258888
2011-09-08,61.34,35.59,1.7235178420904749,1.7798152465502792,1.9431777210581154,0.10980082876932075,-1.4878072992603946,-2,0.9204227478979814,0.00473559589581689,-0.00911577028258888
2011-09-09,59.99,34.69,1.7293168059959645,1.7615003505822848,1.936870910258284,0.11104977359686839,-1.5792068186705839,-1,0.9222338866929587,0.00473559589581689,-0.00911577028258888
2011-09-12,60.14,34.69,1.733640818679735,1.7451657096150484,1.9307063997299183,0.11190525728294605,-1.6580158485828858,-1,0.9229442260773312,0.00473559589581689,-0.00911577028258888
2011-09-13,60.54,34.55,1.7522431259044864,1.735879311754471,1.925002395341483,0.11213781681964634,-1.6865236808665771,-1,0.9261146722752203,0.00473559589581689,-0.00911577028258888
2011-09-14,61.58,34.89,1.764975637718544,1.740738846077841,1.9194956102026082,0.11174108435196135,-1.59974073243929,-1,0.9279403301107896,0.00473559589581689,-0.00911577028258888
2011-09-15,63.22,35.51,1.7803435651929034,1.7521039906983265,1.9144914761422605,0.11112575068074597,-1.4612948344480323,-2,0.9300549298047243,0.00473559589581689,-0.00911577028258888
2011-09-16,62.05,35.62,1.7419988770353734,1.7546404049062083,1.9089966783097174,0.11137193685219651,-1.385953030594752,-2,0.9235115478755337,0.00473559589581689,-0.00911577028258888
2011-09-19,60.56,35.25,1.7180141843971632,1.7515150780496938,1.902757979659396,0.1114119305075703,-1.357510824205901,-2,0.9198283449953244,0.00473559589581689,-0.00911577028258888
2011-09-20,60.39,35.33,1.7093121992640816,1.742928892721613,1.896111519906858,0.11084803805082924,-1.3819155474362395,-2,0.9182940320704284,0.00473559589581689,-0.00911577028258888
2011-09-21,60.79,34.64,1.754907621247113,1.740915289427327,1.8900691696711778,0.10843320113294831,-1.375537000526024,-2,0.9264781519237414,0.00473559589581689,-0.00911577028258888
2011-09-22,60.92,33.91,1.7965202005308172,1.7441506164949097,1.8848708540147714,0.10521657554134513,-1.3374341143099202,-2,0.9337482916964874,0.00473559589581689,-0.00911577028258888
2011-09-23,60.34,33.71,1.789973301690893,1.7537455014260135,1.8797517040069818,0.10214178121695149,-1.2336401527336616,-2,0.9328248001334314,0.00473559589581689,-0.00911577028258888
2011-09-26,61.89,34.38,1.8001745200698078,1.7701775685605425,1.8748710069293935,0.09871763479272086,-1.0605343066482251,-2,0.9340574076826129,0.00473559589581689,-0.00911577028258888
2011-09-27,62.43,34.79,1.7944811727507906,1.7872113632578845,1.8704226877576675,0.0961508932025931,-0.8654243525793772,0,0.9327546074705111,0.0,0.0
2011-09-28,61.97,34.03,1.821040258595357,1.8004378907275331,1.866722602267688,0.09363409230551471,-0.7079121493897461,0,0.9327546074705111,0.0,0.0
2011-09-29,62.58,34.53,1.8123370981754994,1.8036012702564694,1.862802162794132,0.09081602051771509,-0.6518771930346202,0,0.9327546074705111,0.0,0.0
2011-09-30,61.9,33.78,1.832445233866193,1.8120956566915296,1.859156374128396,0.08745347650198858,-0.5381228890974548,0,0.9327546074705111,0.0,0.0
2011-10-03,60.29,32.71,1.8431672271476611,1.8206941981071005,1.8559358162659667,0.08431742940311387,-0.417963621618245,0,0.9327546074705111,0.0,0.0
2011-10-04,60.45,32.62,1.8531575720416924,1.8324294779652806,1.85290107095418,0.08096459063562061,-0.2528462483189893,0,0.9327546074705111,0.0,0.0
2011-10-05,60.29,32.77,1.8397924931339638,1.836179924873002,1.8496660573438228,0.07741001958462959,-0.17421688488370635,0,0.9327546074705111,0.0,0.0
2011-10-06,60.57,32.7,1.8522935779816512,1.8441712208342325,1.8467977795784765,0.07393665385913575,-0.035524447038787085,0,0.9327546074705111,0.0,0.0
2011-10-07,61.02,32.95,1.851896813353566,1.8480615367317068,1.8438762804472142,0.07004899063660576,0.05974756019261636,0,0.9327546074705111,0.0,0.0
2011-10-10,61.87,33.45,1.849626307922272,1.849353352886629,1.8408814528973845,0.06569212377847986,0.12896370983243957,0,0.9327546074705111,0.0,0.0
2011-10-11,60.95,33.4,1.8248502994011977,1.84369189835853,1.8375252630125531,0.061042081248019,0.1010226915579973,0,0.9327546074705111,0.0,0.0
2011-10-12,62.7,33.74,1.8583283935981032,1.847399078451358,1.8355391417017772,0.058287187796491426,0.20347416298397503,0,0.9327546074705111,0.0,0.0
2011-10-13,62.36,33.7,1.8504451038575667,1.8470293836265412,1.8332352941296008,0.05475666041652123,0.25191619415815253,0,0.9327546074705111,0.0,0.0
2011-10-14,62.24,33.93,1.8343648688476275,1.8435229947253535,1.8319986005438627,0.05385698935641979,0.2139814036990383,0,0.9327546074705111,0.0,0.0
2011-10-17,61.89,33.5,1.8474626865671642,1.8430902704543317,1.831358615781697,0.05343255922032555,0.2195600368730238,0,0.9327546074705111,0.0,0.0
2011-10-18,62.41,33.37,1.870242732993707,1.8521687571728336,1.831549445430158,0.05355251048904192,0.3850297876678406,0,0.9327546074705111,0.0,0.0
2011-10-19,62.11,33.52,1.852923627684964,1.8510878039902057,1.8315692708241365,0.053560329210311,0.36442145621300004,0,0.9327546074705111,0.0,0.0
2011-10-20,62.12,33.56,1.8510131108462453,1.8512014053879415,1.831434530580356,0.053500038310882514,0.36947403089176156,0,0.9327546074705111,0.0,0.0
2011-10-21,62.28,34.1,1.8263929618768329,1.8496070239937825,1.8309289516876806,0.05340020448164255,0.349775295570693,0,0.9327546074705111,0.0,0.0
2011-10-24,62.1,33.94,1.8296994696523279,1.8460543806108152,1.830041016258334,0.05296123962039181,0.3023600744102572,0,0.9327546074705111,0.0,0.0
2011-10-25,61.82,33.48,1.8464755077658306,1.8413009355652403,1.8293915356206156,0.052507293324089904,0.2268142040976385,0,0.9327546074705111,0.0,0.0
2011-10-26,62.01,33.74,1.8378778897451096,1.838291787977269,1.828627484945825,0.05203474132201736,0.18572789613071097,0,0.9327546074705111,0.0,0.0
2011-10-27,62.88,34.29,1.8337707786526685,1.834843321538554,1.8277673293073848,0.05150455700241582,0.13738575075671985,0,0.9327546074705111,0.0,0.0
2011-10-28,63.2,34.47,1.8334783870031914,1.8362604065638255,1.8262428553462153,0.04990835070539257,0.20071893933629378,0,0.9327546074705111,0.0,0.0
2011-10-31,62.95,34.16,1.8427985948477754,1.838880231602915,1.8246760414707874,0.04781001212735924,0.297096559906521,0,0.9327546074705111,0.0,0.0
2011-11-01,62.23,33.52,1.8565035799522671,1.8408858460402022,1.8233849668205242,0.04581286049355045,0.3820080001802508,0,0.9327546074705111,0.0,0.0
2011-11-02,62.41,33.89,1.8415461788138092,1.841619503853942,1.82253871087254,0.044979257583855445,0.42421315971766543,0,0.9327546074705111,0.0,0.0
2011-11-03,62.8,34.33,1.8293038159044568,1.8407261113042999,1.8215907934411375,0.044208034422961034,0.43284706304932985,0,0.9327546074705111,0.0,0.0
2011-11-04,61.99,33.89,1.8291531425199175,1.839861062407645,1.8205534140074038,0.043262410545975856,0.4462915532578242,0,0.9327546074705111,0.0,0.0
2011-11-07,62.5,34.11,1.8323072412782175,1.8377627916937336,1.8197245758035063,0.04253476563041383,0.42408170405738177,0,0.9327546074705111,0.0,0.0
2011-11-08,63.66,34.33,1.8543547917273522,1.8373330340487506,1.819560107767291,0.04237858055152136,0.4193846525806212,0,0.9327546074705111,0.0,0.0
2011-11-09,62.28,33.52,1.8579952267303101,1.8406228436320506,1.8193543080602586,0.04215719072435471,0.5045055234077779,0,0.9327546074705111,0.0,0.0
2011-11-10,62.96,33.7,1.8682492581602372,1.848411932083207,1.8194005716777868,0.04221014986566317,0.6873076854204743,0,0.9327546074705111,0.0,0.0
2011-11-11,63.28,34.06,1.857897827363476,1.8541608690519187,1.8193295260220776,0.04214048880779341,0.8265528952146223,0,0.9327546074705111,0.0,0.0
2011-11-14,62.8,33.9,1.8525073746312684,1.8582008957225287,1.8193700736717942,0.042171731962265105,0.9207784514394617,0,0.9327546074705111,0.0,0.0
2011-11-15,64.5,34.0,1.8970588235294117,1.8667417020829409,1.8203099561646245,0.04326854880458948,1.0731061521848715,-2,0.9327546074705111,0.0,0.0
2011-11-16,65.09,33.51,1.9424052521635335,1.8836237071695856,1.8220433538657574,0.046002496780364416,1.3386306747183547,-2,0.9327546074705111,0.0,0.0
2011-11-17,64.09,33.31,1.924046832782948,1.8947832220941276,1.823638164262886,0.047846821263429554,1.4869338433067323,-2,0.9327546074705111,0.0,0.0
2011-11-18,63.89,33.7,1.8958456973293767,1.9023727960873078,1.824334347087357,0.04859522247429241,1.6058872668241064,1,0.9326346074705111,-0.0046955705118171855,0.00890207715133531
2011-11-21,63.15,32.98,1.914796846573681,1.9148306904757901,1.8255128346762368,0.04992166514007826,1.7891601882455417,1,0.9296998341002942,-0.0046955705118171855,0.00890207715133531
2011-11-22,63.18,32.99,1.9151257956956653,1.9184440849090407,1.8267653136437867,0.051216610982912636,1.7900202591663232,1,0.9296479877564531,-0.0046955705118171855,0.00890207715133531
2011-11-23,62.4,32.44,1.9235511713933418,1.9146732687550023,1.8280391195492975,0.052661543653740865,1.6451122241182279,1,0.928414390322436,-0.0046955705118171855,0.00890207715133531
2011-11-25,62.49,32.37,1.9304911955514368,1.9159621413087002,1.8297333218481324,0.05429745777208383,1.5880820760065306,1,0.927368643575779,-0.0046955705118171855,0.00890207715133531
2011-11-28,62.99,32.59,1.9328014728444307,1.9233532964117113,1.8315984916316073,0.05588740981286035,1.6417795186312276,1,0.9269793152931641,-0.0046955705118171855,0.00890207715133531
2011-11-29,63.66,33.1,1.9232628398791538,1.925046495072806,1.8333976385709945,0.057079145916535956,1.6056451972113435,1,0.9283733423974275,-0.0046955705118171855,0.00890207715133531
2011-11-30,64.0,33.62,1.9036287923854849,1.9227470944107696,1.8351468665239632,0.05760280102161362,1.5207633367331779,1,0.931405928542104,-0.0046955705118171855,0.00890207715133531
2011-12-01,64.09,33.42,1.9177139437462598,1.921579648881353,1.8380974661513725,0.05721465162164179,1.459104973356211,-2,0.9292029117657734,-0.0046955705118171855,0.00890207715133531
2011-12-02,64.28,33.19,1.9367279300994278,1.9228269957909514,1.8416509676181885,0.05659539734821762,1.4343220822941962,-2,0.926263275623721,-0.0046955705118171855,0.00890207715133531
2011-12-05,64.4,33.16,1.9420989143546445,1.924686484092994,1.8451973360908331,0.056101530755684616,1.4168801979455163,-2,0.9254327448477628,-0.0046955705118171855,0.00890207715133531
2011-12-06,64.65,33.34,1.939112177564487,1.9278563516300609,1.8486218587389123,0.055443821465749145,1.4290950875400303,-2,0.9258612261070489,-0.0046955705118171855,0.00890207715133531
2011-12-07,64.91,33.39,1.9439952081461513,1.9359296347821942,1.8518177267762732,0.05532054883309213,1.5204460147294516,1,0.9250854816315431,-0.0046955705118171855,0.00890207715133531
2011-12-08,64.33,33.37,1.9277794426131256,1.9379427345555673,1.8545311235245165,0.054980475239272956,1.517113314645728,1,0.9276308709853704,-0.0046955705118171855,0.00890207715133531
2011-12-09,65.19,33.79,1.9292690145013318,1.936450951435948,1.8570132143463236,0.05493611371868658,1.4460021234192908,-2,0.9273315527487686,-0.0046955705118171855,0.00890207715133531
2011-12-12,64.66,33.45,1.9330343796711507,1.934638044499249,1.860197139390253,0.053678783472376174,1.3867845039242428,-2,0.9267934988885778,-0.0046955705118171855,0.00890207715133531
2011-12-13,64.28,33.24,1.9338146811070998,1.9335785452077718,1.863793814335419,0.05116120773338458,1.3640164875704412,-2,0.9267083794812879,-0.0046955705118171855,0.00890207715133531
2011-12-14,63.98,33.13,1.9311801992152124,1.931015543421584,1.867491614334604,0.047707906001823855,1.3315178638222251,-2,0.9271378221481862,-0.0046955705118171855,0.00890207715133531
2011-12-15,64.85,33.45,1.9387144992526155,1.9332025547494822,1.8705550623013627,0.046234676699232376,1.354989305011397,-2,0.9259013404913325,-0.0046955705118171855,0.00890207715133531
2011-12-16,64.71,33.72,1.9190391459074732,1.93115658103071,1.872597044724307,0.04561081467659022,1.2838958637688795,-2,0.9289622811938474,-0.0046955705118171855,0.00890207715133531
2011-12-19,64.37,33.69,1.9106559810032653,1.9266809012971333,1.8746084227128466,0.04455419471688577,1.168744692058178,-2,0.9302917128533251,-0.0046955705118171855,0.00890207715133531
2011-12-20,65.53,34.2,1.9160818713450292,1.9231343393447191,1.8765402119007668,0.04377818361094027,1.0643229938006913,-2,0.9293849104067983,-0.0046955705118171855,0.00890207715133531
2011-12-21,66.04,34.79,1.8982466225926993,1.9165476240202164,1.8782696360647988,0.04251286149133004,0.9003860623031433,0,0.9321184352169203,0.0,0.0
2011-12-22,66.04,34.6,1.908670520231214,1.9105388282159361,1.8797301404253963,0.042015793614838995,0.7332644498629414,0,0.9321184352169203,0.0,0.0
2011-12-23,66.57,34.97,1.9036316843008292,1.9074573358946072,1.8812517168608183,0.041178577167943965,0.6363896189737478,0,0.9321184352169203,0.0,0.0
2011-12-27,66.38,34.94,1.8998282770463653,1.9052917951032273,1.8823747675804878,0.04074147078627146,0.5624987777923272,0,0.9321184352169203,0.0,0.0
2011-12-28,65.91,34.76,1.89614499424626,1.9013044196834734,1.8832577303654645,0.04045038592905159,0.4461438105847023,0,0.9321184352169203,0.0,0.0
2011-12-29,66.54,35.08,1.8968072976054735,1.9010165546860285,1.8839852257915275,0.04029207051827359,0.42269679059498316,0,0.9321184352169203,0.0,0.0
2011-12-30,66.35,34.99,1.8962560731637608,1.8985336652725375,1.8849262854586908,0.039899884526824594,0.3410380750525364,0,0.9321184352169203,0.0,0.0
2012-01-03,66.4,35.07,1.893356144853151,1.896478557383002,1.885610661573216,0.03968223634992401,0.27387306788738736,0,0.9321184352169203,0.0,0.0
2012-01-04,66.74,34.85,1.9150645624103297,1.8995258144557952,1.8866634573908285,0.03961050173043533,0.3247208821665505,0,0.9321184352169203,0.0,0.0
2012-01-05,66.22,34.69,1.9089074661285674,1.9020783088322566,1.8876514766942667,0.03940983993709999,0.3660718277723487,0,0.9321184352169203,0.0,0.0
