date,WMT,DE,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
,79.68,118.37,0.6731435329897778,0.6751011200501923,0.63452978485279,0.033395096864253834,1.2148889809279135,-2,1.1283960245749414,-0.003819709702062643,0.002597627500216469
,80.38,119.01,0.6754054281152844,0.6756894520500607,0.6356032861243913,0.03365994490133746,1.1909159698023326,-2,1.127384709383636,-0.003819709702062643,0.002597627500216469
,80.0,119.89,0.6672783384769372,0.6750316626098593,0.6365625808931833,0.03372991052516563,1.1405035209913903,-2,1.1311221112706105,-0.003819709702062643,0.002597627500216469
,80.05,123.08,0.6503899902502437,0.6693259321932528,0.6373107204286377,0.03352649750281013,0.9549226477335315,0,1.1390924607603226,0.0,0.0
,80.5,123.95,0.6494554255748285,0.6631345430814143,0.6379336533761658,0.03339672421704563,0.7545916641844168,0,1.1390924607603226,0.0,0.0
,80.01,124.78,0.6412085270075333,0.6567475418849653,0.6382365823782038,0.03334166049102793,0.5551900905398134,0,1.1390924607603226,0.0,0.0
,79.53,123.75,0.6426666666666667,0.6501997895952419,0.6386199485580227,0.03325663069722862,0.34819645870452515,0,1.1390924607603226,0.0,0.0
,79.15,123.77,0.6394926072553931,0.644642643350933,0.6388975500332236,0.03319210309296934,0.17308614948615167,0,1.1390924607603226,0.0,0.0
,79.39,123.28,0.6439811810512654,0.6433608815111375,0.6394247817626145,0.033013986424864465,0.11922521860487788,0,1.1390924607603226,0.0,0.0
,79.29,123.32,0.6429614012325657,0.6420620766426849,0.6400887843081673,0.03267030525116635,0.060400180510928894,0,1.1390924607603226,0.0,0.0
,78.95,123.66,0.6384441209768721,0.6415091954365526,0.6407348275134083,0.03223812307021494,0.024020254574304966,0,1.1390924607603226,0.0,0.0
,78.14,125.59,0.6221832948483159,0.6374125210728824,0.6410491223348135,0.03195793866244597,-0.11379336134105872,0,1.1390924607603226,0.0,0.0
,78.45,127.29,0.6163092151779401,0.6327758426573918,0.6414070133395164,0.03154925750218368,-0.27357761689089494,0,1.1390924607603226,0.0,0.0
,79.22,128.1,0.6184231069476971,0.6276642278366782,0.6421893265547859,0.030345004482047078,-0.47866523554811596,0,1.1390924607603226,0.0,0.0
,79.09,128.33,0.6163017221226526,0.6223322920146955,0.6428990978254177,0.029192408967358797,-0.704525818123427,0,1.1390924607603226,0.0,0.0
,79.41,128.01,0.62034216076869,0.6187118999730592,0.6432581100826954,0.028770301613133462,-0.8531787549432923,0,1.1390924607603226,0.0,0.0
,79.0,128.13,0.6165613049246859,0.6175875019883331,0.64348081778761,0.028505451043735756,-0.9083636585700371,0,1.1390924607603226,0.0,0.0
,80.53,128.64,0.6260105721393036,0.6195277733806057,0.6437737890803916,0.02822810961866062,-0.8589316120466568,0,1.1390924607603226,0.0,0.0
,84.13,128.25,0.6559844054580897,0.6270400330826844,0.6445953806701417,0.027845230344348583,-0.6304615681162878,0,1.1390924607603226,0.0,0.0
,85.73,127.77,0.6709712765124834,0.6379739439606505,0.6457060646069407,0.02753932274785998,-0.28076655032814807,0,1.1390924607603226,0.0,0.0
,86.1,128.5,0.6700389105058365,0.6479132939080798,0.6468622959406952,0.02706853321296243,0.038827296592536406,0,1.1390924607603226,0.0,0.0
,86.62,127.91,0.6771949026659371,0.66004001345633,0.6480612980339598,0.02678611105157553,0.4471987515957675,0,1.1390924607603226,0.0,0.0
,85.74,127.72,0.6713122455371124,0.6691003481358918,0.6491570587862847,0.026359642594791198,0.7565842092846886,0,1.1390924607603226,0.0,0.0
,85.98,128.69,0.6681171808221308,0.6715269032087,0.650165912893099,0.02589590483796209,0.8248790860664147,0,1.1390924607603226,0.0,0.0
,86.22,128.72,0.6698259788688626,0.6712978436799759,0.6510977271617109,0.025573331611451974,0.789889906609557,0,1.1390924607603226,0.0,0.0
,86.4,128.52,0.6722689075630252,0.6717438430914136,0.6520143040882098,0.025324841896788474,0.7790587235889398,0,1.1390924607603226,0.0,0.0
,87.44,129.15,0.6770421989934184,0.67171330235691,0.6529459063978115,0.025197855535943968,0.7448013158233792,0,1.1390924607603226,0.0,0.0
,88.65,129.59,0.6840805617717417,0.6742669656038357,0.654028680583677,0.02511513010674412,0.8058204331071382,0,1.1390924607603226,0.0,0.0
,87.98,131.02,0.6715005342695771,0.6749436362933251,0.6548277254511675,0.024890914949738416,0.8081627727537184,0,1.1390924607603226,0.0,0.0
,88.48,130.56,0.6776960784313726,0.676517656205827,0.6557237555290903,0.02472708156185292,0.8409363080201088,0,1.1390924607603226,0.0,0.0
,88.62,132.14,0.6706523384289391,0.6761943423790099,0.6564952884037693,0.024452572494461918,0.8056025180868853,0,1.1390924607603226,0.0,0.0
,88.17,133.25,0.6616885553470919,0.6731236136497445,0.6571162552278242,0.024094959074876392,0.6643447026482391,0,1.1390924607603226,0.0,0.0
,86.95,132.3,0.6572184429327286,0.6677511898819419,0.6577320667847313,0.023604455247120758,0.4244589842179377,0,1.1390924607603226,0.0,0.0
,87.31,132.88,0.657059000602047,0.6648628831484358,0.6582593300090878,0.02322073823240208,0.2843817054073439,0,1.1390924607603226,0.0,0.0
,87.94,134.27,0.6549489833916734,0.660313464140496,0.6588749393596115,0.022617439156729296,0.06360246051359289,0,1.1390924607603226,0.0,0.0
,88.8,134.44,0.6605177030645641,0.658286537067621,0.6596111814690669,0.021917638342512875,-0.060437369243227596,0,1.1390924607603226,0.0,0.0
,89.68,135.03,0.6641487076945864,0.6587785675371199,0.6601596400005552,0.021605191628252383,-0.06392317583655382,0,1.1390924607603226,0.0,0.0
,88.7,135.31,0.6555317419259479,0.6584412273357637,0.6605090048653299,0.0213523827726551,-0.09684059861526619,0,1.1390924607603226,0.0,0.0
,88.95,135.71,0.6554417507921303,0.6581177773737804,0.6609718066982282,0.020925289036204598,-0.13639139318504928,0,1.1390924607603226,0.0,0.0
,90.26,134.64,0.6703802733214499,0.6612040353597357,0.6615600757081644,0.02067987620379817,-0.017216754342240216,0,1.1390924607603226,0.0,0.0
,90.3,131.28,0.6878427787934186,0.6666690505055066,0.6623657735520944,0.020747474494445656,0.20741208548367168,0,1.1390924607603226,0.0,0.0
,90.92,132.23,0.687589805641685,0.6713572700949263,0.6631115099751003,0.020837894188139076,0.3957098565420067,0,1.1390924607603226,0.0,0.0
,90.99,131.91,0.6897884921537412,0.6782086201404851,0.6633401190755686,0.021056584365469033,0.7061212211273733,0,1.1390924607603226,0.0,0.0
,91.09,132.88,0.6855057194461168,0.6842214138712823,0.6633637382582355,0.02108103299585407,0.9894048179303576,0,1.1390924607603226,0.0,0.0
,89.83,132.27,0.6791411506766462,0.6859735893423216,0.6633304705220949,0.02105406722101192,1.075474804109528,-2,1.1390924607603226,0.0,0.0
,99.62,134.61,0.7400638882698165,0.6964178112376012,0.6642207581690135,0.023087882379161904,1.3945433600115398,-2,1.1390924607603226,0.0,0.0
,97.47,135.77,0.7179052809899094,0.702480906307246,0.6648754973751632,0.02404054150954802,1.5642496620613713,1,1.1389724607603227,-0.0030778701138811943,0.002209619208956323
,97.48,136.92,0.7119485831142274,0.7069129244993432,0.6654282891379325,0.024736950352198594,1.6770311121930017,1,1.1414827441494835,-0.0030778701138811943,0.002209619208956323
,96.52,139.23,0.693241399123752,0.7084600604348703,0.665767238293157,0.024979269020732022,1.7091301633478386,1,1.1495417198314986,-0.0030778701138811943,0.002209619208956323
,96.41,145.25,0.6637521514629948,0.70538226059214,0.6655015030892347,0.024913298770503824,1.6007818904384619,1,1.1631821931819426,-0.0030778701138811943,0.002209619208956323
,96.62,145.5,0.6640549828178695,0.6901804795017507,0.6652347714769213,0.02484036536897125,1.0042407852820738,-2,1.1630882452602667,-0.0030778701138811943,0.002209619208956323
,96.62,148.77,0.6494588962828527,0.6764912025603392,0.6648353594532967,0.02489906083109593,0.4681238053961353,0,1.17018847830153,0.0,0.0
,96.77,149.38,0.6478109519346633,0.6636636763244266,0.6643857245238568,0.024959782849381003,-0.028928464794241264,0,1.17018847830153,0.0,0.0
,97.56,148.44,0.6572352465642685,0.6564624458125297,0.663827483956554,0.024734139651854222,-0.29776811515140816,0,1.17018847830153,0.0,0.0
,97.23,149.86,0.6488055518483918,0.6534731258896092,0.6631569426320286,0.02458399348361967,-0.3939073913630755,0,1.17018847830153,0.0,0.0
,97.35,149.94,0.6492597038815526,0.6505140701023457,0.6624990987615081,0.024415596806571908,-0.49087592468501157,0,1.17018847830153,0.0,0.0
,97.01,150.97,0.6425779956282706,0.6491378899714293,0.6620010025533802,0.024513514225931832,-0.5247355586553799,0,1.17018847830153,0.0,0.0
,97.83,150.67,0.6492997942523396,0.6494356584349645,0.6616465443629536,0.024541293962474748,-0.49756487765723645,0,1.17018847830153,0.0,0.0
,97.28,149.45,0.6509200401472065,0.6481726171515523,0.6611799009931857,0.024473402586025976,-0.5314865309763023,0,1.17018847830153,0.0,0.0
,96.78,151.11,0.6404605916219972,0.6465036251062733,0.6605140380013187,0.02448475765076641,-0.5722095801347169,0,1.17018847830153,0.0,0.0
,96.55,151.58,0.636957382240401,0.644043160778043,0.6599109354888291,0.024613722920468317,-0.6446718670742285,0,1.17018847830153,0.0,0.0
,96.93,151.33,0.6405207163153374,0.6436317049154563,0.6593295236254967,0.02465349870893117,-0.6367379695423747,0,1.17018847830153,0.0,0.0
,96.7,151.07,0.6401006156086583,0.64179186918672,0.6588765615776919,0.024754442055017336,-0.6901667326211895,0,1.17018847830153,0.0,0.0
,97.76,151.95,0.6433695294504772,0.6402817670473742,0.6587595538976958,0.024811761286625694,-0.7447188708961883,0,1.17018847830153,0.0,0.0
,97.13,149.44,0.6499598501070664,0.6421816187443881,0.6587679609732331,0.024808640557630438,-0.6685711855236477,0,1.17018847830153,0.0,0.0
,97.11,150.87,0.6436667329488964,0.6435234888860871,0.6588089310722559,0.024781165205108882,-0.6168169276809284,0,1.17018847830153,0.0,0.0
,97.9,154.04,0.6355492079979227,0.6425291872226042,0.6586903067611102,0.024876597299938134,-0.6496515316645076,0,1.17018847830153,0.0,0.0
,98.8,154.48,0.6395649922320041,0.6424220625472733,0.6586915131773871,0.02487565224504662,-0.6540311172485306,0,1.17018847830153,0.0,0.0
,98.75,154.37,0.6396968322860659,0.641687523114391,0.6586201073646336,0.02492469488988228,-0.6793497101991025,0,1.17018847830153,0.0,0.0
,98.06,155.86,0.6291543693057872,0.6375264269541352,0.6583899901658541,0.02513456729455332,-0.8300744933150309,0,1.17018847830153,0.0,0.0
,98.21,157.53,0.6234368056878055,0.6334804415019171,0.6581398682443695,0.025409585693197678,-0.9704773245891204,0,1.17018847830153,0.0,0.0
,99.16,158.75,0.6246299212598425,0.631296584154301,0.6581806453512283,0.025352804568916528,-1.060397918654261,-2,1.17018847830153,0.0,0.0
,99.26,158.58,0.6259301299028881,0.6285696116884778,0.6583409939299775,0.02511278074667224,-1.1855071941981077,-2,1.17018847830153,0.0,0.0
,99.4,157.7,0.6303107165504123,0.6266923885413471,0.6585391207566894,0.02483790062755481,-1.2821829305497736,-2,1.17018847830153,0.0,0.0
,98.75,156.51,0.6309500990352055,0.6270515344872307,0.6587832603718986,0.02448518651941711,-1.2959560614130574,-2,1.17018847830153,0.0,0.0
,98.59,158.01,0.6239478514018101,0.6271537436300317,0.6588433552157839,0.024393493183023248,-1.2991010081248484,-2,1.17018847830153,0.0,0.0
,99.45,158.73,0.6265356265356266,0.6275348846851885,0.6590095939092996,0.024133058944814757,-1.304215486983418,-2,1.17018847830153,0.0,0.0
,99.54,159.64,0.6235279378601855,0.6270544462766481,0.6589682166713143,0.02419265095782499,-1.319151441911078,-2,1.17018847830153,0.0,0.0
,100.13,160.32,0.624563373253493,0.625904977617264,0.6584445328012376,0.02459506382030366,-1.3230116181732199,-2,1.17018847830153,0.0,0.0
,101.61,161.11,0.630687108186953,0.6258523794476136,0.6577731299958122,0.024796330067697665,-1.2873175369520469,-2,1.17018847830153,0.0,0.0
,100.39,165.6,0.606219806763285,0.6223067705199086,0.6567094782667696,0.025616478928678323,-1.342991276929411,-2,1.17018847830153,0.0,0.0
,99.67,164.94,0.6042803443676489,0.617855714086313,0.6554942356284649,0.02634728563445258,-1.4285540478194265,-2,1.17018847830153,0.0,0.0
,100.02,167.46,0.5972769616624866,0.6126055188467733,0.6542603142305545,0.02730998327038345,-1.5252589125147564,-1,1.17006847830153,0.002999400119976005,-0.0017914725904693656
,100.87,169.3,0.5958062610750148,0.6068540964110777,0.6530551322347692,0.02826688538341999,-1.6344579601539984,-1,1.169321658837046,0.002999400119976005,-0.0017914725904693656
,100.69,167.54,0.6009908081652143,0.6009148364067298,0.6519078793897084,0.028962995954818174,-1.7606273557655063,-1,1.1719347585746764,0.002999400119976005,-0.0017914725904693656
,102.7,167.43,0.6133906707280654,0.6023490091996859,0.650926575442459,0.029257384811547334,-1.6603523026979654,-1,1.17816061480078,0.002999400119976005,-0.0017914725904693656
,104.3,167.9,0.6212030970815962,0.6057335597424754,0.6499959237439287,0.029300654245030096,-1.5106271563530325,-1,1.1821176628752208,0.002999400119976005,-0.0017914725904693656
,104.59,170.32,0.6140793799906059,0.6090940434080994,0.6488292373809098,0.029314119393607885,-1.3554967638384845,-2,1.178652125241078,0.002999400119976005,-0.0017914725904693656
,105.45,170.38,0.6189106702664632,0.6137149252463889,0.6479527396475245,0.029410817856558767,-1.1641231661125122,-2,1.1811241209888292,0.002999400119976005,-0.0017914725904693656
,105.9,168.66,0.6278904304517966,0.6190948497037054,0.6471226455145316,0.0292595813322531,-0.9579014645684919,0,1.1854312266504632,0.0,0.0
,105.79,169.6,0.6237617924528303,0.6211690740486584,0.6463411364149299,0.029246671693398195,-0.8606812641847894,0,1.1854312266504632,0.0,0.0
,106.6,169.13,0.6302843966179862,0.6229853339559364,0.6458177337694447,0.02924836345084567,-0.7806385424565767,0,1.1854312266504632,0.0,0.0
,108.39,171.49,0.6320485159484518,0.6265791611475057,0.6453982349863734,0.029262573871307325,-0.6431106819800387,0,1.1854312266504632,0.0,0.0
,109.55,169.18,0.6475351696418016,0.6323040610225733,0.6452395044703694,0.02922405465470926,-0.4426300046530884,0,1.1854312266504632,0.0,0.0
,107.73,168.51,0.6393092398077266,0.6345878228937593,0.6449788420773035,0.02920572680731884,-0.35578704314046683,0,1.1854312266504632,0.0,0.0
,106.6,166.42,0.6405480110563634,0.6379450666144659,0.6446460138771669,0.0291393565208163,-0.22996208780087593,0,1.1854312266504632,0.0,0.0
,105.52,167.85,0.6286565385761096,0.6376194950060906,0.6440544777251922,0.029096955738460155,-0.2211565628013749,0,1.1854312266504632,0.0,0.0
,104.48,164.96,0.6333656644034917,0.6378829246970985,0.643685043099818,0.02908947954206222,-0.1994576215889274,0,1.1854312266504632,0.0,0.0
,100.09,157.02,0.6374347216915043,0.6358628351070391,0.6433849259481408,0.029059002953172333,-0.2588557788174385,0,1.1854312266504632,0.0,0.0
,100.9,161.88,0.6233012107734125,0.6326612293001763,0.6426002749056735,0.028953141483843318,-0.34328038672568434,0,1.1854312266504632,0.0,0.0
,102.85,161.44,0.6370787908820614,0.6319673852653159,0.6417542084404844,0.028343962566770502,-0.3452877540362749,0,1.1854312266504632,0.0,0.0
,100.02,153.66,0.6509176103084733,0.6364195996117886,0.6411430051849308,0.02772751323542833,-0.17035085451179113,0,1.1854312266504632,0.0,0.0
,99.37,154.93,0.6413864325824566,0.6380237532475816,0.6403363041920759,0.026982327640162358,-0.08570613237429038,0,1.1854312266504632,0.0,0.0
,99.55,159.21,0.6252747942968406,0.6355917677686489,0.639332455439588,0.0263872158809241,-0.14176136231345965,0,1.1854312266504632,0.0,0.0
,100.98,161.3,0.6260384376937383,0.636139213152714,0.6384474102232062,0.025915712446212172,-0.08906554567167568,0,1.1854312266504632,0.0,0.0
,101.7,163.28,0.6228564429201372,0.6332947435603292,0.6364939528007115,0.022290088563080655,-0.1435260892449389,0,1.1854312266504632,0.0,0.0
,103.23,166.81,0.6188477908998261,0.6268807796785998,0.6348429946325436,0.019672779844056094,-0.4047325806042339,0,1.1854312266504632,0.0,0.0
,104.78,169.44,0.6183899905571294,0.6222814912735343,0.6332836847565918,0.016981355913708068,-0.64789840922986,0,1.1854312266504632,0.0,0.0
,94.11,164.77,0.5711597985070097,0.6114584921155682,0.6312489914129795,0.016989364360910225,-1.1648757938787875,-2,1.1854312266504632,0.0,0.0
,91.52,162.09,0.5646245912764514,0.5991757228321107,0.6295968654098706,0.018525408864576726,-1.642130697365039,-1,1.1853112266504633,0.003277972027972028,-0.0018508236165093465
,92.77,164.16,0.5651193957115009,0.5876283133903836,0.6279479389580976,0.019767761967569974,-2.039665675550954,2,1.1854559010652697,0.0,0.0
,92.89,166.24,0.5587704523580366,0.5756128456820255,0.626436464892684,0.021487414730185634,-2.3652738055668086,2,1.1854559010652697,0.0,0.0
,93.12,167.46,0.5560730920816912,0.5631494659869379,0.6249075005618013,0.023140946956642067,-2.668777327504188,2,1.1854559010652697,0.0,0.0
,91.52,163.58,0.5594815992175082,0.5608138261290376,0.6232782731060219,0.02424133765115128,-2.5767739336784365,2,1.1854559010652697,0.0,0.0
,90.01,160.87,0.5595201094051098,0.5597929297547694,0.6217901823986339,0.025362290590969856,-2.444465826991922,2,1.1854559010652697,0.0,0.0
,89.08,156.81,0.5680760155602321,0.5603842537245155,0.6204371209266119,0.026028762397584934,-2.3071733601774445,2,1.1854559010652697,0.0,0.0
,88.77,153.31,0.5790228947883374,0.5644347422105758,0.6193778692459463,0.02640296939892189,-2.0809449954372936,2,1.1854559010652697,0.0,0.0
,89.98,157.54,0.5711565316744954,0.5674514301291366,0.6180754815363156,0.02682589621864072,-1.8871336485675936,-1,1.1853359010652698,0.0033340742387197152,-0.0019042782785324362
,89.06,158.51,0.5618572960696486,0.5679265694995645,0.6165911024683564,0.027434856661393177,-1.7738212949103325,-1,1.1804214028354711,0.0033340742387197152,-0.0019042782785324362
,87.74,157.9,0.5556681443951867,0.5671561764975801,0.615177895014576,0.028352991421802726,-1.6937090623907998,-1,1.177182034590266,0.0033340742387197152,-0.0019042782785324362
,87.92,161.06,0.5458835216689433,0.5627176777193224,0.6136599973383852,0.029578610728065995,-1.722268841069186,-1,1.1717646485930728,0.0033340742387197152,-0.0019042782785324362
,88.72,167.93,0.5283153694991961,0.5525761726614941,0.6117899082247826,0.0313458379425801,-1.889046184433079,-1,1.1613495162105307,0.0033340742387197152,-0.0019042782785324362
,88.07,164.03,0.5369139791501554,0.545727662156626,0.6100701309504744,0.032572886299998896,-1.9753382675777948,-1,1.1666090532416395,0.0033340742387197152,-0.0019042782785324362
,88.3,161.32,0.547359285891396,0.5428280601209755,0.6084699602244896,0.03326033667778843,-1.9735789429741522,-1,1.1725364844513682,0.0033340742387197152,-0.0019042782785324362
,87.67,160.21,0.5472192747019536,0.541138286182329,0.606757617301071,0.03372949676684699,-1.945458349774132,-1,1.1725497665701456,0.0033340742387197152,-0.0019042782785324362
,87.51,159.6,0.5483082706766917,0.5416232359838785,0.6051683095965343,0.034204159609433876,-1.8578171292104895,-1,1.1731779244418552,0.0033340742387197152,-0.0019042782785324362
,89.17,163.88,0.5441176470588236,0.5447836914958041,0.6036444502475493,0.034858163723031535,-1.688578871205848,-1,1.170562176646011,0.0033340742387197152,-0.0019042782785324362
,87.45,159.53,0.5481727574750831,0.5470354471607897,0.602121246334934,0.03525644969565194,-1.5624318287765062,-1,1.1731111794670293,0.0033340742387197152,-0.0019042782785324362
,87.95,159.99,0.549721857616101,0.5475079615057306,0.600621663423768,0.03554344770422338,-1.4943317361901927,-2,1.1739022485782642,0.0033340742387197152,-0.0019042782785324362
,88.18,158.05,0.5579247073710851,0.5496490480395568,0.599434502391523,0.035763161019357954,-1.3920876380311618,-2,1.1783633855135227,0.0033340742387197152,-0.0019042782785324362
,87.14,151.58,0.5748779522364428,0.5549629843515071,0.5986251881673336,0.03576022591709972,-1.2209711403122918,-2,1.187216628767359,0.0033340742387197152,-0.0019042782785324362
,85.42,148.0,0.5771621621621622,0.5615718873721749,0.5978340588490388,0.035700186085796344,-1.015741805651013,-2,1.188299337313907,0.0033340742387197152,-0.0019042782785324362
,87.5,153.34,0.5706273640276509,0.5660628086826884,0.5969123460844515,0.035676402417124005,-0.8647042670130861,0,1.184948619017657,0.0,0.0
,86.05,152.16,0.5655231335436383,0.5692230638681959,0.5958325530343387,0.03562883283183511,-0.7468526766435827,0,1.184948619017657,0.0,0.0
,87.77,151.48,0.5794164246105097,0.5735214073160808,0.5949736584605938,0.03538825699381282,-0.6061968846971932,0,1.184948619017657,0.0,0.0
,88.97,155.32,0.5728174092196755,0.5731092987127273,0.5941214844242249,0.035294215865263094,-0.5953436050743357,0,1.184948619017657,0.0,0.0
,85.55,151.82,0.5634962455539455,0.570376115391084,0.5930708280745303,0.035251208576521,-0.6437995631889348,0,1.184948619017657,0.0,0.0
,86.8,153.04,0.5671719811813904,0.569685038821832,0.5921315621298836,0.03517664772458423,-0.638108653325832,0,1.184948619017657,0.0,0.0
,87.22,148.57,0.5870633371474726,0.5739930795425987,0.5915065615281165,0.034922874624388,-0.5014902746089375,0,1.184948619017657,0.0,0.0
,87.81,151.34,0.5802167305405048,0.5741531407285978,0.5906653885673425,0.03456919219210331,-0.4776579026488399,0,1.184948619017657,0.0,0.0
,86.69,145.39,0.5962583396382145,0.5788413268123056,0.590499364115258,0.03451710487525837,-0.33774667212338694,0,1.184948619017657,0.0,0.0
,86.28,142.96,0.6035254616675993,0.5868471700350364,0.5904867827369238,0.034512133830976566,-0.10545892988571574,0,1.184948619017657,0.0,0.0
,86.45,148.01,0.5840821566110399,0.5902292051209662,0.5902668693193996,0.034510172045935934,-0.0010913941078965052,0,1.184948619017657,0.0,0.0
,85.91,144.41,0.5949034000415484,0.5917972176997813,0.5902518216355086,0.03450791249817332,0.044783817750625635,0,1.184948619017657,0.0,0.0
,85.43,150.26,0.5685478503926528,0.589463441670211,0.5897111056726326,0.03459086770457975,-0.007159808899179742,0,1.184948619017657,0.0,0.0
,86.02,149.98,0.5735431390852114,0.5849204015596103,0.5890469801452517,0.03451096047074324,-0.11957298578055162,0,1.184948619017657,0.0,0.0
,86.84,148.98,0.5828970331588134,0.5807947158578532,0.5884085457465387,0.034259410991306395,-0.22224053678615463,0,1.184948619017657,0.0,0.0
,87.9,149.15,0.589339591015756,0.5818462027387964,0.587996215930291,0.03409368981047205,-0.1803856732927058,0,1.184948619017657,0.0,0.0
,87.57,149.77,0.5846965346865193,0.5798048296677906,0.5874259803372921,0.033853141380956894,-0.22512388388832325,0,1.184948619017657,0.0,0.0
,87.89,148.1,0.5934503713706955,0.584785333863399,0.586851979352607,0.03344492782516856,-0.06179249361850192,0,1.184948619017657,0.0,0.0
,86.98,146.96,0.591861731083288,0.5884490522630144,0.5863203116631147,0.0331000106800126,0.06431238407983611,0,1.184948619017657,0.0,0.0
,86.1,146.04,0.5895645028759244,0.5897825462064367,0.5856416467674136,0.03259694291641541,0.1270333678112424,0,1.184948619017657,0.0,0.0
,86.53,138.11,0.6265295778727101,0.5972205435778275,0.5855496644661513,0.03247131676129456,0.35942118385503063,0,1.184948619017657,0.0,0.0
,87.17,138.0,0.6316666666666667,0.6066145699738569,0.5852851894165656,0.03201937351505454,0.6661398464671038,0,1.184948619017657,0.0,0.0
,87.94,136.33,0.6450524462700798,0.6169349849537339,0.5853809095242716,0.032191733270948084,0.9801918760907095,0,1.184948619017657,0.0,0.0
,87.29,137.56,0.6345594649607444,0.6254745317292251,0.5852811004226779,0.0320266513169956,1.2549994974097622,-2,1.184948619017657,0.0,0.0
,88.46,135.33,0.6536614202320253,0.6382939152004453,0.5856978484502765,0.032755047753668345,1.6057392785903788,1,1.1848286190176571,-0.0033913633280578796,0.0022168033695411215
,87.41,135.37,0.6457117529733323,0.6421303502205697,0.5859036165931072,0.03309657252826334,1.6988687749901248,1,1.1884782226468995,-0.0033913633280578796,0.0022168033695411215
,86.34,134.75,0.6407421150278293,0.6439454398928023,0.5859587398153793,0.03318648578270421,1.7472985979022801,1,1.190732563318806,-0.0033913633280578796,0.0022168033695411215
,86.23,136.87,0.630013881785636,0.6409377269959134,0.5860706176655831,0.03332553148464199,1.6463986284994658,1,1.1958052364283194,-0.0033913633280578796,0.0022168033695411215
,87.53,137.3,0.6375091041514931,0.6415276548340632,0.5860777895534068,0.03333673927559691,1.6633260026497736,1,1.1923496895507468,-0.0033913633280578796,0.0022168033695411215
,85.47,140.22,0.6095421480530595,0.63270380039827,0.5853881985158166,0.03238716908590003,1.4609366368810726,-2,1.2058089638456062,-0.0033913633280578796,0.0022168033695411215
,85.74,142.07,0.6035053142816921,0.624262512659942,0.5847568465441372,0.03163759454013836,1.2486937357290024,-2,1.2089943819806817,-0.0033913633280578796,0.0022168033695411215
,83.06,145.16,0.5721961972995315,0.6105533291142825,0.5838722032608488,0.03122483152006237,0.8544842215174407,0,1.2248124625487287,0.0,0.0
,82.69,146.61,0.5640133688015824,0.5973532265174717,0.5828384521126462,0.030829404739127445,0.4708094278059136,0,1.2248124625487287,0.0,0.0
,83.38,147.32,0.5659788216128157,0.5830471700097363,0.5818904917575242,0.030450173086757654,0.037985933574713554,0,1.2248124625487287,0.0,0.0
,84.39,146.75,0.5750596252129472,0.5761506654417137,0.5811606889960762,0.03007178740704489,-0.1666021206703808,0,1.2248124625487287,0.0,0.0
,84.52,145.53,0.5807737236308664,0.5716043473115486,0.5805337512139718,0.029671928542353086,-0.30093776647100967,0,1.2248124625487287,0.0,0.0
,86.13,147.35,0.5845266372582287,0.574070435303288,0.5807565318598253,0.02965052705924438,-0.22549671859720666,0,1.2248124625487287,0.0,0.0
,84.49,146.81,0.5755057557387099,0.5763689126907136,0.5809378846008629,0.029583386700742852,-0.15444384229458924,0,1.2248124625487287,0.0,0.0
,83.64,155.25,0.538743961352657,0.5709219406386818,0.5804982940282156,0.030015232722706224,-0.3190497797569752,0,1.2248124625487287,0.0,0.0
,84.51,158.33,0.5337586054443252,0.5626617366849574,0.5800814299129872,0.030492013506272463,-0.5712870756943074,0,1.2248124625487287,0.0,0.0
,83.37,155.09,0.5375588368044362,0.5540187593196715,0.5797728589916995,0.030830885914686745,-0.8353344027574529,0,1.2248124625487287,0.0,0.0
,83.01,156.58,0.5301443351641334,0.5431422989008523,0.5792839045908099,0.031385783951426584,-1.151527893835351,-2,1.2248124625487287,0.0,0.0
,82.85,158.18,0.5237703881653811,0.5327952253861865,0.578688075903481,0.032098582474849285,-1.429746953880399,-2,1.2248124625487287,0.0,0.0
,82.46,159.0,0.5186163522012578,0.5287697035559067,0.5778637481808315,0.03299821412963137,-1.4877788365170923,-2,1.2248124625487287,0.0,0.0
,82.4,155.01,0.5315786078317528,0.5283337040333923,0.5770730100648884,0.03353407086024882,-1.4534264639272154,-2,1.2248124625487287,0.0,0.0
,84.12,155.08,0.5424297136961568,0.5293078794117363,0.5765942297652494,0.033823795663323046,-1.3980202229280927,-2,1.2248124625487287,0.0,0.0
,82.54,149.51,0.5520700956457762,0.5336930315080649,0.5764311097581849,0.03391953576461649,-1.259984173919699,-2,1.2248124625487287,0.0,0.0
,82.99,153.39,0.5410391811721755,0.5371467901094238,0.5761872937044681,0.03412327616184327,-1.1441018561605607,-2,1.2248124625487287,0.0,0.0
,85.42,151.54,0.5636795565527254,0.5461594309797173,0.5764838942858646,0.0339322173691908,-0.8936776213652556,0,1.2248124625487287,0.0,0.0
,84.62,154.45,0.5478795726772419,0.5494196239488152,0.5768099643388319,0.033553384808318265,-0.816321230972393,0,1.2248124625487287,0.0,0.0
,84.56,158.55,0.5333333333333333,0.5476003478762504,0.5767502869085516,0.03362864558254828,-0.8668187055213605,0,1.2248124625487287,0.0,0.0
,84.95,158.65,0.5354554049795146,0.5442774097429981,0.5765518888933535,0.0338394356861026,-0.9537534682828683,0,1.2248124625487287,0.0,0.0
