date,JPM,BAC,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2015-03-18,61.75,15.98,3.8642052565707132,3.826621302435682,3.6320578987564045,0.13100860925117616,1.4851192207242736,-2,0.9562083237588493,-0.005003335557038025,0.018999366687777075
2015-03-19,61.2,15.61,3.920563741191544,3.8478999922526116,3.638821361790641,0.13525639784520788,1.5457947556850313,1,0.9519303926407426,-0.005003335557038025,0.018999366687777075
2015-03-20,61.75,15.84,3.898358585858586,3.869336780897293,3.645503020510343,0.13802854615074836,1.621648322967116,1,0.9535484124225605,-0.005003335557038025,0.018999366687777075
2015-03-23,61.14,15.72,3.8893129770992365,3.880305389956322,3.652247193850545,0.13990950511784744,1.630040760373505,1,0.9543205231098205,-0.005003335557038025,0.018999366687777075
2015-03-24,60.46,15.61,3.8731582319026265,3.889119758524541,3.6588836278601935,0.1407990654189076,1.6352106456058162,1,0.9556328609529509,-0.005003335557038025,0.018999366687777075
2015-03-25,59.61,15.41,3.868267358857884,3.889932178981975,3.6653736604077145,0.14133419871190123,1.5888477142889212,1,0.9560858228388778,-0.005003335557038025,0.018999366687777075
2015-03-26,59.54,15.42,3.861219195849546,3.878063269913576,3.6717851086286193,0.14134787013085806,1.459365189542559,-2,0.9566260499947482,-0.005003335557038025,0.018999366687777075
2015-03-27,59.55,15.31,3.8896146309601565,3.8763144789338897,3.678559068234528,0.1418938200583043,1.3936858604420097,-2,0.9544860863035223,-0.005003335557038025,0.018999366687777075
2015-03-30,60.96,15.52,3.927835051546392,3.8840188938233213,3.685722259097361,0.14346626115966007,1.3821830521203924,-2,0.9514212501725318,-0.005003335557038025,0.018999366687777075
2015-03-31,60.58,15.39,3.93632228719948,3.8966517048826916,3.693143273008786,0.14473674377948767,1.4060592117780344,-2,0.9508526000147952,-0.005003335557038025,0.018999366687777075
2015-04-01,59.95,15.41,3.8903309539260222,3.9010644238963197,3.6999172967709977,0.14428769418521165,1.3940698703461436,-2,0.9543846887494847,-0.005003335557038025,0.018999366687777075
2015-04-02,60.52,15.54,3.894465894465895,3.907713763619589,3.706521384335939,0.1439672844364331,1.3974867975820158,-2,0.954002705151384,-0.005003335557038025,0.018999366687777075
2015-04-06,60.47,15.51,3.898774983881367,3.9095458342038314,3.713384084283746,0.14313794882882766,1.3704384583201397,-2,0.9536828909286026,-0.005003335557038025,0.018999366687777075
2015-04-07,60.85,15.46,3.9359637774902976,3.9111715793926125,3.7207706407834635,0.14299564500347547,1.3315156458402724,-2,0.9508316550825393,-0.005003335557038025,0.018999366687777075
2015-04-08,61.05,15.61,3.910954516335682,3.9060980252198525,3.727708221945006,0.14193526365701048,1.256839200340861,-2,0.9526808929742983,-0.005003335557038025,0.018999366687777075
2015-04-09,61.47,15.71,3.91279439847231,3.9105907141291105,3.734138488298442,0.14142585431328197,1.2476659708895759,-2,0.9524794287091201,-0.005003335557038025,0.018999366687777075
2015-04-10,61.7,15.72,3.9249363867684477,3.916684812589621,3.7399390998104383,0.14200358305719796,1.2446567119929002,-2,0.951518655197879,-0.005003335557038025,0.018999366687777075
2015-04-13,62.07,15.8,3.928481012658228,3.9226260183449932,3.7463842737953077,0.14163218719379572,1.2443622317893988,-2,0.9511873703767971,-0.005003335557038025,0.018999366687777075
2015-04-14,63.04,15.82,3.984829329962073,3.932399128839348,3.7525020433297636,0.1438919049099877,1.2502238094778144,-2,0.9467141222202258,-0.005003335557038025,0.018999366687777075
2015-04-15,64.21,15.64,4.105498721227621,3.971307969817736,3.7603180059787453,0.15008936680128165,1.405762235764118,-2,0.9374403336146915,-0.005003335557038025,0.018999366687777075
2015-04-16,63.81,15.79,4.041165294490184,3.996982149021311,3.766825413573678,0.1536783534471134,1.497652273629017,-2,0.9422915728406731,-0.005003335557038025,0.018999366687777075
2015-04-17,62.84,15.56,4.038560411311054,4.019706953929832,3.773686992568166,0.15648855735666156,1.5721274802281475,1,0.9427749539928113,-0.005003335557038025,0.018999366687777075
2015-04-20,63.24,15.57,4.061657032755298,4.046342157949246,3.781727247029563,0.15870612979689824,1.6673263424564608,1,0.9409636134368738,-0.005003335557038025,0.018999366687777075
2015-04-21,62.31,15.5,4.0200000000000005,4.053376291956832,3.78867215061083,0.1598789949244924,1.655653023532056,1,0.9442867598367748,-0.005003335557038025,0.018999366687777075
2015-04-22,62.94,15.74,3.998729351969504,4.032022418105209,3.7956225819764624,0.1597936047699805,1.4794073672037051,-2,0.9456945064409074,-0.005003335557038025,0.018999366687777075
2015-04-23,62.8,15.69,4.002549394518802,4.024299238110932,3.8024042486818677,0.15979731549456336,1.388602735548543,-2,0.9454450050845038,-0.005003335557038025,0.018999366687777075
