date,CAT,DE,ratio,ins_ratio,long_mean,long_std,z_score
2020-05-19,112.08,136.15,0.8232096951891296,0.8363171042158172,0.806783340216896,0.04350524344251247,0.6788552749497166
2020-05-20,115.69,142.31,0.812943573887991,0.8328272941166072,0.807431109652683,0.043298874678643934,0.5865322055690775
2020-05-21,114.06,142.81,0.7986835655766403,0.8250718936672664,0.8079369668263844,0.043010679909333355,0.39838772316556037
2020-05-22,112.47,140.71,0.7993035320872717,0.8136446070682937,0.8084172647719478,0.04274546083283742,0.12228999745231961
2020-05-26,117.41,148.03,0.7931500371546308,0.8054580807791327,0.8084036440551317,0.04275027325502688,-0.06890162452125544
2020-05-27,122.42,153.36,0.7982524778299426,0.8004666373072953,0.8087340436571616,0.04259098996039408,-0.19411162683831262
2020-05-28,120.74,153.16,0.788325933664142,0.7955431092625255,0.808734261873827,0.04259088359156972,-0.3097177494085273
2020-05-29,120.13,152.12,0.78970549566132,0.7937474952794614,0.8088750271052707,0.04251242401605412,-0.35583790329379045
2020-06-01,120.5,149.14,0.8079656698404185,0.7954799228300908,0.8095616324888036,0.04215200872818231,-0.3340697177569606
2020-06-02,123.32,152.95,0.8062765609676364,0.798105227592692,0.8106641691730607,0.04115844543214098,-0.3051364415858467
2020-06-03,127.09,158.35,0.8025892011367225,0.7989725722540479,0.8124773225253393,0.03821388507978882,-0.35339903919986404
2020-06-04,128.96,161.14,0.8002978776219438,0.8013669610456082,0.814364344059269,0.03453494982308187,-0.3763544780069105
2020-06-05,135.12,166.72,0.8104606525911708,0.8055179924315784,0.8163682742301858,0.030457189056702742,-0.35624698583993364
2020-06-08,137.72,168.81,0.8158284461820982,0.8070905476999144,0.8181725883516271,0.02690176361232281,-0.4119447636004199
2020-06-09,134.19,164.81,0.81421030277289,0.8086772960609651,0.8197920788133092,0.023408422197404192,-0.4748198173551681
2020-06-10,132.44,161.0,0.8226086956521739,0.8126811949640553,0.8205340160496056,0.022760859411923705,-0.34501426081637543
2020-06-11,121.55,151.09,0.8044873916208882,0.8135190977638442,0.8207624375622832,0.022524763647009758,-0.32157228870192917
2020-06-12,123.15,154.97,0.7946699361166678,0.8103609544689435,0.819396423699499,0.02154306775529702,-0.4194142326054697
2020-06-15,123.61,155.47,0.7950730044381553,0.8062098661201551,0.8183000444737857,0.021065978601284643,-0.5739196161954373
2020-06-16,130.11,158.3,0.8219204042956412,0.8077518864247052,0.8177403046684053,0.020499221569802495,-0.48725841660319935
2020-06-17,128.23,155.51,0.8245771976078708,0.8081455868158447,0.8177105783997164,0.020487799019969926,-0.4668628179409843
2020-06-18,127.59,154.87,0.8238522631884807,0.8120185611293632,0.818036687548096,0.02042612032371081,-0.2946289517225105
2020-06-19,127.46,154.87,0.8230128494866662,0.8176871438033629,0.8181766363159043,0.020431050861162713,-0.023958264108277096
2020-06-22,125.79,154.56,0.813858695652174,0.8214442820461667,0.8185001206280117,0.020201375227434742,0.1457406431497126
2020-06-23,126.25,153.96,0.8200181865419589,0.8210638384954301,0.819160404493465,0.019572660337940452,0.09724963132759863
2020-06-24,122.06,150.49,0.8110837929430527,0.8183651575624665,0.8194954801475219,0.019251489390761857,-0.05871351364626436
2020-06-25,124.71,154.45,0.8074457753318226,0.815083859991135,0.8189546468527724,0.019124057162901296,-0.20240406252007923
2020-06-26,122.39,149.04,0.8211889425657543,0.8147190786069525,0.8187574355553938,0.01903735087609447,-0.21212809359480686
2020-06-29,125.25,153.71,0.814846138832867,0.8149165672430911,0.8183787651137385,0.01888221380787534,-0.18335762458125454
2020-06-30,126.5,157.15,0.8049634107540566,0.8119056120855106,0.8176923524594427,0.01860212492107471,-0.31107953518666076
2020-07-01,126.06,156.85,0.8036978004462864,0.8104284135861575,0.8170991168548754,0.018468706368226687,-0.3611895243618183
2020-07-02,127.72,157.9,0.8088663711209626,0.8107125327439855,0.8163525238384323,0.01786103935931436,-0.31577059884287156
2020-07-06,129.43,160.22,0.807826738234927,0.8080400918778199,0.8153492227972046,0.016552051917017047,-0.44158458153881275
2020-07-07,127.2,158.7,0.8015122873345937,0.8053733215781653,0.8144104481693047,0.015675456717428714,-0.5765144042719672
2020-07-08,128.13,158.38,0.8090036620785452,0.8061813718430629,0.8142863079640807,0.015688502270211648,-0.516616308008379
2020-07-09,125.73,157.65,0.7975261655566127,0.8049470448651282,0.8135240175188884,0.015364482082405546,-0.5582337632833023
2020-07-10,128.01,159.09,0.8046388836507636,0.8041015473710885,0.8131970753548188,0.015340950263096882,-0.5928920847628208
2020-07-13,130.57,163.83,0.7969846792406762,0.8019331355722382,0.8119591837384696,0.013457496403888967,-0.7450158532707529
2020-07-14,136.88,169.56,0.8072658645907053,0.8030838510234606,0.8114143851939116,0.012957342011962667,-0.6429199879697552
2020-07-15,138.36,172.39,0.8025987586286909,0.8018028703334897,0.8108798876896289,0.012639382297038053,-0.7181535570979862
2020-07-16,138.56,173.42,0.7989851228232039,0.8020946617868079,0.8105394860741432,0.012680739857306216,-0.6659567487672781
2020-07-17,136.9,176.51,0.775593450795989,0.7962855752158531,0.8099281241982312,0.013456178495111677,-1.0138501794795738
2020-07-20,134.63,173.81,0.7745814395029055,0.7918049272682989,0.8091128251889494,0.014087127208707449,-1.2286321876863808
2020-07-21,135.87,175.65,0.7735269000853972,0.7850571343672372,0.8082945840865955,0.014701601608286352,-1.5806066807211534
2020-07-22,136.98,175.49,0.7805572967120633,0.7806488419839118,0.8075601357867475,0.014970266785879581,-1.7976495801811092
2020-07-23,136.6,176.73,0.7729304588920953,0.77543790919769,0.8068485453846524,0.01558258532551773,-2.0157525552274733
2020-07-24,137.58,175.35,0.7846022241231823,0.7772396638631287,0.8063222579575642,0.015793913713524815,-1.8413798265550327
2020-07-27,139.89,176.0,0.7948295454545454,0.7812892850534567,0.8061979385797937,0.015855438307233925,-1.5709848598113236
2020-07-28,138.03,175.79,0.7851982479094375,0.7836235546182648,0.8059116836504218,0.016079118477459232,-1.3861536665335168
2020-07-29,140.53,180.25,0.7796393897364772,0.7834399732231475,0.8054008342034993,0.016420918671732634,-1.3373710338238096
2020-07-30,136.73,178.04,0.7679734891035722,0.782448579265443,0.8047696364050466,0.017116674174246706,-1.3040533991812095
2020-07-31,132.88,176.31,0.7536725086495377,0.776262636170714,0.8037495234566704,0.01828777733239258,-1.5030195734759797
2020-08-03,131.78,177.62,0.741920954847427,0.7656809180492903,0.802966588390402,0.019871418081365378,-1.8763467301851373
2020-08-04,131.52,178.11,0.7384200774802089,0.7563252839634447,0.8016349035503522,0.02144034215266824,-2.1132880839436012
2020-08-05,134.97,182.82,0.7382671480144405,0.7480508356190373,0.8005197795722548,0.022940579478388224,-2.287167331699153
2020-08-06,134.39,181.26,0.7414211629703188,0.7427403703923866,0.7994204360177617,0.02415451220519977,-2.34656221346393
2020-08-07,134.92,183.5,0.735258855585831,0.7390576397796452,0.7978348732044581,0.025187291158280552,-2.3336067803182297
2020-08-10,142.02,189.91,0.7478279184877048,0.7402390325077007,0.7963409957155307,0.025453905886059492,-2.2040610764792583
2020-08-11,142.53,193.22,0.7376565572922058,0.7400863284701001,0.7943612722523653,0.025319315685862577,-2.1436181157364533
2020-08-12,142.57,192.31,0.7413551037387551,0.7407039196149631,0.7928158128380041,0.025681080203859744,-2.02919397507309
2020-08-13,140.67,189.5,0.7423218997361477,0.7408840669681289,0.7914676829137878,0.026176828563262824,-1.9323813739854296
2020-08-14,139.96,191.13,0.7322764610474547,0.7402875880604537,0.7901232310331121,0.027110035875637446,-1.8382728522112888
2020-08-17,138.72,192.99,0.7187937198818591,0.7344807483392846,0.7887917336048657,0.02860322826838177,-1.8987711721203469
2020-08-18,138.37,192.13,0.7201894550564722,0.7309873278921378,0.7874731656543524,0.02990436530780742,-1.8888826825382348
2020-08-19,138.02,191.99,0.7188916089379656,0.7264946289319799,0.7862355251840747,0.03117509072442636,-1.916302242074519
2020-08-20,137.48,191.1,0.7194139194139194,0.7219130328675343,0.7849215492104741,0.03230113040320154,-1.9506597929060305
2020-08-21,138.43,199.5,0.6938847117794487,0.714234683013933,0.7833475288457293,0.034367377619877786,-2.0110014385218054
2020-08-24,141.68,205.4,0.689776046738072,0.7084311483851756,0.7816820380303419,0.03641443394347436,-2.0115894087183293
2020-08-25,141.15,205.6,0.6865272373540856,0.7016987048446982,0.7796580641555696,0.03825704046025103,-2.037778102356636
2020-08-26,141.83,211.01,0.6721482394199328,0.6923500309410917,0.7774225921297745,0.04052671131558006,-2.0991725809238693
2020-08-27,143.37,209.83,0.6832674069484821,0.6851207284480042,0.7754338955599706,0.04216533062940487,-2.14188210465459
2020-08-28,143.63,209.9,0.6842782277274893,0.6831994316376123,0.7735002347283964,0.04364024476765075,-2.069209363319644
2020-08-31,142.31,210.06,0.6774731029229744,0.6807388428745929,0.7712837755672596,0.04508450876811135,-2.0083380115856984
2020-09-01,146.05,217.69,0.6709081721714365,0.6776150298380631,0.768868437667082,0.046516839591157794,-1.9617284542771243
2020-09-02,149.27,217.11,0.6875316659757726,0.680691715149231,0.7667571270537967,0.04729236390057581,-1.8198585311891724
2020-09-03,146.76,210.81,0.6961719083534936,0.6832726154302333,0.7646498472654853,0.04757757822091338,-1.7104113928918212
2020-09-04,148.18,211.34,0.7011450742878774,0.686645984742311,0.7629274753099352,0.04797982686153913,-1.5898658990112335
2020-09-08,148.52,210.24,0.7064307458143074,0.6924375133205775,0.7614568221382292,0.04834135169436884,-1.4277488402479157
2020-09-09,152.69,215.52,0.7084725315515961,0.6999503851966093,0.7600134809234532,0.04861271787971115,-1.2355428444767458
2020-09-10,149.86,215.11,0.6966668216261448,0.7017774163266839,0.7579259212122949,0.04859857042421232,-1.1553530154384375
2020-09-11,153.83,215.96,0.7123078347842193,0.705004601612829,0.7560547651652342,0.04814807412175423,-1.0602742577680748
2020-09-14,153.51,218.33,0.7031099711445975,0.705397580984173,0.7540423936311693,0.047788314574180715,-1.0179227512091065
2020-09-15,148.6,215.77,0.6886962969828984,0.7018506912178912,0.7518037844227732,0.04764845914516244,-1.0483674414884723
2020-09-16,151.11,215.4,0.7015320334261839,0.7004625915928088,0.7499316733856733,0.047374868692102695,-1.0442051483957144
2020-09-17,153.87,219.94,0.6995998908793307,0.701049205443446,0.7479247017912963,0.04690376114026248,-0.9993973875074202
2020-09-18,152.39,221.97,0.6865342163355408,0.6958944817537102,0.7458488755145044,0.046817167531115665,-1.0670101673193602
2020-09-21,145.33,214.21,0.6784463843891508,0.6909617644026209,0.7436988856654599,0.04690245082756457,-1.1244001183802834
2020-09-22,147.15,217.58,0.6763029690228881,0.6884830988106189,0.7412841194397455,0.046573832150625626,-1.133705735408705
2020-09-23,144.38,214.55,0.6729433698438592,0.682765366094154,0.7389190732899286,0.046377534996943644,-1.210795424971923
2020-09-24,145.14,216.52,0.6703306853870311,0.676911524995694,0.7366751945338116,0.04638491907222664,-1.2884288845057321
2020-09-25,145.91,219.25,0.6654960091220068,0.6727038835529873,0.7343718313450737,0.04643168850292342,-1.3281435541204512
2020-09-28,147.68,221.9,0.6655250112663362,0.6701196089284244,0.7319828086808298,0.046220951034563876,-1.338423341963351
2020-09-29,147.41,220.18,0.6694976837133254,0.6687585518665118,0.7296773244388031,0.04582194284039116,-1.3294672551202382
2020-09-30,149.15,221.63,0.6729684609484275,0.6687635700874254,0.7275349273323671,0.04540955205957914,-1.2942509797901418
2020-10-01,146.71,219.04,0.6697863403944485,0.6686547010889089,0.7252146386376321,0.04472786600634535,-1.2645346760048717
2020-10-02,149.94,224.79,0.6670225543840919,0.6689600101413259,0.7230395784514234,0.044323129055509856,-1.2201207239310383
2020-10-05,153.49,226.96,0.6762865703207613,0.6711123219522109,0.7209003732292566,0.04340598092200938,-1.1470320499496003
2020-10-06,151.53,226.12,0.670130903944808,0.6712389659985074,0.7187861436409922,0.042721246846167536,-1.1129632478587228
2020-10-07,154.77,230.57,0.6712495120787614,0.6708951762245742,0.7165192044324598,0.04153901994710884,-1.09834146944194
2020-10-08,156.66,234.24,0.6688012295081966,0.6706981540473238,0.7142892456137848,0.0404158202394622,-1.0785650596272809
2020-10-09,158.94,234.81,0.6768876964354158,0.6726711824575886,0.7122542885073216,0.03913252023383576,-1.0115143571945993
2020-10-12,162.61,236.52,0.6875105699306613,0.6749159823795686,0.7107862404928996,0.038360684870976984,-0.935078668015904
2020-10-13,162.12,237.22,0.6834162380912233,0.6775730492088516,0.7092668204693716,0.037588710409503345,-0.8431726152676686
2020-10-14,163.61,238.47,0.6860821067639536,0.6805395681458901,0.7078094072473475,0.036740613417667,-0.7422260154302299
2020-10-15,165.04,238.24,0.6927468099395567,0.6853286842321622,0.7063458991344724,0.035522397527589865,-0.5916609340905661
2020-10-16,168.75,240.06,0.7029492626843289,0.6905409974819448,0.705179545864343,0.03443121701044284,-0.42515338269798564
2020-10-19,167.53,238.17,0.7034051307889323,0.693719909653599,0.703826260975439,0.03281440297455495,-0.3079852261726874
2020-10-20,168.99,238.87,0.7074559383765229,0.6985278497106588,0.7023700341908051,0.030569359450928847,-0.1256874383093931
2020-10-21,167.4,236.4,0.7081218274111675,0.7029357938401016,0.7010854271825006,0.02858475821329757,0.06473263281759334
2020-10-22,169.66,236.88,0.7162276258020939,0.7076319570126091,0.7000285644502608,0.0267441612004627,0.2843010294978578
2020-10-23,168.59,239.53,0.7038366801653237,0.707809440508808,0.6989596176346233,0.02522078422621715,0.3508940402013842
2020-10-26,163.2,234.25,0.6966915688367129,0.7064667281183642,0.6980099353044096,0.024176862195846128,0.3497886841331955
2020-10-27,157.91,228.51,0.6910419675287733,0.7031839339488142,0.6971619521824322,0.02349321924808767,0.2563285049524325
2020-10-28,151.16,223.37,0.6767247168375341,0.6969045118340876,0.6961336961717208,0.02300182702681733,0.033511062467695765
2020-10-29,154.67,228.02,0.6783176914305762,0.6893225249597841,0.6951345385619898,0.02243568663518245,-0.2590521831006341
2020-10-30,157.05,225.91,0.6951883493426586,0.687592858795251,0.6943639916681955,0.02159730397419938,-0.3135175057513407
2020-11-02,163.27,231.7,0.7046611998273631,0.689186784993381,0.6938540307388876,0.020967370853647985,-0.22259565961244787
2020-11-03,167.69,239.96,0.6988248041340223,0.6907433523144308,0.6930373121663264,0.019748294955865366,-0.11615989415907475
2020-11-04,155.23,233.3,0.6653664809258465,0.6884717051320933,0.6918324775602203,0.019176881538261654,-0.17525124830236513
2020-11-05,163.09,246.02,0.6629135842614421,0.6853908836982665,0.690525118902265,0.018401674128331803,-0.27900913624449203
2020-11-06,161.29,247.64,0.6513083508318527,0.6766148839961053,0.6890082264205267,0.017801002475036513,-0.6962159823190548
2020-11-09,170.82,248.87,0.6863824486679793,0.6729591337642286,0.6882433262142021,0.016872058889661232,-0.905887808353926
2020-11-10,172.3,253.97,0.6784265858172226,0.6688794901008686,0.6875705406464583,0.01643229525471951,-1.1374582951350927
2020-11-11,169.46,249.35,0.6796069781431723,0.6717275895443338,0.6868941660312367,0.01589327493755763,-0.954276355659244
2020-11-12,169.13,248.01,0.6819483085359461,0.6755345343992346,0.6862784443578696,0.015338581834683642,-0.7004500203754683
2020-11-13,171.71,251.79,0.6819571865443426,0.6816643015417325,0.68565416547671,0.014716751428490613,-0.2711103706795894
2020-11-16,173.19,259.1,0.6684291779235816,0.678073647392853,0.6852299065791122,0.014841845418917293,-0.48216774830021236
2020-11-17,171.91,258.21,0.665775918825762,0.6755435139945609,0.6848299044472405,0.015039345176949971,-0.6174730577307521
2020-11-18,172.74,257.33,0.6712781253643183,0.6738777434387901,0.6845757525807443,0.015138695779738247,-0.7066664987265602
2020-11-19,172.9,255.59,0.6764740404554169,0.6727828898226843,0.684647849264669,0.01508872587586675,-0.786346013546566
2020-11-20,172.23,258.56,0.6661123143564356,0.669613915385103,0.6843619310548017,0.015276693639552495,-0.9653931680291759
2020-11-23,174.78,261.11,0.6693730611619624,0.6698026920327791,0.6841135116120429,0.015398778966612575,-0.9293476846633334
2020-11-24,176.9,261.51,0.6764559672670262,0.671938701721032,0.6840965593511104,0.015406770986271594,-0.7891243168936432
2020-11-25,174.63,256.43,0.681004562648676,0.6738839891779034,0.684264832525731,0.015315149737096162,-0.6778153348826411
2020-11-27,175.08,261.95,0.6683718266844818,0.6722635464237163,0.6839455018708762,0.01544507600025343,-0.7563546755592658
2020-11-30,173.59,261.62,0.6635196085926153,0.6717450052709524,0.6834012968748616,0.015581624631161077,-0.7480793485807817
2020-12-01,173.26,255.13,0.6791047701171952,0.6736913470619988,0.6830339584720168,0.015415134978436848,-0.6060674410627369
2020-12-02,173.87,259.0,0.6713127413127413,0.6726627018711419,0.6824486583969906,0.015176576231704186,-0.6448066004113447
2020-12-03,174.63,252.68,0.6911112870033244,0.6746840467420716,0.6821593043211861,0.014833628260242062,-0.5039399294608254
2020-12-04,182.21,253.39,0.7190891511109357,0.6848275116273623,0.6825330098125993,0.015473937241961801,0.14828170612847105
2020-12-07,178.71,252.01,0.7091385262489585,0.693951295158631,0.6824801880036784,0.015375672611147924,0.7460556324954276
2020-12-08,178.84,252.6,0.7079968329374505,0.6997297077226821,0.6825616357002259,0.015499251145970153,1.1076710649288322
2020-12-09,180.07,254.83,0.7066279480437938,0.7067927490688926,0.6828604965512408,0.015789706275289226,1.515686998883921
2020-12-10,178.85,253.45,0.7056618662458078,0.7097028649173892,0.6829293270982345,0.015881215075060066,1.6858620510215236
2020-12-11,179.29,255.77,0.7009813504320287,0.7060813047816079,0.6829523514241128,0.015906774266228354,1.4540316578578814
2020-12-14,178.05,252.72,0.7045346628679963,0.7051605321054154,0.6832523588663205,0.016143461041203424,1.3570927066493375
2020-12-15,181.74,261.99,0.6936905988778198,0.7022992852934893,0.6835064291077981,0.016186442900003106,1.1610244636076001
2020-12-16,179.5,261.12,0.6874234068627451,0.6984583770572795,0.6836917697384626,0.016166216552713275,0.9134238224922572
2020-12-17,179.17,264.53,0.6773144822893434,0.6927889002659866,0.6837646216125539,0.01612675960774036,0.5595841243334037
2020-12-18,180.96,270.7,0.6684891023272996,0.6862904506450408,0.6837339285615583,0.01615448957611564,0.15825458745921991
2020-12-21,180.16,267.75,0.6728664799253035,0.6799568140565022,0.6838567697416134,0.01604108010833117,-0.24312301034427514
2020-12-22,176.58,269.26,0.6557973705711952,0.6723781683951773,0.6836946423966944,0.016276924608492643,-0.6952464469616491
2020-12-23,178.42,267.94,0.6658953497051578,0.66807255696366,0.6836346034965582,0.016336712898945907,-0.9525812584918711
2020-12-24,179.56,269.21,0.6669885962631403,0.6660073797584193,0.6835349390851367,0.0164209096201713,-1.0673927164903676
2020-12-28,178.37,267.5,0.6668037383177571,0.6656703069565107,0.6834852290505252,0.01646768326784029,-1.0818110722839323
2020-12-29,176.65,265.34,0.6657496042812996,0.6642469318277101,0.6834640132154788,0.01649005692318707,-1.165373866038453
2020-12-30,180.04,266.15,0.6764606424948337,0.6683795862124378,0.6834669144183799,0.016488788010055374,-0.9150052870314933
2020-12-31,182.02,269.05,0.6765285262962275,0.6705062215306516,0.6835735414575702,0.016421635979962462,-0.7957380094689223
2021-01-04,182.15,267.64,0.680578388880586,0.6732241800541408,0.6837290227376006,0.016346966929765932,-0.6426172346584832
2021-01-05,183.64,274.28,0.6695347819746245,0.6737703887855143,0.6837412486120411,0.016335883779294257,-0.6103654972842585
2021-01-06,193.86,290.36,0.6676539468246315,0.6741512572941806,0.6835873527851947,0.0164446755578717,-0.5738085532795597
2021-01-07,194.23,299.73,0.6480165482267374,0.6684624384405614,0.6829291190901292,0.017063742960918858,-0.8478023070730074
2021-01-08,194.26,293.91,0.6609506311455887,0.6653468594104336,0.682554692307702,0.017297747981582026,-0.9948019196250689
2021-01-11,193.86,294.92,0.657330801573308,0.660697341948978,0.682075503887858,0.017594075344937392,-1.2150773211865005
2021-01-12,197.54,302.09,0.6539110861001689,0.6575726027740869,0.6814282418238682,0.017906422724754227,-1.3322392426714422
2021-01-13,195.89,301.22,0.6503220237700019,0.654106218163161,0.6805511211752961,0.01812201607833706,-1.4592693714551586
2021-01-14,197.4,302.85,0.6518078256562655,0.6548644736490667,0.6796911660897516,0.01824296495694147,-1.3608913079251528
2021-01-15,194.62,295.4,0.6588354773188897,0.6544414428837269,0.6788808250721243,0.018067771886151787,-1.3526505837241207
2021-01-19,194.06,294.99,0.657852808569782,0.6545458442830216,0.6780430080914346,0.017853093307206556,-1.316139640570192
2021-01-20,192.34,300.94,0.6391307237323055,0.6515897718094489,0.6767580597236048,0.017832686995538628,-1.4113570164974307
2021-01-21,192.19,305.5,0.6290998363338789,0.6473453343222244,0.6755124456597473,0.01850663651520232,-1.5220005706809543
2021-01-22,191.94,305.17,0.6289609070354228,0.6427759505980559,0.6743836012963926,0.019243873436335903,-1.6424786206843247
2021-01-25,187.34,298.2,0.6282360831656607,0.6366560717674099,0.6733368365570074,0.02001508858976217,-1.8326556300310304
2021-01-26,187.21,296.01,0.6324448498361542,0.6315744800206844,0.672598838773651,0.020692920637300032,-1.9825311019179257
2021-01-27,180.63,280.73,0.643429629893492,0.6324342612529217,0.6720173710813663,0.021017132678674118,-1.883373456961101
2021-01-28,184.34,292.96,0.6292326597487712,0.6324608259359001,0.6709181095881348,0.021503884882104033,-1.7883877198505462
2021-01-29,182.84,288.8,0.6331024930747923,0.633289143143774,0.669725464475592,0.021584947441806272,-1.6880430878996335
2021-02-01,184.72,292.21,0.6321481126587044,0.6340715490423828,0.6686141862843368,0.02177694195577959,-1.586202383791832
2021-02-02,192.5,302.54,0.6362795002313744,0.6348384791214269,0.6681294032727622,0.022170663282864572,-1.5015754705482995
2021-02-03,191.45,301.14,0.6357508135750813,0.6333027158577448,0.6676766904279895,0.022553000357121034,-1.524141977827409
2021-02-04,191.65,309.27,0.6196850648300838,0.6313931968740072,0.6671496356612933,0.023299173646566557,-1.534665534910731
2021-02-05,193.0,309.24,0.6241107230629931,0.6295948428716475,0.666111773567877,0.023809290133195916,-1.5337261418523385
2021-02-08,197.45,317.04,0.6227920767095634,0.6277236356818192,0.6651845317494159,0.024397627834786544,-1.535431900235168
2021-02-09,197.28,315.33,0.6256302920749691,0.6255937940505382,0.6642849203149459,0.024847802230740307,-1.5571246867274744
2021-02-10,197.72,313.64,0.6304042851677082,0.6245244883690635,0.6634258532588085,0.02511634137784506,-1.5488467967735005
2021-02-11,198.35,314.46,0.6307638491382052,0.6267402452306878,0.6625726309687062,0.025344648935965684,-1.4138047770379623
2021-02-12,197.99,313.0,0.632555910543131,0.6284292827267154,0.661974743179032,0.025625721561030122,-1.309054278624893
2021-02-16,202.38,317.09,0.6382415087199218,0.631519169128787,0.6615158363439347,0.025802430735080463,-1.1625519906682609
2021-02-17,202.3,312.08,0.6482312227633941,0.636039355266472,0.6611317213005861,0.025826174637356154,-0.9715866320294791
2021-02-18,199.92,300.25,0.6658451290591174,0.6431275240447538,0.6609545727773144,0.02575551053337264,-0.6921644480493301
2021-02-19,209.91,330.0,0.636090909090909,0.6441929360352947,0.6604542160228888,0.025944533766093174,-0.6267709465970783
2021-02-22,218.06,337.51,0.646084560457468,0.646898666018162,0.6600660743444806,0.02598301696733354,-0.5067698005536828
2021-02-23,220.18,337.41,0.6525592009721111,0.6497622044685999,0.6596677949062321,0.02591057634979017,-0.38229911615657247
2021-02-24,222.47,345.66,0.6436093270844182,0.6488378253328048,0.6590445409801612,0.02583829441674824,-0.395022809274148
2021-02-25,221.82,348.03,0.6373588483751401,0.6431405691960093,0.6585276580083387,0.025958464531247772,-0.5927580498379267
2021-02-26,215.88,349.12,0.6183547204399633,0.6395933314658201,0.6577749098724612,0.02646123436570692,-0.6871024289858526
2021-03-01,219.76,359.51,0.6112764596256015,0.6326317112994468,0.6566444380309346,0.026978360275927094,-0.8900736177400098
2021-03-02,215.82,351.44,0.6141019804234008,0.6249402671897049,0.6556909253494456,0.02745789808254716,-1.1199203255578603
2021-03-03,214.91,343.06,0.6264501836413455,0.6215084385010903,0.6546132402934127,0.027312680518964173,-1.2120671118067887
2021-03-04,212.77,337.95,0.6295901760615477,0.6199547040383718,0.6531215907092562,0.02615095619006158,-1.2682858106538057
2021-03-05,220.16,349.83,0.629334248063345,0.6221506095630481,0.6517915194061625,0.025268146120024683,-1.1730543943476868
2021-03-08,221.58,353.7,0.6264631043256998,0.6251879385030679,0.6504326239293001,0.02437071346700033,-1.0358615664008093
2021-03-09,216.8,352.69,0.6147041311066376,0.6253083686397151,0.6489005603136809,0.02365706488888371,-0.9972577656939882
2021-03-10,221.06,361.22,0.6119816178506173,0.6224146554815695,0.6473392228404278,0.022927535961024856,-1.0871018761557385
2021-03-11,219.76,364.46,0.6029742632936399,0.6170914729279879,0.6457057713881212,0.02252882311038894,-1.270119540640279
2021-03-12,229.0,369.49,0.6197732008985358,0.615179263495026,0.6442930803552969,0.021406969542969966,-1.360015802415703
2021-03-15,230.74,374.37,0.6163421214306702,0.6131550669160202,0.6430039390645111,0.020699083132225057,-1.4420383723190715
2021-03-16,226.46,373.52,0.6062861426429643,0.6114714692232855,0.6416516513275147,0.02039610175263578,-1.4797034487400982
2021-03-17,233.63,379.26,0.616015398407425,0.612278225334647,0.6406299999294828,0.020112737633763943,-1.4096427403915734
2021-03-18,230.68,380.41,0.6063983596645725,0.6129630446088336,0.6395951542184373,0.02025190175728908,-1.315042405833233
2021-03-19,225.29,372.48,0.6048378436426116,0.6099759731576487,0.6384613436137258,0.020261924673648856,-1.4058570898313012
2021-03-22,226.02,371.59,0.6082510293603165,0.6083577547435779,0.6376689045935444,0.020500780298474765,-1.4297577664469308
2021-03-23,218.25,357.49,0.6105065875968558,0.6092018437343564,0.6367457585584061,0.020455228051126234,-1.3465464552732374
2021-03-24,221.23,360.91,0.6129783048405419,0.6085944250209796,0.6358455870346961,0.02028951846805241,-1.3431152669604143
2021-03-25,224.25,366.8,0.6113685932388222,0.6095884717358296,0.6349216679500472,0.02011732853098028,-1.259272381777977
2021-03-26,229.5,372.29,0.616454914179806,0.6119118858432685,0.634100089781689,0.01984169015377378,-1.118261789517986
2021-03-29,230.22,367.97,0.6256488300676685,0.6153914459847389,0.6332532262412361,0.01907249511045652,-0.936520374133139
2021-03-30,233.08,373.92,0.62334189131365,0.6179585067280977,0.6323667823248599,0.018245120132702918,-0.7897057126489666
2021-03-31,231.87,374.14,0.6197412733201476,0.6193111004240188,0.6313528303988527,0.01717977657714529,-0.7009247134711467
2021-04-01,232.74,372.12,0.6254434053531119,0.6221260628468768,0.6306179741218274,0.016446213167015784,-0.516344473266457
2021-04-05,233.71,374.81,0.6235425949147568,0.6235435989938669,0.6298827849233295,0.01573302973396827,-0.4029221349385757
2021-04-06,230.64,375.61,0.6140411597135326,0.6212220649230398,0.6293165284481095,0.015680631573445236,-0.5162077488497008
2021-04-07,230.41,374.79,0.6147709383921662,0.619507874338743,0.6285468669022191,0.015228410774820083,-0.5935611205354329
2021-04-08,230.48,374.07,0.6161413639158446,0.6187878924578825,0.6278603762745946,0.014832094515426919,-0.6116792073618316
2021-04-09,230.75,377.0,0.6120689655172413,0.6161130044907083,0.6271630075982125,0.014567796165586084,-0.7585226332043272
2021-04-12,230.93,378.26,0.6105060011632211,0.6135056857404011,0.6264994072214328,0.01440086763389442,-0.9022874045761812
2021-04-13,229.35,378.67,0.6056724852774182,0.6118319508531783,0.6257304848817854,0.014257608416687648,-0.9748152440727511
2021-04-14,232.58,381.5,0.6096461336828309,0.6108069899113112,0.6249106624878511,0.013726087849714658,-1.0275085465690847
2021-04-15,232.52,382.14,0.60846810069608,0.6092723372673583,0.6240875840232893,0.013187339287856793,-1.1234447247120778
2021-04-16,233.36,383.07,0.60918370010703,0.608695284185316,0.6235884669628682,0.013175048171638013,-1.1304082219306615
2021-04-19,232.39,380.72,0.6103960916158856,0.608673302275849,0.6232767378842349,0.013263410124057323,-1.1010317461191947
