date,JPM,BAC,ratio,ins_ratio,long_mean,long_std,z_score
2021-07-27,151.45,37.98,3.987625065824118,3.982222146446736,3.850121881753606,0.07500944543532444,1.7611150692619306
2021-07-28,151.7,38.13,3.9784946236559136,3.983017275026073,3.8534123740019144,0.07624888742915012,1.699761208248269
2021-07-29,153.0,38.68,3.955532574974147,3.9789183105688473,3.85613466488563,0.07693889372119626,1.595859255894018
2021-07-30,151.78,38.36,3.956725755995829,3.9711122681340614,3.858650924465507,0.07772791378861038,1.4468591550572836
2021-08-02,151.17,37.96,3.9823498419388828,3.9721455724777783,3.861272727552015,0.07921388066986448,1.3996643516032516
2021-08-03,152.89,38.55,3.966018158236057,3.967824190960166,3.86366195068873,0.08018559215753156,1.2990144172883378
2021-08-04,151.24,38.27,3.9519205644107656,3.962509379111137,3.8656271745228445,0.08088833804522227,1.1977277186005288
2021-08-05,153.15,39.02,3.924910302409021,3.956384924598111,3.867478878985656,0.08095363897141385,1.0982340848673788
2021-08-06,157.5,40.15,3.9227895392278955,3.949597681244524,3.869134404817534,0.08105375832338353,0.9927149350183427
2021-08-09,157.33,40.67,3.868453405458569,3.9268183939484613,3.869276250931455,0.08104484639849033,0.7100037272459846
2021-08-10,159.26,41.43,3.8440743422640598,3.9024296307540625,3.868813939449831,0.08110922094016607,0.4144496878971322
2021-08-11,161.16,41.95,3.841716328963051,3.8803887836645194,3.868628693739287,0.08115902020114411,0.14490182232469312
2021-08-12,161.79,42.15,3.8384341637010677,3.8630935559229287,3.8684224889407566,0.08122076351642327,-0.06561047676866948
2021-08-13,159.98,41.63,3.8429017535431176,3.8471159987859727,3.8684926130755377,0.08119647453559346,-0.26327022708595993
2021-08-16,158.93,41.29,3.8491160087188185,3.843248519438023,3.8686249621261926,0.081157655169903,-0.3126808264118071
2021-08-17,157.01,41.09,3.8211243611584322,3.8386585232168975,3.868371688900217,0.08128379151334145,-0.36554847073592356
2021-08-18,155.58,40.79,3.8141701397401326,3.833149285372314,3.8680034322175687,0.08148152513947664,-0.4277552093630173
2021-08-19,154.28,40.19,3.838765862154765,3.8332156250630534,3.86777196108733,0.08154556978009575,-0.42376717849252704
2021-08-20,154.72,40.37,3.8325489224671787,3.8311450588478655,3.8674906245429757,0.0816389914456551,-0.44519861222568424
2021-08-23,156.7,40.91,3.8303593253483257,3.827393722173767,3.8669547018220873,0.08177763475105958,-0.4837628254809353
2021-08-24,157.67,41.48,3.801108968177435,3.823390643577567,3.8657315395829746,0.08221059071573761,-0.515029701608775
2021-08-25,160.92,42.15,3.8177935943060497,3.824115334490751,3.864881004116842,0.08244169591756578,-0.49447878494461023
2021-08-26,161.75,42.04,3.8475261655566126,3.8258673951711204,3.864552162923317,0.08247140428064993,-0.4690688619846011
2021-08-27,163.05,42.49,3.8373734996469757,3.8268323106070796,3.864473705836508,0.08249537971486043,-0.4562848896451345
2021-08-30,160.44,41.66,3.8511761881901108,3.8309956831754364,3.8645508931344765,0.08248048552067001,-0.40682604797023236
2021-08-31,159.95,41.75,3.831137724550898,3.837001434450129,3.8643725762987606,0.08254196652584792,-0.3316027349561668
2021-09-01,159.72,41.19,3.8776402039329936,3.848970756375518,3.86486745034441,0.08253083239078665,-0.1926152143191815
2021-09-02,160.46,41.02,3.9117503656752803,3.8618155963992513,3.865893472507051,0.08272768765941732,-0.04929276066059056
2021-09-03,159.49,41.05,3.8852618757612674,3.87139327162211,3.8665237465937574,0.0827288114191209,0.058861295657719345
2021-09-07,159.21,41.32,3.853097773475315,3.8717775886791506,3.866922167041948,0.08260344639455135,0.05877989174944171
2021-09-08,158.5,40.78,3.8867091711623343,3.8828918780014385,3.868205327631598,0.08229721111307588,0.1784574491796731
2021-09-09,159.19,40.93,3.8893232347911066,3.885228484173061,3.8705404684417792,0.08083851558887256,0.1816957625246579
2021-09-10,157.36,40.27,3.9076235410975912,3.884403119257523,3.8730894400021194,0.0795240031183474,0.1422674766330161
2021-09-13,159.86,40.94,3.904738641914998,3.8882984724882688,3.8746173285901495,0.07923133565488844,0.17267339727441727
2021-09-14,157.07,39.84,3.9425200803212848,3.906182933857463,3.87675370847448,0.07930651987638085,0.3710820425465165
2021-09-15,158.16,40.14,3.9402092675635276,3.9168829531377014,3.8793504876718172,0.0787804491624514,0.4764185259783087
2021-09-16,158.09,40.45,3.908281829419036,3.9206746720632877,3.881854042305242,0.07723251690359834,0.5026461821320869
2021-09-17,157.68,40.5,3.8933333333333335,3.9178166305104356,3.8840895315258064,0.07554499501181067,0.4464504760289725
2021-09-20,152.96,39.11,3.9110201994374845,3.919072942014933,3.8870191399603855,0.07304177479066475,0.4388420482171013
2021-09-21,152.98,39.13,3.909532328136979,3.9124753915780723,3.8904889203132047,0.06889942733287005,0.31910963727819674
2021-09-22,155.91,40.14,3.8841554559043345,3.9012646292462336,3.8933344050530923,0.06487065274940075,0.12224671491708758
2021-09-23,161.18,41.69,3.866154953226194,3.892839254007665,3.894943223850443,0.06291822857617507,-0.03343975013903606
2021-09-24,163.04,42.14,3.869008068343616,3.8879742010097216,3.896551762397539,0.06093724359456727,-0.1407605740240951
2021-09-27,166.98,43.26,3.8599167822468794,3.8777535175716005,3.8978601170494955,0.05924247328521336,-0.3393950043424938
2021-09-28,166.08,43.16,3.848007414272475,3.8654485347986998,3.8987979481946198,0.05796566604703297,-0.5753304614642143
2021-09-29,165.95,43.07,3.8530299512421635,3.8592234338662657,3.899205946758081,0.0575474808804564,-0.6947743372967315
2021-09-30,163.69,42.45,3.8560659599528853,3.8572056352116038,3.899075389906143,0.057637752790072966,-0.7264293395864446
2021-10-01,167.13,43.08,3.8795264623955434,3.8593093140219894,3.8988639562684,0.05768660230543644,-0.6856816083044455
2021-10-04,166.95,43.34,3.852099676972773,3.8577458929671677,3.8982262902119516,0.057992851458384266,-0.6980239154791791
2021-10-05,168.66,44.22,3.8141112618724557,3.8509666624871643,3.896982275350141,0.05899149647787467,-0.780038066676866
2021-10-06,169.02,44.24,3.8205244122965643,3.8444655546980444,3.8955757287178203,0.05979965732720117,-0.8546900819200404
2021-10-07,170.09,44.12,3.855167724388033,3.844285907585074,3.893299102268051,0.05866499711351488,-0.8354759583152849
2021-10-08,170.22,44.34,3.838971583220568,3.8361749317500786,3.8905552043267924,0.05725139026888256,-0.9498506904603619
2021-10-11,166.64,43.78,3.8063042485153034,3.827015846058585,3.8872258517879827,0.0562193226827527,-1.0709841893536283
2021-10-12,165.36,43.54,3.797887000459348,3.8237709937759634,3.884195779997642,0.05605034238615633,-1.0780449083679957
2021-10-13,161.0,43.14,3.732035234121465,3.8060731581409435,3.8801940147080156,0.05819523072099567,-1.2736586082531125
2021-10-14,163.47,45.07,3.627024628355891,3.7604445389345154,3.87440244216796,0.06548378089496151,-1.7402462361823212
2021-10-15,166.61,46.37,3.593055855078715,3.711261393306144,3.8680195831316,0.07357496180343273,-2.1305915216682103
2021-10-18,166.55,46.28,3.5987467588591184,3.6697498953749075,3.8614027629764234,0.07950562889669836,-2.4105572179113306
2021-10-19,168.57,46.48,3.6267211703958693,3.6355167293622115,3.855561727146016,0.08362251815733127,-2.631408412860777
2021-10-20,170.84,47.09,3.627946485453387,3.6146989796285958,3.8495670841398373,0.08682562255357183,-2.705055231436167
2021-10-21,169.5,46.83,3.6194746957078796,3.613188993098994,3.8435834186740365,0.09009924629581392,-2.5571182340261887
2021-10-22,171.78,47.57,3.6110994324153878,3.6167977085663283,3.837842866298057,0.09374447152755598,-2.357954065235228
2021-10-25,170.94,47.51,3.597979372763629,3.6166442313472302,3.831863759910854,0.09740270259128848,-2.2095847737070144
2021-10-26,171.4,47.96,3.573811509591326,3.606062299186322,3.8250547877050614,0.10092059966047746,-2.1699483480625927
2021-10-27,167.83,47.04,3.5678146258503403,3.5940359272657125,3.8184180621652994,0.1045224929324603,-2.146735392587477
2021-10-28,170.36,47.78,3.565508580996233,3.5832427043233834,3.8119778624417235,0.10800375522432341,-2.1178444920110233
2021-10-29,169.89,47.78,3.5556718292172453,3.5721571836837547,3.8058238878885278,0.11190875671292948,-2.088010903420002
2021-11-01,169.8,47.85,3.5485893416927903,3.5622791774695868,3.799587217929609,0.11564450971056854,-2.0520476160428993
2021-11-02,170.47,47.88,3.5603592314118626,3.559588721833694,3.7944523150288303,0.11931662400166985,-1.9684062900727852
2021-11-03,170.53,48.37,3.5255323547653505,3.5511322676166963,3.789143281903852,0.12406363857038315,-1.918459083014307
2021-11-04,168.29,47.33,3.555672934713712,3.549165138360192,3.7843758919996966,0.1274586138117615,-1.8453892334564208
2021-11-05,168.05,46.97,3.5778156269959553,3.553593897915934,3.7800322497212777,0.13000058725412514,-1.7418256070082376
2021-11-08,169.06,47.34,3.571187156738487,3.5581134609250737,3.7755036731078673,0.13248231263348004,-1.6408998896646385
2021-11-09,167.78,46.88,3.578924914675768,3.5618265975778547,3.77100048820715,0.1345141879190513,-1.555032178131078
2021-11-10,167.62,47.23,3.54901545627779,3.5665232178803423,3.7664653397924726,0.13735274616298157,-1.4556834682786806
2021-11-11,167.61,47.49,3.529374605180038,3.5612635519736076,3.7617187475498044,0.1405597343346945,-1.4261210475745631
2021-11-12,166.86,46.91,3.5570240886804525,3.5571052443105073,3.7570230513252327,0.14263298687670384,-1.4016239258001393
2021-11-15,166.56,47.05,3.5400637619553668,3.550880565353883,3.7521482986500354,0.14498669436264913,-1.388180716726528
2021-11-16,165.36,47.08,3.51231945624469,3.5375594736676677,3.7468476341649746,0.14786402579325833,-1.4154095925261163
2021-11-17,164.47,46.51,3.5362287680068802,3.5350021360134853,3.7424329641621323,0.15015297809643238,-1.3814632968213871
2021-11-18,163.05,46.32,3.520077720207254,3.5331427590189284,3.7374710329271528,0.15252087810882467,-1.339674124892166
2021-11-19,160.92,45.4,3.5444933920704846,3.530636619696935,3.7324204867023836,0.15382646142890286,-1.3117630421389574
2021-11-22,164.35,46.28,3.551210025929127,3.532865872491687,3.7276510954737527,0.1549493905629814,-1.2570893133193217
2021-11-23,168.28,47.5,3.542736842105263,3.5389493496638016,3.722510439705672,0.15589537759529515,-1.1774633274784811
2021-11-24,166.96,47.63,3.5053537686332144,3.5327743497890687,3.717080707107044,0.15771068607282238,-1.1686358223872837
2021-11-26,161.93,45.76,3.5386800699300704,3.536494819733632,3.711431371540329,0.15793259157292477,-1.1076659356021565
2021-11-29,161.23,45.59,3.5365211669225705,3.534900374704049,3.7051775515611167,0.15729378589467483,-1.0825423006290065
2021-11-30,158.83,44.47,3.5716213177422986,3.5389826330666834,3.699950208927467,0.15641677089914208,-1.0290940986409705
2021-12-01,157.89,43.84,3.601505474452554,3.550736359536141,3.6957570039437546,0.15561188018506514,-0.9319381286001067
2021-12-02,161.21,44.89,3.591222989529962,3.567910203715491,3.6908322342498816,0.1541349731341506,-0.7974960389256109
2021-12-03,158.29,43.87,3.608160474128106,3.5818062845550984,3.6861461882388316,0.15226071572507208,-0.6852713333630545
2021-12-06,160.16,44.15,3.627633069082673,3.6000286649871187,3.681479680371916,0.14962558905919154,-0.544365545338475
2021-12-07,162.57,44.71,3.636099306642809,3.6129242627672213,3.67700235811738,0.14682476738336217,-0.43642565550844464
2021-12-08,160.71,44.16,3.6392663043478266,3.620476428746275,3.671948128517822,0.14269113624750057,-0.3607210729772908
2021-12-09,160.46,44.49,3.6066531804899977,3.6235624669382824,3.66638886039993,0.1384986033857268,-0.3092189553881166
2021-12-10,159.82,44.52,3.58984725965858,3.619899824044377,3.661081617570589,0.13513247259597413,-0.3047512765443107
2021-12-13,157.92,43.58,3.6236805874254245,3.619109327712928,3.656587405138791,0.1317182679570331,-0.28453211545484824
2021-12-14,159.13,44.13,3.605937004305461,3.613076867245458,3.6515026852199237,0.12755261980932917,-0.30125463539601244
2021-12-15,157.94,43.94,3.5944469731451982,3.604113001004932,3.6462512626367274,0.12315981003755948,-0.34214295734091044
2021-12-16,160.41,45.0,3.5646666666666667,3.5957156982402667,3.6409264494827664,0.11955343551894561,-0.3781635470888262
2021-12-17,156.76,43.88,3.5724703737465813,3.5922403210578664,3.636031706491439,0.11613910840666401,-0.3770597693951301
2021-12-20,153.94,43.16,3.5667284522706213,3.5808498940269056,3.630993712890223,0.11235622305412829,-0.44629320477567436
2021-12-21,156.09,44.19,3.53224711473184,3.566111916112182,3.6255325517649717,0.10895240702487803,-0.54538157784088
2021-12-22,156.7,44.28,3.538843721770551,3.554991265837252,3.6203798235566063,0.10550876299963455,-0.6197452785943547
2021-12-23,157.26,44.42,3.5402971634398916,3.550117365191897,3.615167610426569,0.10146811853889304,-0.641090484098589
2021-12-27,158.16,44.64,3.543010752688172,3.5442254409802154,3.6099500236388233,0.09681295703225759,-0.6788820905109718
2021-12-28,158.64,44.7,3.5489932885906037,3.5406784082442115,3.6044411374087413,0.09040544905165666,-0.7052974110896394
2021-12-29,158.56,44.63,3.5527671969527224,3.544782424688388,3.5994522627417407,0.0845784842168064,-0.6463799695583721
2021-12-30,158.48,44.53,3.5589490231304737,3.5488034849603722,3.5951995587627077,0.0798870576263494,-0.5807708429986348
2021-12-31,158.35,44.49,3.5592267925376486,3.552589410779924,3.5908445984333923,0.07432400279732289,-0.5147083877840629
2022-01-03,161.7,46.18,3.5015158077089645,3.5442904217840825,3.5849503998220746,0.06663177455223818,-0.6102190480626539
2022-01-04,167.83,47.99,3.4971869139404044,3.5339291468540424,3.579253988667405,0.058682791525916475,-0.7723702406581217
2022-01-05,163.78,47.18,3.4713861805849935,3.5176529435804964,3.573672020868566,0.052301387496297896,-1.0710820490572075
2022-01-06,165.52,48.13,3.4390193226677748,3.493667003487957,3.567690892905374,0.046414351861627,-1.5948491457577834
2022-01-07,167.16,49.18,3.3989426596177306,3.4616101769039735,3.562139349996978,0.046344501711340705,-2.1691715172418027
2022-01-10,167.32,48.93,3.419578990394441,3.445222813441069,3.5586819226976205,0.04907916228477474,-2.3117572504237436
2022-01-11,167.49,49.21,3.403576508839667,3.4265007324209216,3.555523933593636,0.052785917891908785,-2.4442731380918494
2022-01-12,168.44,48.86,3.4474007367990174,3.421703643663726,3.553001499892635,0.05428042180499855,-2.4188805440863064
2022-01-13,168.23,48.76,3.4501640689089417,3.4239325929119593,3.5500588815345195,0.0549972101777051,-2.2933215742221345
2022-01-14,157.89,47.91,3.295554164057608,3.403254893799935,3.544519009511256,0.06315459320953277,-2.236798758922227
2022-01-18,151.27,46.26,3.269995676610463,3.3733382310431397,3.538694359192966,0.07166669182345355,-2.3072940014752032
2022-01-19,148.93,46.44,3.2069336778639106,3.3340096648479887,3.5319582632837747,0.08286510623611633,-2.3888052212441524
2022-01-20,147.66,45.75,3.2275409836065574,3.290037714209496,3.5257842901311567,0.09123957480819282,-2.5838193176289557
2022-01-21,145.08,44.92,3.2297417631344616,3.2459532530546,3.520049794356876,0.09867910998805102,-2.7776551829000704
2022-01-24,144.95,44.55,3.2536475869809203,3.237571937639262,3.514813677042385,0.1042779921878725,-2.6586793012242707
2022-01-25,146.53,45.43,3.2254017169271405,3.228653145702598,3.5091452293079004,0.11053195803047876,-2.5376559739216584
2022-01-26,147.92,45.9,3.2226579520697167,3.231798000543759,3.503594998022108,0.11636321296040947,-2.3357639460404305
2022-01-27,145.31,45.47,3.195733450626787,3.225436493947805,3.497714066504342,0.12278978609381898,-2.2174285111018914
2022-01-28,146.61,45.87,3.1962066710268155,3.2187294755262754,3.4916448571645913,0.1285073853506351,-2.123733051557002
2022-01-31,148.6,46.14,3.2206328565236237,3.2121265294348165,3.4865631988605625,0.1330913082914066,-2.062017970586482
2022-02-01,151.15,46.94,3.2200681721346402,3.2110598204763163,3.4809697861509106,0.13712858940844816,-1.9682982727303235
2022-02-02,149.94,46.89,3.197696737044146,3.2060675774712024,3.4746344713183808,0.14129588395743764,-1.9007410996351344
2022-02-03,148.7,46.43,3.202670687055783,3.2074550247570017,3.468492530157002,0.1449889273966543,-1.8003961411885308
2022-02-04,152.56,48.28,3.15990057995029,3.2001938065416966,3.4615087912449107,0.14959792884797585,-1.7467821026370438
2022-02-07,153.07,48.51,3.155431869717584,3.1871536091804886,3.4549490648022414,0.15425253031613814,-1.7360846857611358
2022-02-08,155.95,49.38,3.1581611988659373,3.1747722145267483,3.4487621746970065,0.1586000172688434,-1.7275531547125682
2022-02-09,156.6,49.28,3.17775974025974,3.170784815169867,3.442441102223327,0.16173887110754667,-1.6795980161925643
2022-02-10,155.95,49.05,3.17940876656473,3.1661324310716568,3.4364301856334833,0.16472350958630377,-1.6409178947235166
2022-02-11,153.92,47.92,3.2120200333889812,3.1765563217593944,3.4314251952525554,0.1669260458055855,-1.5268370628631571
2022-02-14,152.49,47.42,3.215731758751582,3.188616299566194,3.426083578431634,0.16863469086379038,-1.4081757297331354
2022-02-15,154.72,47.79,3.2374973843900396,3.2044835366710145,3.421373906168013,0.16990629879915067,-1.2765293048575477
2022-02-16,155.0,47.68,3.2508389261744965,3.219099373853966,3.4164796650697467,0.17052796518821564,-1.1574658209163966
2022-02-17,151.43,46.07,3.286954634252225,3.2406085473914645,3.4120754085417984,0.17040172090222258,-1.0062507599246748
2022-02-18,152.14,45.96,3.310269799825935,3.260258500678856,3.4082009578371433,0.1700228963817975,-0.8701325545359069
2022-02-22,151.87,45.56,3.333406496927129,3.283793448313965,3.4053351699753747,0.1698065754392726,-0.7157656960397064
2022-02-23,148.69,44.78,3.3204555605180883,3.300385083539575,3.4016980948185083,0.16923817824163387,-0.5986415850818309
2022-02-24,144.55,43.6,3.3153669724770642,3.3132906928000887,3.3980121915777497,0.16865935714741664,-0.5023231453657813
2022-02-25,147.97,45.02,3.286761439360284,3.3132520538217003,3.3932645269380495,0.16769609965138121,-0.47712781205218785
2022-02-28,141.8,44.2,3.2081447963800906,3.292827053132531,3.386708515636842,0.1671051163052502,-0.5618108205186134
2022-03-01,136.45,42.47,3.2128561337414645,3.268716980495398,3.3804024013737,0.16639423932035624,-0.6712096604695299
2022-03-02,139.28,43.16,3.2270620945319743,3.250038287298176,3.374050761713765,0.16481908110473387,-0.7524157614784033
2022-03-03,138.29,42.49,3.254648152506472,3.237894523304057,3.367834346437495,0.16210421462844846,-0.8015820158116626
2022-03-04,134.4,40.95,3.282051282051282,3.236952491842257,3.361933546027636,0.1585790871581577,-0.7881307455170928
2022-03-07,129.21,38.34,3.3701095461658843,3.269345441799415,3.357447600057937,0.1543514727693043,-0.5707892297872699
2022-03-08,128.3,38.59,3.3246955169733092,3.2917133184457845,3.3527483056659917,0.15088903359968178,-0.4045024728711358
2022-03-09,133.44,41.04,3.2514619883040936,3.296593297200208,3.347108551143417,0.14817632198447492,-0.34091313150897146
2022-03-10,131.86,40.67,3.242193262847308,3.294102319268375,3.340750429067115,0.14424007206083633,-0.32340603503765086
2022-03-11,128.89,40.33,3.195883957351847,3.2768688543284883,3.3339162116178884,0.1411434351668229,-0.40418002595709573
2022-03-14,130.17,41.2,3.1594660194174753,3.234740148978806,3.3266665290557595,0.13868448559696717,-0.6628454486545949
2022-03-15,132.48,41.5,3.1922891566265057,3.208258876909446,3.3204602372217575,0.13616241146058075,-0.8240259489293361
2022-03-16,138.4,42.8,3.2336448598130842,3.2046954512112436,3.3148131453228653,0.13251071958040828,-0.8310097059340297
2022-03-17,140.15,43.03,3.25702997908436,3.207662794458655,3.3096515041030945,0.12850281124936438,-0.7936690929393507
2022-03-18,140.1,42.9,3.265734265734266,3.2216328561351384,3.3052096232864683,0.12524291495802503,-0.6673173263281241
2022-03-21,139.65,42.84,3.2598039215686274,3.241700436565368,3.3005589599497696,0.12154656934756168,-0.48424668586158
2022-03-22,142.62,44.18,3.228157537347216,3.248874112709511,3.295356632848225,0.11773168647649919,-0.39481741517388813
2022-03-23,139.78,43.09,3.24390809932699,3.250926760612292,3.290371588625539,0.11331728357177602,-0.34809189533970997
2022-03-24,140.69,43.07,3.2665428372416994,3.25282933224376,3.285664081103057,0.10813994281456635,-0.3036320161145326
2022-03-25,141.92,43.73,3.2453693116853417,3.2487563414339746,3.280540783015267,0.10240045100804085,-0.31039357022750447
2022-03-28,140.87,43.55,3.234672789896671,3.2437301150995834,3.275136179128037,0.09580218228206551,-0.32782201073443623
2022-03-29,141.18,43.44,3.2500000000000004,3.2480986076301406,3.269982399252409,0.08828268288294946,-0.24788317377354013
2022-03-30,140.54,43.0,3.2683720930232556,3.252991406369394,3.2660966706743144,0.08288495543224932,-0.1581139090511168
2022-03-31,136.32,41.22,3.307132459970888,3.261109330915231,3.262929096441489,0.0773506497800686,-0.023526182797847506
2022-04-01,135.31,40.9,3.308312958435208,3.273698060265205,3.2602112094056594,0.07262235527621319,0.1857121103859719
2022-04-04,135.91,40.83,3.328679892236101,3.2924994807330905,3.2583722188984647,0.06934060965118093,0.49216847106340034
2022-04-05,133.34,40.14,3.321873442949676,3.306874169323026,3.2570877319539973,0.06737857262757195,0.73890608582966
2022-04-06,131.49,39.7,3.3120906801007557,3.3156178867385258,3.2552962601157693,0.06434570348540308,0.9374616074628894
2022-04-07,131.09,39.39,3.328002030972328,3.319791800938814,3.2540366854846474,0.06209420250838603,1.0589574033950433
2022-04-08,133.49,39.67,3.3650113435845728,3.331131477968687,3.252663528931073,0.05855582502084599,1.3400536839789956
2022-04-11,133.0,39.59,3.3594342005556954,3.3372823396326057,3.251151364458519,0.05439257933755512,1.5835059896602086
2022-04-12,131.54,39.17,3.358182282358948,3.34454410751446,3.252195166430208,0.05584076118197335,1.6537908712115565
2022-04-13,127.3,38.82,3.2792375064399795,3.3379734727823047,3.252349196927366,0.05590340525397697,1.5316468731365391
2022-04-14,126.12,37.57,3.3569337237157306,3.3437598113309854,3.2548491976915632,0.057177482539379314,1.554993499026258
2022-04-18,128.46,38.85,3.306563706563707,3.332070283926812,3.2561662430741825,0.0574472759634911,1.3212818115321645
2022-04-19,131.12,39.57,3.313621430376548,3.322907729890982,3.257564237528217,0.057812784276191444,1.1302602561156188
2022-04-20,131.58,39.66,3.3177004538577917,3.3148113641907515,3.2586317853094986,0.05832832384437632,0.9631612084575515
2022-04-21,130.56,38.91,3.355435620663069,3.3300509870353694,3.2607990170384307,0.0594771484218978,1.1643458342303799
2022-04-22,126.81,37.56,3.3761980830670923,3.3339038589056416,3.2633580192217204,0.06108949172480782,1.1547950014334984
2022-04-25,126.77,37.29,3.3995709305443818,3.3525053037017765,3.26675531055368,0.06290590411543315,1.3631469788709205
2022-04-26,123.02,36.45,3.3750342935528117,3.3647878763370294,3.2697357709291137,0.0637375780598898,1.4913040046580015
2022-04-27,121.42,36.25,3.3495172413793104,3.3711512338413328,3.2718838440100413,0.06422463046003012,1.5456280420806787
2022-04-28,123.34,36.81,3.3507199130671013,3.3702080923221396,3.2740613730255825,0.06465149732579652,1.4871537902988932
2022-04-29,119.36,35.68,3.3452914798206277,3.3640267716728465,3.2765212854051904,0.06450440145698645,1.3565816330534821
2022-05-02,120.45,36.14,3.3328721638074157,3.3506870183254533,3.278691310017718,0.06416705169138434,1.1220043061040654
2022-05-03,123.03,37.13,3.313493132238082,3.3383787860625076,3.281251185889181,0.062386707114983654,0.9157014821768974
2022-05-04,127.1,38.62,3.2910409114448473,3.3266835200756146,3.2835113365846356,0.060168240649568015,0.7175244452039504
2022-05-05,123.92,37.54,3.301012253596164,3.3167419881814277,3.2858921874968057,0.05790792396162692,0.5327388477104601
2022-05-06,123.72,37.45,3.3036048064085444,3.308404653499011,3.287989605265953,0.05617821111495756,0.363397976330761
2022-05-09,121.86,36.37,3.350563651361012,3.31194295100973,3.2908421866792237,0.05490222006394146,0.38433353525469954
2022-05-10,118.89,35.76,3.3246644295302015,3.3141772104681535,3.292719593281577,0.05408099782798295,0.39676814497445545
2022-05-11,118.14,35.57,3.3213382063536687,3.320236669449918,3.2944797007416122,0.05324496075311594,0.4837447214532614
2022-05-12,118.04,35.07,3.3658397490732823,3.333202168545342,3.296618740153,0.05349437918126583,0.6838742490753891
2022-05-13,119.09,35.17,3.3861245379584872,3.34970611485533,3.2988735003493996,0.05437592430473347,0.9348367895514621
2022-05-16,118.26,34.81,3.3972996265440965,3.359053309891947,3.300712583554264,0.05581301057575676,1.0452890058402327
2022-05-17,122.18,35.99,3.3948318977493748,3.3730868035357817,3.302121951852988,0.057111007369658295,1.2425774811406245
2022-05-18,120.09,34.88,3.442947247706422,3.3974086118063327,3.303947631032643,0.0598148864084861,1.5625036907272323
2022-05-19,118.31,34.45,3.434252539912917,3.4110911699742594,3.30584424735589,0.062107403671940474,1.6945954330066284
2022-05-20,117.34,33.86,3.4654459539279387,3.42695545316815,3.3083455637134045,0.06543065591791306,1.8127571516866543
2022-05-23,124.6,35.87,3.4736548647895176,3.4422265008172337,3.3114604541372255,0.06875012620686036,1.9020480964143962
2022-05-24,126.36,35.65,3.544460028050491,3.4721521268774573,3.317065707998398,0.07371472214675065,2.1038730712477562
2022-05-25,127.24,35.84,3.550223214285714,3.4936073201933153,3.3226884926741365,0.0783520521325926,2.1814211991530046
2022-05-26,129.44,36.67,3.5298609217343877,3.51272899655761,3.3277351397941763,0.08176563125754661,2.2624891891403256
2022-05-27,131.27,37.02,3.54592112371691,3.528824030515404,3.3325896893143505,0.0858951771153218,2.2845792719839424
2022-05-31,132.23,37.2,3.554569892473118,3.545007036052124,3.337131666154714,0.0902711745588006,2.3027879155599638
2022-06-01,129.91,36.67,3.542677938369239,3.544650618115874,3.34000780602477,0.09401132378921487,2.1767889637416302
2022-06-02,132.0,36.7,3.5967302452316074,3.5539520243050524,3.3445417181624086,0.09965093092980648,2.10143853337558
2022-06-03,130.16,36.19,3.596573639126831,3.5672945677835415,3.350293579009454,0.10405013401776282,2.0855426167643616
2022-06-06,129.73,36.15,3.5886583679114796,3.575842016622455,3.35606799742719,0.10750568394180536,2.0443013907453715
2022-06-07,130.07,36.35,3.5782668500687755,3.5805814081415868,3.362441045639139,0.10917000515582159,1.9981712210335558
2022-06-08,128.0,35.89,3.5664530509891335,3.585336430665565,3.369224162832,0.10898831439800091,1.982893937091011
2022-06-09,125.31,34.51,3.631121414082875,3.5922146644358195,3.376538033789606,0.11160639972632784,1.9324754778854834
2022-06-10,119.55,33.17,3.604160385890865,3.593732013788626,3.382713292557569,0.11379499600928636,1.8543761029161283
2022-06-13,115.99,32.02,3.6224234853216735,3.6004850372706643,3.3888031843281907,0.11669518748963278,1.8139724310505898
2022-06-14,114.06,31.46,3.625556261919898,3.609942919640889,3.3948002175979517,0.11947600544539905,1.8007189078752575
2022-06-15,115.41,32.05,3.600936037441498,3.616839516931362,3.4004857528624997,0.12104942920639379,1.7873175072967173
2022-06-16,113.43,31.85,3.56138147566719,3.6028915292482244,3.4060394851678324,0.12065251109396237,1.6315619318282286
2022-06-17,113.03,31.92,3.541040100250626,3.590267472120177,3.4109916851832263,0.1199810578455125,1.494200752653691
2022-06-21,115.83,32.85,3.5260273972602736,3.570988254507897,3.415316427850202,0.11936110584296519,1.3042089846461447
2022-06-22,115.18,32.6,3.5331288343558285,3.552502768995083,3.420112419894711,0.11819224430000987,1.1201272121064303
2022-06-23,113.92,32.08,3.551122194513716,3.5425400004095264,3.4253865766383282,0.11682971028114979,1.0027708147976178
2022-06-24,117.32,32.31,3.6310739709068396,3.5564784994574565,3.4317378094867754,0.11748986645322651,1.0617144587558214
2022-06-27,116.38,32.35,3.5975270479134465,3.5677758889900204,3.4372237254016116,0.11741713647126646,1.1118663553880543
2022-06-28,115.82,32.26,3.5902045877247364,3.580611327082913,3.4419415941975093,0.11778781281572744,1.1772842161722181
2022-06-29,115.3,31.86,3.618957940991839,3.5977771484101155,3.447119010573453,0.11863874794645092,1.2698898163074337
2022-06-30,112.61,31.13,3.6174108576935433,3.6110348810460806,3.4519311933310775,0.1196050039068057,1.3302427366581937
2022-07-01,114.05,31.56,3.6137515842839036,3.607570403721494,3.456795829019981,0.12015999223380035,1.2547818279493923
