date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score
2022-08-05,126.58,166.13,0.7619334256305303,0.7810387015550972,0.8071772196915908,0.05466885265845677,-0.4781245053704306
2022-08-08,127.61,166.97,0.7642690303647361,0.7737716982049095,0.808390687558358,0.052834059528140236,-0.6552400035626605
2022-08-09,128.87,165.12,0.7804626937984496,0.767544687172576,0.8100852864047694,0.05017010531811929,-0.8479272459655293
2022-08-10,129.14,169.67,0.7611245358637354,0.7643384366511828,0.8115410043514418,0.04733519195569378,-0.9971981891283144
2022-08-11,129.82,169.6,0.7654481132075471,0.7666475597729997,0.8130320342884052,0.04430493230822749,-1.0469370361004218
2022-08-12,132.22,172.48,0.7665816326530612,0.7675772011775059,0.8156394675441304,0.03598386267256996,-1.3356616771234435
2022-08-15,132.6,173.39,0.7647499855816368,0.767673392220886,0.8157592255180437,0.03579878840587519,-1.3432251603595038
2022-08-16,139.37,180.19,0.7734613463566236,0.7662731227325208,0.8157160108459346,0.03584906055715255,-1.3791962005416911
2022-08-17,139.52,175.34,0.795711189688605,0.7731904534974948,0.8161903597163025,0.03538215499536548,-1.2152992440522632
2022-08-18,139.07,173.05,0.8036405663103149,0.7808289441180483,0.8163073494450395,0.035327916665615994,-1.004259766088094
2022-08-19,137.02,167.04,0.8202825670498085,0.7915691309973978,0.8161819043999264,0.0352997344918764,-0.6972509498107653
2022-08-22,134.57,161.96,0.8308841689306,0.8047959676671903,0.81688480915466,0.03516305944177124,-0.3437937903978002
2022-08-23,134.0,161.97,0.8273137000679138,0.8155664384094484,0.817805723763635,0.034689546113581646,-0.06455216643235005
2022-08-24,134.97,163.13,0.8273769386378962,0.8218995881993066,0.818783724394238,0.034103793345318385,0.09136414162257427
2022-08-25,135.87,167.5,0.8111641791044777,0.8234043107581392,0.819059778396527,0.03397150663562134,0.12788753846603693
2022-08-26,131.6,160.62,0.8193251151786826,0.8232128203839141,0.8193569467059834,0.03389314803242824,0.11376558100302468
2022-08-29,132.88,158.69,0.8373558510303106,0.8245071568038561,0.8201057017024914,0.03378427958328364,0.13028115903772358
2022-08-30,132.48,160.78,0.8239830824729443,0.8238410332848624,0.8208688905170141,0.033335628336042124,0.08915814448995542
2022-08-31,132.55,160.34,0.8266808032930024,0.8237018062158835,0.8216127292533446,0.032950475004735455,0.06340051128970599
2022-09-01,134.48,164.84,0.8158214025721912,0.8246332509094263,0.8220275070425067,0.032713541509965735,0.07965337125379045
2022-09-02,133.0,164.6,0.8080194410692588,0.8223721160875413,0.8224866270611785,0.032311280054519165,-0.003543993721199281
2022-09-06,132.34,163.58,0.8090231079594082,0.8167055674733611,0.8229195529034224,0.031945846909901064,-0.19451622139137703
2022-09-07,135.74,170.79,0.7947772117805493,0.8108643933348819,0.8226138030634628,0.03212847231314698,-0.36570085294011906
2022-09-08,136.43,171.9,0.7936591041303084,0.8042600535023432,0.8220981589860636,0.032343644878686025,-0.5515180973148605
2022-09-09,136.84,173.65,0.788021883098186,0.7987001496075422,0.8212795094553595,0.03257722744490762,-0.693102563316722
2022-09-12,138.07,173.85,0.7941903940178314,0.7959343401972566,0.8210212610937649,0.032731745328246235,-0.7664400613205089
2022-09-13,135.22,166.24,0.8134023099133783,0.7968101805880508,0.820508868818066,0.032603995595853086,-0.7268645390514481
2022-09-14,134.92,165.38,0.8158181158543959,0.80101836140282,0.8199529300215257,0.032390612551552726,-0.5845696369146932
2022-09-15,133.47,165.01,0.808860069086722,0.8040585543941028,0.8193622886942795,0.0322620010753088,-0.47435787583211
2022-09-16,133.19,164.09,0.8116887074166615,0.8087919192577978,0.8186052268013434,0.031891975742297844,-0.3077045970071509
2022-09-19,134.33,164.76,0.8153071133770334,0.8130152631296383,0.8181596664756258,0.03174542061008918,-0.16205182502299104
2022-09-20,133.55,160.03,0.8345310254327314,0.8172410062335089,0.8183602334265621,0.031811235432881245,-0.03518339284290278
2022-09-21,134.77,159.03,0.8474501666352261,0.823567416389675,0.8186573413995469,0.032000897682519076,0.15343553917896097
2022-09-22,133.39,152.96,0.8720580543933053,0.8362070134509916,0.8190794087052163,0.032539946177474646,0.5263562715303935
2022-09-23,130.06,152.61,0.8522377301618504,0.8443168180000293,0.8189634272523114,0.03240666244755122,0.7823511843822635
2022-09-26,131.31,148.71,0.8829937462174702,0.8578541445681166,0.8193322354349796,0.03301188072637699,1.1669104663387881
2022-09-27,130.95,148.47,0.8819963629015962,0.8673472120618897,0.8196773965238414,0.03356166590579193,1.4203649983245206
2022-09-28,133.11,155.87,0.8539808815038173,0.8686533550356079,0.8196983919078142,0.03358307486202067,1.4577272429320398
2022-09-29,132.25,151.79,0.8712695170959879,0.8684956475761444,0.8198179208043764,0.03375609672030576,1.4420425197586957
2022-09-30,129.7,148.39,0.8740481164498956,0.8728577248337533,0.8204572307917981,0.034418524129889536,1.5224503480801463
2022-10-03,132.53,151.79,0.8731141708939983,0.870881809769059,0.8208865577903118,0.034916773105184734,1.4318405606422864
2022-10-04,134.25,156.96,0.8553134556574923,0.8655452283202383,0.8208591580104659,0.034888621605052746,1.2808207448155728
2022-10-05,132.92,156.41,0.8498177865865353,0.8647126093367818,0.8206031696352756,0.03461319687652456,1.2743532433267462
2022-10-06,131.68,155.75,0.8454574638844302,0.8595501986944705,0.8203273781917653,0.0343425898828444,1.1421043269162028
2022-10-07,128.56,152.34,0.843901798608376,0.8535209351261663,0.8198300092805181,0.03376714321717989,0.9977428540210989
2022-10-10,129.32,153.1,0.8446766819072502,0.8478334373288169,0.8192412418587931,0.032999429896158734,0.8664451343552463
2022-10-11,132.67,154.5,0.8587055016181229,0.8485118465209428,0.8191839143415734,0.03292653998437696,0.8907079879417916
2022-10-12,131.17,154.16,0.8508692267773741,0.8487221345591106,0.8192849081490176,0.03301564509582573,0.8916144550455836
