date,CVX,XOM,ratio,ins_ratio,long_mean,long_std,z_score
2021-03-23,101.97,55.22,1.846613545816733,1.8326145407111478,1.8828813205858133,0.08414710922261939,-0.5973678756055631
2021-03-24,104.7,56.34,1.8583599574014908,1.840365359882199,1.8796672878245562,0.0812417500452949,-0.4837651567136985
2021-03-25,105.07,56.18,1.8702385190459236,1.8478578797448955,1.8769375943989757,0.07867872076470478,-0.369600755724607
2021-03-26,107.48,57.71,1.862415525905389,1.8543293014421707,1.873808561507495,0.07533523149339769,-0.25856773357139756
2021-03-29,106.92,57.4,1.8627177700348432,1.860069063640876,1.8706671589567938,0.0716525190247721,-0.1479095984364999
2021-03-30,105.93,56.69,1.8685835244311169,1.8644630593637526,1.8676641720883846,0.06773029220457426,-0.047262644533754
2021-03-31,104.79,55.83,1.876947877485223,1.868180643380499,1.8649265563918531,0.06380270370739012,0.05100233688480851
2021-04-01,105.75,57.39,1.842655514898066,1.8626640425509275,1.8623041483068208,0.06134300033186543,0.0058669162277641355
2021-04-05,104.51,56.5,1.8497345132743364,1.8601278400247172,1.8595830307088117,0.05807926668609213,0.009380444123891898
2021-04-06,103.58,56.34,1.8384806531771387,1.855280416653176,1.8567798316306845,0.054827520921882394,-0.027347852908484484
2021-04-07,104.19,56.59,1.8411380102491606,1.849791313816785,1.8540734721739924,0.051359486869684376,-0.08337619042169729
2021-04-08,103.02,56.0,1.8396428571428571,1.8423303097483117,1.852140961296029,0.04962706091153414,-0.19768753916750795
2021-04-09,102.92,55.87,1.8421335242527297,1.8422259116192445,1.8503522371040284,0.04796637865173733,-0.16941711492930342
2021-04-12,101.78,55.5,1.8338738738738738,1.839053783739152,1.8488191836044323,0.04697189472827024,-0.20789878547102542
2021-04-13,102.24,55.71,1.8352180936995153,1.8384012718436273,1.8477722818267943,0.04655459401244926,-0.20129076801015722
2021-04-14,104.27,57.32,1.819085833914864,1.833990836576768,1.8460412386675347,0.04563379519915,-0.26406749730495865
2021-04-15,103.42,56.98,1.8150228150228152,1.8290668281527593,1.8440400491663451,0.04427486993642576,-0.33818780348955996
2021-04-16,102.96,56.66,1.8171549594069891,1.8240711151836115,1.842230938573246,0.043083169367398505,-0.4215062089507334
2021-04-19,103.26,56.48,1.8282577903682722,1.8229478984824912,1.8408270316566722,0.04211641562962101,-0.42451697056589904
2021-04-20,101.33,55.29,1.8327003074697052,1.822444341236529,1.8391385699177192,0.04030940712541785,-0.4141521761718826
2021-04-21,102.73,56.0,1.8344642857142859,1.8255200315964135,1.8374102028246133,0.03815716163676106,-0.3116104741067707
2021-04-22,100.95,55.27,1.8264881490863036,1.8278130984091114,1.8353831013779847,0.03530005280929743,-0.2144473553557805
2021-04-23,101.55,55.57,1.827424869533921,1.8298670804344976,1.8334256290638955,0.03225031284129421,-0.11034152279110285
2021-04-26,101.52,55.68,1.8232758620689655,1.8288706947746363,1.831601952050904,0.029519785238583722,-0.09252293857130718
2021-04-27,102.7,56.41,1.8205991845417482,1.826450470189045,1.8302771183588329,0.02814577410042816,-0.13595817816677985
2021-04-28,105.22,58.11,1.810703837549475,1.8216983805560827,1.8283948151467233,0.025442662025079818,-0.26319708936272806
2021-04-29,106.9,58.94,1.813708856464201,1.8191425220316622,1.8268240412116155,0.023263480500055132,-0.33019647167306265
2021-04-30,103.07,57.24,1.8006638714185883,1.8137903224085956,1.8255684109510606,0.0225874943522822,-0.5214428992773581
2021-05-03,105.53,58.82,1.7941176470588236,1.8079586794065672,1.8247785998890402,0.02284776626450668,-0.7361735185728985
2021-05-04,106.11,59.19,1.792701469842879,1.8023791364667932,1.8248738412699717,0.022698987129047554,-0.9910003770341084
2021-05-05,108.96,60.97,1.7871084139740856,1.7976600517517156,1.8253947460582154,0.02141028699891368,-1.2953910570141811
2021-05-06,109.02,61.55,1.7712428919577579,1.7891668588504266,1.82497273921768,0.02222233902214187,-1.6112561477699168
2021-05-07,110.02,62.43,1.7622937690213039,1.7814928383709698,1.8241799827858751,0.023577723562331333,-1.8104862541990225
2021-05-10,109.57,62.58,1.7508788750399489,1.772845083967195,1.8225894942666108,0.02522114046042884,-1.9723299339878453
2021-05-11,106.7,60.59,1.7610166694173957,1.766508123882098,1.8214073096991015,0.026409433327485868,-2.0787718212744277
2021-05-12,107.37,60.04,1.7883077948034645,1.7667480000479743,1.8213860240347322,0.026436017771356866,-2.0668023625690544
2021-05-13,106.68,59.3,1.7989881956155145,1.7722970607795254,1.8211200278626347,0.026581785527799922,-1.8367075842986156
2021-05-14,109.47,60.77,1.801382260984038,1.7801147591720725,1.8207060541398328,0.02669417770551751,-1.5206048081177759
2021-05-17,110.81,62.19,1.7817977166747065,1.7862985274990237,1.8199144897652715,0.027135792022975183,-1.2388052737795885
2021-05-18,106.18,60.43,1.7570743008439518,1.785510053784335,1.818999552544838,0.02830831393079891,-1.1830269666490827
2021-05-19,103.2,58.98,1.7497456765005088,1.7777976301237437,1.8179984927480932,0.029668161421246772,-1.3550169844889608
2021-05-20,103.56,58.84,1.760027192386132,1.7700054294778673,1.8169648483648757,0.030590785586082084,-1.5350837838036284
2021-05-21,104.12,58.92,1.7671418873048201,1.7631573547420238,1.8158247932585023,0.03115600121243516,-1.6904428189410121
2021-05-24,105.6,59.61,1.7715148465022645,1.7611007807075354,1.8146958809307259,0.03151789165210279,-1.7004659072623836
2021-05-25,103.87,58.26,1.7828698935805014,1.7662598992548453,1.8142537597717248,0.031778460072625324,-1.5102638833724504
2021-05-26,104.12,58.94,1.7665422463522227,1.769619213225188,1.8132460978470384,0.032321297447937755,-1.3497875415466645
2021-05-27,103.01,58.56,1.7590505464480874,1.7694238840375793,1.8120168978249944,0.03296103424989327,-1.2922232192259866
2021-05-28,103.79,58.37,1.778139455199589,1.771623397616533,1.8119869674936393,0.032991461094024954,-1.2234550559028294
2021-06-01,106.65,60.46,1.7639761826000662,1.7701156648360932,1.8115709351083398,0.03344136157721878,-1.2396406221834917
2021-06-02,108.08,60.94,1.7735477518871021,1.7682512364974137,1.8110796837139387,0.03378380114398574,-1.2677213861753214
2021-06-03,107.59,61.18,1.7585812356979407,1.766659034366557,1.8099371767489731,0.03438551871521409,-1.2586153706405347
2021-06-04,108.45,61.45,1.7648494711147273,1.767818819299885,1.8093016880626522,0.034865290708342635,-1.1898041840460318
2021-06-07,107.75,61.05,1.764946764946765,1.7651802812493202,1.8084912944778335,0.03532643281779321,-1.226022832588361
2021-06-08,108.73,62.13,1.7500402382102045,1.7623930923713478,1.8076548665185754,0.036110866778894087,-1.2534114571207702
2021-06-09,107.78,62.65,1.7203511572226657,1.7517537734384607,1.8059001627554458,0.037743482714026645,-1.4345891111119602
2021-06-10,108.41,62.75,1.7276494023904383,1.74556740677696,1.804344124909424,0.03901308065734387,-1.506590024220502
2021-06-11,107.91,62.17,1.735724626025414,1.7397424377590973,1.8029461043174104,0.039948622641789576,-1.582123797484743
2021-06-14,107.97,62.07,1.7394876752054131,1.7346506198108274,1.80139130024196,0.04057839535434483,-1.644734343197395
2021-06-15,110.3,64.33,1.7145966112233795,1.727561894413462,1.799466936805366,0.04191174908265995,-1.7156297211574254
2021-06-16,109.67,64.1,1.7109204368174729,1.7256757503324234,1.797415294768302,0.04318528748911298,-1.6612033543591471
2021-06-17,107.07,61.99,1.7272140667849651,1.725588683211329,1.7954253034511056,0.04362850002532329,-1.6007110076954603
2021-06-18,103.03,60.4,1.705794701986755,1.719602698403597,1.7928825491941935,0.04433850011443462,-1.6527363488044535
2021-06-21,106.05,62.59,1.6943601214251476,1.710577187647544,1.7899512425671806,0.044947317964664016,-1.7659352885535402
2021-06-22,106.4,63.79,1.6679730365261014,1.7012524727080884,1.786710534410859,0.046612884879175503,-1.8333570626294624
2021-06-23,106.27,64.26,1.6537503890445064,1.6898184631534954,1.7832277447276867,0.04860187834111886,-1.9219273979204194
2021-06-24,107.14,64.52,1.6605703657780535,1.676489722952113,1.779760858750136,0.049813972190430066,-2.0731359346979104
2021-06-25,107.3,64.66,1.6594494277760594,1.6672206681099737,1.7761358845883166,0.050530335786977305,-2.15544216720627
2021-06-28,103.99,63.01,1.650372956673544,1.658423235159653,1.7729311752845744,0.05230627184220383,-2.1891818340707956
2021-06-29,103.76,62.62,1.656978601085915,1.6562243480716154,1.7697185767481007,0.05341678428272724,-2.1246922704252826
2021-06-30,104.74,63.08,1.660431198478123,1.6575605099583393,1.7667510858364506,0.0544673694104218,-2.004697070191511
2021-07-01,106.21,63.26,1.6789440404679101,1.6612352448963101,1.764047853006763,0.0547371500480952,-1.8782966964870427
2021-07-02,106.07,63.17,1.6791198353648882,1.6651693264140761,1.7613724693104635,0.054902360633199185,-1.7522587696932992
2021-07-06,103.99,61.37,1.694476128401499,1.6739899607596669,1.7589115127129429,0.0545289966357357,-1.5573650203132927
2021-07-07,102.93,60.41,1.7038569773216357,1.6833656360068112,1.756744564437072,0.054081104090377405,-1.356831182803405
2021-07-08,102.6,60.14,1.7060192883272363,1.692483253976634,1.754591251014201,0.053472301823849544,-1.1614984752697868
2021-07-09,104.07,61.23,1.6996570308672219,1.6966258520564963,1.752600770963407,0.05325322196789996,-1.0511085872072001
2021-07-12,104.28,61.17,1.7047572339382049,1.7017533317711595,1.7507630112786634,0.05296437628475919,-0.9253328925088602
2021-07-13,103.93,60.88,1.7071287779237845,1.7042838616756164,1.7489292415872766,0.05252966506943482,-0.8499079492063574
2021-07-14,101.97,59.53,1.7129178565429195,1.7060960375198735,1.747006909356854,0.05168100601079505,-0.7916036276158249
2021-07-15,101.3,58.95,1.7184054283290924,1.7085732655202446,1.7451019947045103,0.05056320441496713,-0.7224369896432621
2021-07-16,98.62,57.32,1.720516399162596,1.7127451391793194,1.7432028632619825,0.04927337288310148,-0.6181375923852928
2021-07-19,95.96,55.35,1.733694670280036,1.7185326264476857,1.741656305281878,0.04805620079306647,-0.4811799196063101
2021-07-20,96.53,55.96,1.7249821300929236,1.7221032968815133,1.7399489262911947,0.046759641545155634,-0.38164598401482414
2021-07-21,99.82,57.76,1.7281855955678669,1.7251568446865029,1.7383640885161762,0.045481543219808504,-0.2903868887175574
2021-07-22,98.82,57.11,1.7303449483452984,1.7275447486897442,1.7368598512462357,0.044189807753954,-0.21079753522254213
2021-07-23,98.86,57.04,1.7331697054698458,1.7300754099511941,1.7355676157115751,0.04311437252055507,-0.1273868883923235
2021-07-26,100.95,58.48,1.726231190150479,1.7285827139252827,1.7341096546063464,0.04188881049843792,-0.131943127897359
2021-07-27,100.61,57.83,1.7397544527062079,1.7315371784479396,1.7330944976278067,0.040976686551179295,-0.03800500506359738
2021-07-28,101.18,58.22,1.7378907591892823,1.7334782111722227,1.732157382829981,0.040192909803935625,0.03286222243387669
2021-07-29,102.57,58.93,1.7405396232818597,1.7355171461595351,1.7312880187206308,0.03941780931005381,0.10728976350864039
2021-07-30,101.81,57.57,1.7684557929477158,1.742574363655109,1.7309771417035245,0.039041869311530766,0.29704576538191935
2021-08-02,101.63,57.58,1.765022577283779,1.7503326410817688,1.7308734697922916,0.03894126436914319,0.49970568764830564
2021-08-03,102.6,58.2,1.762886597938144,1.7549590701281559,1.7308833502742391,0.038949446044229695,0.6181274010053232
2021-08-04,100.3,56.84,1.7646023926812102,1.7603013968265415,1.7311120755682599,0.03910882586603445,0.7463614826553062
2021-08-05,101.23,57.2,1.7697552447552447,1.766144521121219,1.7312577184905573,0.0392381370297696,0.8891044598828277
2021-08-06,101.95,57.86,1.7620117525060492,1.7648557130328855,1.7308194511189336,0.03873373407321721,0.8787240044973226
2021-08-09,100.25,57.2,1.7526223776223775,1.762375673100605,1.7300466874857148,0.037801978968000846,0.8552193958484707
2021-08-10,102.08,58.18,1.7545548298384324,1.7607093194806627,1.7292662302999549,0.036773637713433456,0.8550442962900463
2021-08-11,102.85,58.35,1.7626392459297342,1.7603166901303677,1.7289469224542053,0.036390958336786974,0.8620209279965912
2021-08-12,102.64,57.35,1.7897122929380993,1.7643080997669387,1.7294908889891076,0.03705637846945434,0.9395740278972748
2021-08-13,101.96,56.77,1.796019024132464,1.7711095540922215,1.7302621114496404,0.03795568004979835,1.0761878746208402
2021-08-16,100.92,55.94,1.8040757954951736,1.7814002376667808,1.730996254834791,0.03895402486833667,1.2939351710729143
2021-08-17,100.73,55.56,1.8129949604031677,1.7930882637797279,1.7317604727197635,0.040107860166886326,1.5290716284734012
2021-08-18,96.7,54.39,1.7779003493289207,1.7961404844595652,1.7318668977668743,0.0402234405021677,1.5979137013211762
2021-08-19,94.29,52.73,1.788166129338138,1.7958312517395725,1.731955168362835,0.040342897884979946,1.5833290796028623
2021-08-20,94.3,52.74,1.788016685627607,1.7942307840386014,1.7323130756840912,0.040748163537877025,1.519521445351892
2021-08-23,96.73,54.91,1.7616099071207432,1.7857376063637154,1.7323557316953024,0.04077795596911361,1.3090865738549007
2021-08-24,97.84,55.36,1.767341040462428,1.7766068223755673,1.7321757581163495,0.0405958875245369,1.0944720504598622
2021-08-25,98.51,55.46,1.7762351244139922,1.7762737773925816,1.7323800738132484,0.040789038702330215,1.0761151764242392
2021-08-26,97.22,54.71,1.7770060318040577,1.7740417578857657,1.7324377118118643,0.04085059468845458,1.0184440738548097
2021-08-27,98.64,55.77,1.7686928456159225,1.7701769898834285,1.7326062386438308,0.04098092588683754,0.9167862957353266
2021-08-30,98.39,55.16,1.7837200870195795,1.7745990258631958,1.7329207489089116,0.041303712920310445,1.0090685317975288
2021-08-31,96.77,54.52,1.7749449743213497,1.7761198126349804,1.7330873857318212,0.04145500094703776,1.038051523823067
2021-09-01,95.71,53.77,1.7799888413613536,1.7768705560244527,1.7335865291176737,0.04184108511115405,1.0344862422136416
2021-09-02,97.71,55.08,1.7739651416122004,1.776262377986081,1.734480095524166,0.042125168091173115,0.9918603142777777
2021-09-03,97.49,54.87,1.7767450337160562,1.7778728156061079,1.7352983560462596,0.0424656892470953,1.0025613693002857
2021-09-07,97.06,54.55,1.7792850595783687,1.7769858101178655,1.7360243632721422,0.042843778937015,0.9560652179150935
2021-09-08,96.39,54.05,1.7833487511563368,1.778666565484863,1.7367553812046574,0.04327588167469914,0.9684651740950797
2021-09-09,96.0,54.09,1.7748197448696617,1.7776327461865247,1.7377591000987624,0.043451268582769355,0.9176635662962936
2021-09-10,96.07,53.98,1.779733234531308,1.7787863647703464,1.7389059800606597,0.04363860556454907,0.913878530117024
2021-09-13,97.97,55.37,1.769369694780567,1.7773112969832485,1.7396085738605862,0.043786280770119874,0.8610624711562845
2021-09-14,96.2,54.58,1.762550384756321,1.7739643620188388,1.7405545019067457,0.04365627036739425,0.7652935037951867
2021-09-15,98.24,56.42,1.7412265154200637,1.765539914871584,1.7413356084733276,0.04323296172022651,0.5598576973488372
2021-09-16,97.32,55.82,1.7434611250447867,1.7592681909066095,1.7425937432819725,0.04214658166833868,0.39562989368514206
2021-09-17,96.76,55.16,1.7541696881798408,1.754155481636316,1.7442673982675614,0.04052128967125764,0.24402193140877376
2021-09-20,94.78,53.69,1.7653194263363756,1.7533454279474774,1.7460132159435335,0.03908522672867648,0.18759548345063767
2021-09-21,94.85,53.64,1.7682699478001491,1.7544893405562434,1.747826891277268,0.03749267715067295,0.17770001465088014
2021-09-22,97.64,55.21,1.768520195616736,1.7599480765955775,1.7497960119263214,0.035327678413328116,0.2873685768557616
2021-09-23,100.06,57.08,1.7529782761037143,1.761851506807363,1.7513960065099512,0.033160141213478905,0.31530325007065657
2021-09-24,100.6,57.59,1.7468310470567805,1.7603837785827512,1.752836003986262,0.03094498397051962,0.2439094686130614
2021-09-27,102.97,59.3,1.736424957841484,1.7546048848837728,1.753794019275822,0.029473390040553427,0.02751178628705938
2021-09-28,103.36,59.92,1.7249666221628839,1.74594421975632,1.7545581323891217,0.028065273632216593,-0.30692423475656777
2021-09-29,103.33,59.88,1.7256179024716098,1.7373637611272947,1.7550771619569572,0.027210242856412624,-0.6509828274277211
2021-09-30,101.45,58.82,1.7247534852091126,1.731718802948374,1.755425437088415,0.0266719499663343,-0.8888226833794965
2021-10-01,104.33,60.93,1.712292795010668,1.7248111525391518,1.7555299955331387,0.026486639841173144,-1.159786336741545
2021-10-04,104.72,61.72,1.696694750486066,1.7168651110680682,1.7554806241934529,0.026595091602037317,-1.451978947965968
2021-10-05,105.86,61.62,1.717948717948718,1.715461530225235,1.7557004822602948,0.0262205496959562,-1.5346341896587181
2021-10-06,104.93,60.49,1.7346668870887751,1.717271327148668,1.756159450746378,0.025589351232839855,-1.5196994735764693
2021-10-07,105.68,60.66,1.7421694691724368,1.7207545239413329,1.7566469776235365,0.025023955323651384,-1.4343237596927723
2021-10-08,108.05,62.18,1.7376970086844645,1.7258353666760922,1.7569685039627927,0.02464534354255671,-1.2632462287628867
2021-10-11,107.13,61.56,1.7402534113060428,1.7345470988400877,1.7572974541651833,0.024279561895890943,-0.9370167148257265
2021-10-12,107.15,61.24,1.7496734160679295,1.7408920384639295,1.7575637665949817,0.02410327695447057,-0.6916789016922458
2021-10-13,107.79,61.07,1.765023743245456,1.746963409695266,1.7582311268141906,0.023737432239952033,-0.474681381078789
2021-10-14,108.81,62.0,1.7550000000000001,1.7495295158607784,1.7586780335547263,0.023412367572616687,-0.3907557689572606
2021-10-15,109.61,62.59,1.7512382169675667,1.752237757517399,1.7590262546984305,0.023137580422786415,-0.29339702151163594
2021-10-18,109.56,62.56,1.7512787723785166,1.7544428297318937,1.7593280724802416,0.02291158642100936,-0.2132214966951502
2021-10-19,111.7,63.5,1.7590551181102363,1.756319170140355,1.7598751379462378,0.02249603384780274,-0.15807087729066807
2021-10-20,113.16,63.85,1.7722787783868441,1.757770177168633,1.7604172100409152,0.022394611407812636,-0.11819954470649334
2021-10-21,111.74,62.69,1.782421438825969,1.7632544649338264,1.7611593880348597,0.02237329445910695,0.09364185961955711
2021-10-22,112.8,63.12,1.7870722433460076,1.7704212702095148,1.7619349317025954,0.022452778049155298,0.3779638532185395
2021-10-25,113.85,64.35,1.7692307692307694,1.7740116695799653,1.7619478479739796,0.022456815389711934,0.5372009074586944
2021-10-26,114.1,65.84,1.7329890643985417,1.7687984588376264,1.7614139560925592,0.022761199382619755,0.32443381479738403
2021-10-27,112.07,64.13,1.7475440511461096,1.7638515133894797,1.7611582469793587,0.022830451714192644,0.11796816128901336
2021-10-28,113.12,64.31,1.7589799409112112,1.7591632138065278,1.7610645394498587,0.02282761411863791,-0.08329059854654433
2021-10-29,114.49,64.47,1.7758647432914534,1.7569217137956172,1.7611663644254623,0.02288060150556264,-0.18551307004814027
2021-11-01,114.53,65.63,1.7450860886789579,1.7520927776852546,1.760884270028344,0.02297414889969975,-0.38266890240292206
2021-11-02,113.83,64.82,1.756093798210429,1.756713724447632,1.760942127038145,0.02295735488305468,-0.1841850950186731
2021-11-03,113.01,63.93,1.7677146879399344,1.760747851806397,1.7611614580065031,0.02295816095126763,-0.018015650338198016
2021-11-04,113.51,64.41,1.7623039900636548,1.7614126616368861,1.7611558704087351,0.02295783598387023,0.011185341176383045
2021-11-05,114.74,65.02,1.7646877883728085,1.7591772706531568,1.760738795332647,0.0226555788132199,-0.0689245104865318
2021-11-08,115.15,65.72,1.752130249543518,1.760586102826069,1.7600073157561646,0.02220114083362296,0.026070149918952543
2021-11-09,116.0,66.36,1.7480409885473176,1.7589755408934464,1.7590734023070338,0.021482897819665822,-0.00455531718340993
2021-11-10,114.15,64.19,1.7783143791867895,1.7610954791428177,1.758495392620094,0.02044919876469547,0.1271485769512266
2021-11-11,114.16,64.31,1.7751516093920074,1.7636650030084884,1.7584495802878122,0.02040802657109206,0.25555742504098117
2021-11-12,114.23,63.82,1.7898777812597932,1.7687030015858851,1.7584781078198397,0.02045142034880498,0.4999600806035395
2021-11-15,116.82,64.37,1.8148205685878513,1.7812410653947517,1.7589248392025103,0.021379281208097806,1.043824905759165
2021-11-16,117.28,65.02,1.803752691479545,1.7923834059811974,1.7596272189418236,0.022147453748767528,1.479004648161715
2021-11-17,115.42,64.31,1.7947442077437412,1.7956693716925876,1.7600839383965123,0.022587403511511367,1.575454800634326
2021-11-18,114.45,63.61,1.7992454016664048,1.800488130147467,1.7604674430173861,0.0230567435240634,1.7357475954187889
2021-11-19,111.91,60.67,1.8445689797263884,1.811426369840786,1.7615934921494245,0.025408078340688037,1.9613005369067993
2021-11-22,113.91,61.51,1.8518940009754512,1.8188410563183062,1.7629801780720837,0.027945789973318053,1.9989013836988332
2021-11-23,116.3,63.13,1.8422303183906223,1.8265365817005215,1.7639553485949342,0.029650634349167496,2.110620378931096
2021-11-24,117.19,63.48,1.8460932577189666,1.8368063916955666,1.765141153318228,0.03146478881961806,2.2776329054099955
2021-11-26,114.51,61.25,1.8695510204081633,1.8508675154439185,1.7666338563023414,0.03418772204176897,2.463857025591361
2021-11-29,114.85,61.59,1.8647507712290954,1.8549038737444596,1.7681469501292897,0.036451740569125014,2.3800488607848242
2021-11-30,112.87,59.84,1.8861965240641712,1.861764378362204,1.7699711416350916,0.03950051457001425,2.3238491378235038
2021-12-01,112.1,59.79,1.8748954674694764,1.8682974081779746,1.7715646484332768,0.04174725357369788,2.3171047545422874
2021-12-02,115.14,61.28,1.8789164490861618,1.8748620464514136,1.7731574433987738,0.04396849448977631,2.3131245277522186
2021-12-03,114.41,60.89,1.8789620627360815,1.8767442549169975,1.7748931486965476,0.04604190718344324,2.21213916736003
2021-12-06,116.2,61.58,1.8869762910035728,1.8811893588718926,1.7766805329710853,0.048261135645546877,2.1654862552006797
2021-12-07,117.92,62.27,1.8936887746908624,1.8826878089972308,1.7787525176362569,0.050556058608948705,2.0558424493672214
2021-12-08,118.45,62.45,1.8967173738991192,1.8870521902831594,1.7809886341219703,0.05274694526446436,2.010799973901886
2021-12-09,118.14,62.61,1.8869190225203643,1.88865270497,1.7834168425736416,0.05421842565887542,1.940961234442104
2021-12-10,118.34,63.01,1.8781145849865102,1.888483209420086,1.7856610669060038,0.05531230801491931,1.8589378423035285
2021-12-13,115.88,61.63,1.8802531234788251,1.8871385759151362,1.7877624574943203,0.05647837944610283,1.7595426673962966
2021-12-14,116.22,61.54,1.8885277868053298,1.8861063783380296,1.7898159301688028,0.05787121738397985,1.6638745912382058
2021-12-15,115.56,61.27,1.8860780153419292,1.8839785066265917,1.7917793979611656,0.059112996882883864,1.5597095990259688
2021-12-16,116.64,61.37,1.9006029004399545,1.8867152822105098,1.7939807763748863,0.060670999104911257,1.528481600826592
2021-12-17,113.6,60.03,1.8923871397634515,1.889569793165898,1.7963042574358816,0.06173424883626904,1.5107584118723822
2021-12-20,113.65,59.16,1.9210615280594998,1.897731474082033,1.799208098785927,0.06344178856408417,1.552972851586382
2021-12-21,115.47,60.5,1.908595041322314,1.90174492498543,1.802077600177274,0.0644397642465489,1.546674261979374
2021-12-22,116.13,60.99,1.9040826364977863,1.905345849216601,1.805062867082856,0.06495379389598632,1.543912620321043
2021-12-23,116.41,61.02,1.9077351687971156,1.9067723028880335,1.8080981548549475,0.06543181804828235,1.5080453359904193
2021-12-27,118.79,61.89,1.9193730812732268,1.9121694911899882,1.8113418147893496,0.06605115396648094,1.5265089305147608
2021-12-28,118.56,61.69,1.9218674015237478,1.9123306658828383,1.8148347248979009,0.06626547957566749,1.4712930715850077
2021-12-29,117.95,61.15,1.9288634505314801,1.9163843477246711,1.8187042032319911,0.06602809342782542,1.4793724825547645
2021-12-30,117.43,60.79,1.9317321927948676,1.9219142589840879,1.8222672611460937,0.06626663831863375,1.5037279748348733
2021-12-31,117.35,61.19,1.9177970256577872,1.9239266303562217,1.8253194301222442,0.06638076351615074,1.4854785484651125
2022-01-03,119.26,63.54,1.8769279194208375,1.915437597985744,1.8275654042930507,0.06579691357160564,1.3355063166764443
2022-01-04,121.43,65.93,1.841801911117852,1.8994244999045649,1.8293004860002737,0.06475122083567049,1.082975934650808
2022-01-05,122.22,66.75,1.831011235955056,1.87985405698928,1.8308131164110906,0.0636871029025526,0.7700293833937916
2022-01-06,123.26,68.32,1.8041569086651057,1.8543390001633278,1.8317211746210436,0.06289407368109232,0.35961775440034405
2022-01-07,125.03,68.88,1.815185830429733,1.833816761117717,1.832557209407448,0.062323260444498665,0.020209977804203704
2022-01-10,125.11,68.47,1.827223601577333,1.8238758975490161,1.8337609361004037,0.06149183877471946,-0.16075366663862878
2022-01-11,127.97,71.35,1.7935529081990191,1.8142260969652493,1.8344661809542613,0.06076773955045954,-0.333072846525833
2022-01-12,127.33,71.14,1.7898509980320494,1.805994049380648,1.8351090513818202,0.06007282934322484,-0.48466174008259866
2022-01-13,126.8,70.63,1.7952711312473455,1.804216893897096,1.835712651600772,0.059474669699186876,-0.5295659120593095
2022-01-14,128.96,71.87,1.7943509113677474,1.8000499100846987,1.836080520483787,0.05914299841752307,-0.6092117640828455
2022-01-18,129.38,73.08,1.7703886152162014,1.7886829128124724,1.835879973423624,0.05934807947044968,-0.7952584318192087
2022-01-19,128.91,73.11,1.7632334837915469,1.7826190279309782,1.8354826607643833,0.05975874153097698,-0.884617571907908
2022-01-20,128.45,73.27,1.7531049542786952,1.7752698191803074,1.8352138971818486,0.06009706323162126,-0.997454364292471
2022-01-21,126.91,72.17,1.7584869059165857,1.7679129741141555,1.8356388612071493,0.05944860230150386,-1.1392343044418476
2022-01-24,127.18,72.79,1.7472180244539084,1.7584863967313875,1.8356334274289459,0.059456805238566904,-1.2975307096977455
2022-01-25,132.59,74.93,1.7695182170025356,1.7583123170886545,1.8358090653638013,0.05924170581934884,-1.3081451184316786
2022-01-26,132.69,74.17,1.7889982472697856,1.763465269784302,1.8360279570967737,0.059040385333772726,-1.2290347852957484
2022-01-27,135.37,75.12,1.8020500532481363,1.7732542895781904,1.83697735650626,0.05800208235384642,-1.0986341238461363
2022-01-28,130.61,75.28,1.734989373007439,1.768554782996361,1.83662561608621,0.05856218299941131,-1.1623684364794467
2022-01-31,131.33,75.96,1.7289362822538181,1.764898434556343,1.8359793093247745,0.059541388715383434,-1.1938061288460788
2022-02-01,134.79,80.83,1.6675739205740443,1.7445095752706448,1.8344004748332814,0.06270028254338435,-1.4336601992253897
2022-02-02,135.41,80.62,1.6796080377077647,1.7226315333582405,1.8329824789888638,0.06521521056263867,-1.6921044136571812
2022-02-03,134.2,79.68,1.6842369477911643,1.699068912266846,1.8318509239596579,0.06720065106032795,-1.9759036497073454
2022-02-04,135.88,81.41,1.669082422306842,1.6858875221267264,1.8305349478556499,0.06959998233770105,-2.0782681384470774
2022-02-07,138.55,82.39,1.6816361208884574,1.6764274898536544,1.828923643550678,0.07191018288249097,-2.1206475576097303
2022-02-08,136.44,80.26,1.6999750809867928,1.682907721936204,1.8276707014105908,0.07350031684686144,-1.9695558561468751
2022-02-09,137.79,79.0,1.7441772151898733,1.695821557432626,1.8269090253094256,0.07413267382949788,-1.7682819343370144
2022-02-10,136.04,78.24,1.7387525562372188,1.706724679121837,1.8256412251035818,0.07498842166325106,-1.5857987585838382
2022-02-11,138.81,80.21,1.7305822216681213,1.7190246389940929,1.8244217172733914,0.07593936183720186,-1.3879110349287356
2022-02-14,136.67,78.98,1.7304380855912886,1.728785031934659,1.8233499485708504,0.0768140679494276,-1.2310885123080655
2022-02-15,134.26,77.99,1.7215027567636876,1.7330905670900378,1.8220542378224716,0.0778759063258572,-1.1423773401773565
2022-02-16,134.3,78.35,1.714103382259094,1.7270758005038822,1.819879811198017,0.07904917329550956,-1.1740035578513328
2022-02-17,133.61,78.23,1.707912565511952,1.7209078023588287,1.8174801206069586,0.08023733660970826,-1.203583298357454
2022-02-18,133.42,77.36,1.7246639089968974,1.719724139824584,1.8155206804503965,0.08105404071846502,-1.181884823713533
2022-02-22,132.4,76.46,1.7316243787601362,1.7199613984583535,1.8136128658010828,0.0816670810019058,-1.146746843327777
